location,target,reference_date,target_end_date,horizon,output_type,output_type_id,value
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.01,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.025,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.05,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.1,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.15,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.2,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.25,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.3,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.35,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.4,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.45,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.5,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.55,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.6,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.65,0
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.7,2
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.75,8
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.8,16
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.85,26
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.9,41
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.95,62
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.975,80
01,wk inc flu hosp,2026-01-31,2026-01-31,0,quantile,0.99,117
01,wk inc flu hosp,2026-01-31,2026-02-07,1,quantile,0.01,0
01,wk inc flu hosp,2026-01-31,2026-02-07,1,quantile,0.025,0
01,wk inc flu hosp,2026-01-31,2026-02-07,1,quantile,0.05,0
01,wk inc flu hosp,2026-01-31,2026-02-07,1,quantile,0.1,0
01,wk inc flu hosp,2026-01-31,2026-02-07,1,quantile,0.15,0
01,wk inc flu hosp,2026-01-31,2026-02-07,1,quantile,0.2,0
01,wk inc flu hosp,2026-01-31,2026-02-07,1,quantile,0.25,0
01,wk inc flu hosp,2026-01-31,2026-02-07,1,quantile,0.3,0
