location,target,reference_date,target_end_date,horizon,output_type,output_type_id,value
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.01,0
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.025,0
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.05,13
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.1,49
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.15,67
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.2,81
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.25,99
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.3,110
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.35,122
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.4,130
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.45,141
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.5,153
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.55,161
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.6,169
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.65,177
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.7,188
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.75,197
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.8,209
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.85,224
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.9,246
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.95,274
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.975,291
01,wk inc flu hosp,2026-02-28,2026-02-28,0,quantile,0.99,308
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.01,0
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.025,0
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.05,0
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.1,22
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.15,43
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.2,58
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.25,71
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.3,83
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.35,95
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.4,105
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.45,114
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.5,124
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.55,136
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.6,142
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.65,154
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.7,165
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.75,175
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.8,189
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.85,203
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.9,219
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.95,250
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.975,268
01,wk inc flu hosp,2026-02-28,2026-03-07,1,quantile,0.99,300
01,wk inc flu hosp,2026-02-28,2026-03-14,2,quantile,0.01,0
01,wk inc flu hosp,2026-02-28,2026-03-14,2,quantile,0.025,0
01,wk inc flu hosp,2026-02-28,2026-03-14,2,quantile,0.05,0
01,wk inc flu hosp,2026-02-28,2026-03-14,2,quantile,0.1,8
01,wk inc flu hosp,2026-02-28,2026-03-14,2,quantile,0.15,26
