reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.01,116.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.01,49.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.01,18.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.01,5.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.025,124.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.025,56.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.025,23.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.025,9.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.05,133.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.05,65.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.05,29.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.05,13.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.1,145.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.1,78.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.1,39.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.1,18.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.15,153.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.15,88.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.15,47.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.15,24.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.2,161.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.2,97.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.2,55.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.2,29.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.25,167.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.25,106.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.25,63.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.25,35.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.3,173.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.3,115.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.3,70.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.3,40.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.35,179.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.35,123.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.35,78.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.35,46.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.4,185.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.4,131.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.4,86.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.4,53.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.45,190.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.45,139.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.45,95.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.45,60.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.5,196.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.5,148.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.5,104.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.5,67.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.55,202.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.55,156.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.55,113.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.55,75.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.6,208.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.6,167.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.6,124.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.6,85.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.65,215.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.65,179.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.65,136.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.65,95.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.7,222.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.7,190.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.7,149.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.7,108.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.75,230.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.75,205.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.75,166.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.75,123.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.8,239.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.8,221.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.8,186.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.8,142.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.85,250.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.85,241.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.85,211.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.85,166.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.9,265.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.9,269.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.9,246.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.9,202.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.95,285.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.95,313.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.95,303.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.95,261.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.975,305.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.975,354.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.975,360.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.975,316.0
2026-02-07,wk inc flu hosp,0,2026-02-07,01,quantile,0.99,324.0
2026-02-07,wk inc flu hosp,1,2026-02-14,01,quantile,0.99,397.0
2026-02-07,wk inc flu hosp,2,2026-02-21,01,quantile,0.99,422.0
2026-02-07,wk inc flu hosp,3,2026-02-28,01,quantile,0.99,381.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.01,12.0
2026-02-07,wk inc flu hosp,1,2026-02-14,02,quantile,0.01,5.0
2026-02-07,wk inc flu hosp,2,2026-02-21,02,quantile,0.01,2.0
2026-02-07,wk inc flu hosp,3,2026-02-28,02,quantile,0.01,0.0
2026-02-07,wk inc flu hosp,0,2026-02-07,02,quantile,0.025,13.0
2026-02-07,wk inc flu hosp,1,2026-02-14,02,quantile,0.025,6.0
2026-02-07,wk inc flu hosp,2,2026-02-21,02,quantile,0.025,2.0
