location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,3.3476567807748903,2025-05-03,2025-05-03,quantile,wk inc flu hosp
02,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
04,0,0.01,13.479348622284492,2025-05-03,2025-05-03,quantile,wk inc flu hosp
05,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
06,0,0.01,49.15785115226798,2025-05-03,2025-05-03,quantile,wk inc flu hosp
08,0,0.01,11.809556330334896,2025-05-03,2025-05-03,quantile,wk inc flu hosp
09,0,0.01,28.987311548797678,2025-05-03,2025-05-03,quantile,wk inc flu hosp
10,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
11,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
12,0,0.01,92.25792100352663,2025-05-03,2025-05-03,quantile,wk inc flu hosp
13,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
15,0,0.01,7.826521149824032,2025-05-03,2025-05-03,quantile,wk inc flu hosp
16,0,0.01,1.1382873286798199,2025-05-03,2025-05-03,quantile,wk inc flu hosp
17,0,0.01,21.012608896250818,2025-05-03,2025-05-03,quantile,wk inc flu hosp
18,0,0.01,6.991000943902846,2025-05-03,2025-05-03,quantile,wk inc flu hosp
19,0,0.01,0.8456095586865493,2025-05-03,2025-05-03,quantile,wk inc flu hosp
20,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
21,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
22,0,0.01,21.373718033040856,2025-05-03,2025-05-03,quantile,wk inc flu hosp
23,0,0.01,1.5009539947187232,2025-05-03,2025-05-03,quantile,wk inc flu hosp
24,0,0.01,9.249913664288501,2025-05-03,2025-05-03,quantile,wk inc flu hosp
25,0,0.01,35.058112898217615,2025-05-03,2025-05-03,quantile,wk inc flu hosp
26,0,0.01,1.5106555982434429,2025-05-03,2025-05-03,quantile,wk inc flu hosp
27,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
28,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
29,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
30,0,0.01,0.9884303241606691,2025-05-03,2025-05-03,quantile,wk inc flu hosp
31,0,0.01,0.4711647805468161,2025-05-03,2025-05-03,quantile,wk inc flu hosp
32,0,0.01,2.548848634132956,2025-05-03,2025-05-03,quantile,wk inc flu hosp
33,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
34,0,0.01,5.5061440599822635,2025-05-03,2025-05-03,quantile,wk inc flu hosp
35,0,0.01,13.53768575424557,2025-05-03,2025-05-03,quantile,wk inc flu hosp
36,0,0.01,41.38182324838829,2025-05-03,2025-05-03,quantile,wk inc flu hosp
37,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
38,0,0.01,1.9888004563685466,2025-05-03,2025-05-03,quantile,wk inc flu hosp
39,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
40,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
41,0,0.01,1.9738585149630339,2025-05-03,2025-05-03,quantile,wk inc flu hosp
42,0,0.01,84.14636757442138,2025-05-03,2025-05-03,quantile,wk inc flu hosp
44,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
45,0,0.01,0.0,2025-05-03,2025-05-03,quantile,wk inc flu hosp
46,0,0.01,0.19296277479551377,2025-05-03,2025-05-03,quantile,wk inc flu hosp
47,0,0.01,19.21215609542259,2025-05-03,2025-05-03,quantile,wk inc flu hosp
48,0,0.01,73.34233661687101,2025-05-03,2025-05-03,quantile,wk inc flu hosp
