location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,117.46421573989682,2025-03-01,2025-03-01,quantile,wk inc flu hosp
02,0,0.01,14.911250933955863,2025-03-01,2025-03-01,quantile,wk inc flu hosp
04,0,0.01,323.81975833456266,2025-03-01,2025-03-01,quantile,wk inc flu hosp
05,0,0.01,81.5308658402285,2025-03-01,2025-03-01,quantile,wk inc flu hosp
06,0,0.01,978.1254139479219,2025-03-01,2025-03-01,quantile,wk inc flu hosp
08,0,0.01,232.29588459402083,2025-03-01,2025-03-01,quantile,wk inc flu hosp
09,0,0.01,168.6200458879102,2025-03-01,2025-03-01,quantile,wk inc flu hosp
10,0,0.01,40.38999888521699,2025-03-01,2025-03-01,quantile,wk inc flu hosp
11,0,0.01,15.415610649411622,2025-03-01,2025-03-01,quantile,wk inc flu hosp
12,0,0.01,676.843999078608,2025-03-01,2025-03-01,quantile,wk inc flu hosp
13,0,0.01,109.37134153308814,2025-03-01,2025-03-01,quantile,wk inc flu hosp
15,0,0.01,33.5196480318227,2025-03-01,2025-03-01,quantile,wk inc flu hosp
16,0,0.01,90.65001336451961,2025-03-01,2025-03-01,quantile,wk inc flu hosp
17,0,0.01,890.3189196639914,2025-03-01,2025-03-01,quantile,wk inc flu hosp
18,0,0.01,900.9129367261363,2025-03-01,2025-03-01,quantile,wk inc flu hosp
19,0,0.01,185.5305744458898,2025-03-01,2025-03-01,quantile,wk inc flu hosp
20,0,0.01,181.1190727400576,2025-03-01,2025-03-01,quantile,wk inc flu hosp
21,0,0.01,323.44428177728935,2025-03-01,2025-03-01,quantile,wk inc flu hosp
22,0,0.01,179.68911660013708,2025-03-01,2025-03-01,quantile,wk inc flu hosp
23,0,0.01,126.72123913945286,2025-03-01,2025-03-01,quantile,wk inc flu hosp
24,0,0.01,380.4004346137514,2025-03-01,2025-03-01,quantile,wk inc flu hosp
25,0,0.01,792.8494161185291,2025-03-01,2025-03-01,quantile,wk inc flu hosp
26,0,0.01,1072.252192440238,2025-03-01,2025-03-01,quantile,wk inc flu hosp
27,0,0.01,166.32891689423295,2025-03-01,2025-03-01,quantile,wk inc flu hosp
28,0,0.01,70.88365442371828,2025-03-01,2025-03-01,quantile,wk inc flu hosp
29,0,0.01,532.9500111813741,2025-03-01,2025-03-01,quantile,wk inc flu hosp
30,0,0.01,102.40207935162931,2025-03-01,2025-03-01,quantile,wk inc flu hosp
31,0,0.01,136.0976872188302,2025-03-01,2025-03-01,quantile,wk inc flu hosp
32,0,0.01,48.70944117208342,2025-03-01,2025-03-01,quantile,wk inc flu hosp
33,0,0.01,90.41919970678244,2025-03-01,2025-03-01,quantile,wk inc flu hosp
34,0,0.01,669.8972852650779,2025-03-01,2025-03-01,quantile,wk inc flu hosp
35,0,0.01,105.52223779593011,2025-03-01,2025-03-01,quantile,wk inc flu hosp
36,0,0.01,908.3756889861546,2025-03-01,2025-03-01,quantile,wk inc flu hosp
37,0,0.01,549.5051070151393,2025-03-01,2025-03-01,quantile,wk inc flu hosp
38,0,0.01,23.786906161599063,2025-03-01,2025-03-01,quantile,wk inc flu hosp
39,0,0.01,1704.9022254781437,2025-03-01,2025-03-01,quantile,wk inc flu hosp
40,0,0.01,167.1975121712872,2025-03-01,2025-03-01,quantile,wk inc flu hosp
41,0,0.01,259.5595082518358,2025-03-01,2025-03-01,quantile,wk inc flu hosp
42,0,0.01,2210.6707592363914,2025-03-01,2025-03-01,quantile,wk inc flu hosp
