location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,0.0,2026-02-21,2026-02-21,quantile,wk inc flu hosp
02,0,0.01,0.14724603582182402,2026-02-21,2026-02-21,quantile,wk inc flu hosp
04,0,0.01,216.49179806921094,2026-02-21,2026-02-21,quantile,wk inc flu hosp
05,0,0.01,87.18937899213915,2026-02-21,2026-02-21,quantile,wk inc flu hosp
06,0,0.01,890.7843938568947,2026-02-21,2026-02-21,quantile,wk inc flu hosp
08,0,0.01,63.88939156351283,2026-02-21,2026-02-21,quantile,wk inc flu hosp
09,0,0.01,2.284248302719138,2026-02-21,2026-02-21,quantile,wk inc flu hosp
10,0,0.01,6.2968884351929075,2026-02-21,2026-02-21,quantile,wk inc flu hosp
11,0,0.01,0.0,2026-02-21,2026-02-21,quantile,wk inc flu hosp
12,0,0.01,1588.161826309136,2026-02-21,2026-02-21,quantile,wk inc flu hosp
13,0,0.01,245.89691686543188,2026-02-21,2026-02-21,quantile,wk inc flu hosp
15,0,0.01,7.113605697121915,2026-02-21,2026-02-21,quantile,wk inc flu hosp
16,0,0.01,41.66655358002041,2026-02-21,2026-02-21,quantile,wk inc flu hosp
17,0,0.01,328.5950583924586,2026-02-21,2026-02-21,quantile,wk inc flu hosp
18,0,0.01,117.51459062278965,2026-02-21,2026-02-21,quantile,wk inc flu hosp
19,0,0.01,106.02308540724776,2026-02-21,2026-02-21,quantile,wk inc flu hosp
20,0,0.01,93.43621061054561,2026-02-21,2026-02-21,quantile,wk inc flu hosp
21,0,0.01,72.3568402578282,2026-02-21,2026-02-21,quantile,wk inc flu hosp
22,0,0.01,148.79974124025458,2026-02-21,2026-02-21,quantile,wk inc flu hosp
23,0,0.01,11.12648678072061,2026-02-21,2026-02-21,quantile,wk inc flu hosp
24,0,0.01,27.358024526234274,2026-02-21,2026-02-21,quantile,wk inc flu hosp
25,0,0.01,19.020637682010623,2026-02-21,2026-02-21,quantile,wk inc flu hosp
