location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,66.35768929488248,2025-03-29,2025-03-29,quantile,wk inc flu hosp
02,0,0.01,1.3912591214085288,2025-03-29,2025-03-29,quantile,wk inc flu hosp
04,0,0.01,115.50492174931996,2025-03-29,2025-03-29,quantile,wk inc flu hosp
05,0,0.01,50.42855858970535,2025-03-29,2025-03-29,quantile,wk inc flu hosp
06,0,0.01,209.29808878220885,2025-03-29,2025-03-29,quantile,wk inc flu hosp
08,0,0.01,59.27030649205114,2025-03-29,2025-03-29,quantile,wk inc flu hosp
09,0,0.01,47.71683732809239,2025-03-29,2025-03-29,quantile,wk inc flu hosp
10,0,0.01,10.063317661080674,2025-03-29,2025-03-29,quantile,wk inc flu hosp
11,0,0.01,20.19310378485561,2025-03-29,2025-03-29,quantile,wk inc flu hosp
12,0,0.01,475.6556934237432,2025-03-29,2025-03-29,quantile,wk inc flu hosp
13,0,0.01,85.48567642208707,2025-03-29,2025-03-29,quantile,wk inc flu hosp
15,0,0.01,15.492564094383876,2025-03-29,2025-03-29,quantile,wk inc flu hosp
16,0,0.01,26.032979959086795,2025-03-29,2025-03-29,quantile,wk inc flu hosp
17,0,0.01,200.88618201895738,2025-03-29,2025-03-29,quantile,wk inc flu hosp
18,0,0.01,162.5966449128948,2025-03-29,2025-03-29,quantile,wk inc flu hosp
19,0,0.01,26.1893130607179,2025-03-29,2025-03-29,quantile,wk inc flu hosp
20,0,0.01,46.348029393854524,2025-03-29,2025-03-29,quantile,wk inc flu hosp
21,0,0.01,120.69126745376703,2025-03-29,2025-03-29,quantile,wk inc flu hosp
22,0,0.01,179.07791884262082,2025-03-29,2025-03-29,quantile,wk inc flu hosp
23,0,0.01,25.997278962732832,2025-03-29,2025-03-29,quantile,wk inc flu hosp
24,0,0.01,79.79608939830608,2025-03-29,2025-03-29,quantile,wk inc flu hosp
25,0,0.01,106.91940749369577,2025-03-29,2025-03-29,quantile,wk inc flu hosp
26,0,0.01,514.7324362125223,2025-03-29,2025-03-29,quantile,wk inc flu hosp
27,0,0.01,84.75269897482401,2025-03-29,2025-03-29,quantile,wk inc flu hosp
28,0,0.01,35.25399969868268,2025-03-29,2025-03-29,quantile,wk inc flu hosp
29,0,0.01,69.24879273185242,2025-03-29,2025-03-29,quantile,wk inc flu hosp
30,0,0.01,32.34865028354916,2025-03-29,2025-03-29,quantile,wk inc flu hosp
31,0,0.01,20.097390052663734,2025-03-29,2025-03-29,quantile,wk inc flu hosp
32,0,0.01,34.58454403812298,2025-03-29,2025-03-29,quantile,wk inc flu hosp
33,0,0.01,13.425474645262796,2025-03-29,2025-03-29,quantile,wk inc flu hosp
34,0,0.01,0.0,2025-03-29,2025-03-29,quantile,wk inc flu hosp
35,0,0.01,32.937848583542,2025-03-29,2025-03-29,quantile,wk inc flu hosp
36,0,0.01,439.8289905616559,2025-03-29,2025-03-29,quantile,wk inc flu hosp
37,0,0.01,159.1956652728399,2025-03-29,2025-03-29,quantile,wk inc flu hosp
38,0,0.01,7.34601121768321,2025-03-29,2025-03-29,quantile,wk inc flu hosp
39,0,0.01,251.5792226607522,2025-03-29,2025-03-29,quantile,wk inc flu hosp
40,0,0.01,3.557807501373373,2025-03-29,2025-03-29,quantile,wk inc flu hosp
41,0,0.01,10.282227767964706,2025-03-29,2025-03-29,quantile,wk inc flu hosp
42,0,0.01,592.3094345664902,2025-03-29,2025-03-29,quantile,wk inc flu hosp
44,0,0.01,9.73851593734988,2025-03-29,2025-03-29,quantile,wk inc flu hosp
45,0,0.01,69.52993189581056,2025-03-29,2025-03-29,quantile,wk inc flu hosp
46,0,0.01,1.910012413040666,2025-03-29,2025-03-29,quantile,wk inc flu hosp
47,0,0.01,107.31361388531394,2025-03-29,2025-03-29,quantile,wk inc flu hosp
48,0,0.01,210.68160345875856,2025-03-29,2025-03-29,quantile,wk inc flu hosp
49,0,0.01,33.93409682765848,2025-03-29,2025-03-29,quantile,wk inc flu hosp
50,0,0.01,10.999182657908825,2025-03-29,2025-03-29,quantile,wk inc flu hosp
51,0,0.01,135.80576243328738,2025-03-29,2025-03-29,quantile,wk inc flu hosp
53,0,0.01,54.68554790286231,2025-03-29,2025-03-29,quantile,wk inc flu hosp
54,0,0.01,132.14533439720702,2025-03-29,2025-03-29,quantile,wk inc flu hosp
55,0,0.01,47.064065810985404,2025-03-29,2025-03-29,quantile,wk inc flu hosp
56,0,0.01,8.542280050879105,2025-03-29,2025-03-29,quantile,wk inc flu hosp
72,0,0.01,105.85452269589973,2025-03-29,2025-03-29,quantile,wk inc flu hosp
US,0,0.01,5765.865825499822,2025-03-29,2025-03-29,quantile,wk inc flu hosp
01,0,0.025,73.99750866925096,2025-03-29,2025-03-29,quantile,wk inc flu hosp
02,0,0.025,2.362718955085783,2025-03-29,2025-03-29,quantile,wk inc flu hosp
04,0,0.025,128.180497436982,2025-03-29,2025-03-29,quantile,wk inc flu hosp
05,0,0.025,58.69568011244796,2025-03-29,2025-03-29,quantile,wk inc flu hosp
06,0,0.025,234.58603665236805,2025-03-29,2025-03-29,quantile,wk inc flu hosp
08,0,0.025,67.0784759065759,2025-03-29,2025-03-29,quantile,wk inc flu hosp
09,0,0.025,54.675787326641185,2025-03-29,2025-03-29,quantile,wk inc flu hosp
10,0,0.025,12.37717497215999,2025-03-29,2025-03-29,quantile,wk inc flu hosp
11,0,0.025,24.583364930733914,2025-03-29,2025-03-29,quantile,wk inc flu hosp
12,0,0.025,508.93619214744007,2025-03-29,2025-03-29,quantile,wk inc flu hosp
13,0,0.025,96.72464525422534,2025-03-29,2025-03-29,quantile,wk inc flu hosp
15,0,0.025,17.42473173754146,2025-03-29,2025-03-29,quantile,wk inc flu hosp
16,0,0.025,31.346346314756342,2025-03-29,2025-03-29,quantile,wk inc flu hosp
17,0,0.025,213.09794843870856,2025-03-29,2025-03-29,quantile,wk inc flu hosp
18,0,0.025,180.16162891463443,2025-03-29,2025-03-29,quantile,wk inc flu hosp
19,0,0.025,31.132246916722426,2025-03-29,2025-03-29,quantile,wk inc flu hosp
20,0,0.025,52.37299570263881,2025-03-29,2025-03-29,quantile,wk inc flu hosp
21,0,0.025,142.61226835374137,2025-03-29,2025-03-29,quantile,wk inc flu hosp
22,0,0.025,199.40783050235908,2025-03-29,2025-03-29,quantile,wk inc flu hosp
23,0,0.025,29.526308977332768,2025-03-29,2025-03-29,quantile,wk inc flu hosp
24,0,0.025,89.55264041640662,2025-03-29,2025-03-29,quantile,wk inc flu hosp
25,0,0.025,115.79917633029714,2025-03-29,2025-03-29,quantile,wk inc flu hosp
26,0,0.025,549.6665475007801,2025-03-29,2025-03-29,quantile,wk inc flu hosp
27,0,0.025,94.8442917708111,2025-03-29,2025-03-29,quantile,wk inc flu hosp
28,0,0.025,41.95061350003577,2025-03-29,2025-03-29,quantile,wk inc flu hosp
29,0,0.025,78.27954074542994,2025-03-29,2025-03-29,quantile,wk inc flu hosp
30,0,0.025,38.17808357774809,2025-03-29,2025-03-29,quantile,wk inc flu hosp
31,0,0.025,23.706042062264324,2025-03-29,2025-03-29,quantile,wk inc flu hosp
32,0,0.025,40.06289384072116,2025-03-29,2025-03-29,quantile,wk inc flu hosp
33,0,0.025,15.601290235786848,2025-03-29,2025-03-29,quantile,wk inc flu hosp
34,0,0.025,0.0,2025-03-29,2025-03-29,quantile,wk inc flu hosp
35,0,0.025,40.28018233463067,2025-03-29,2025-03-29,quantile,wk inc flu hosp
36,0,0.025,464.0759475821647,2025-03-29,2025-03-29,quantile,wk inc flu hosp
37,0,0.025,176.5195867380502,2025-03-29,2025-03-29,quantile,wk inc flu hosp
38,0,0.025,8.60329874926195,2025-03-29,2025-03-29,quantile,wk inc flu hosp
39,0,0.025,292.1710285036233,2025-03-29,2025-03-29,quantile,wk inc flu hosp
40,0,0.025,6.736629970599139,2025-03-29,2025-03-29,quantile,wk inc flu hosp
41,0,0.025,14.441730747475457,2025-03-29,2025-03-29,quantile,wk inc flu hosp
42,0,0.025,636.4588140891701,2025-03-29,2025-03-29,quantile,wk inc flu hosp
44,0,0.025,11.988059308548072,2025-03-29,2025-03-29,quantile,wk inc flu hosp
45,0,0.025,80.94582209287708,2025-03-29,2025-03-29,quantile,wk inc flu hosp
46,0,0.025,2.923711804091737,2025-03-29,2025-03-29,quantile,wk inc flu hosp
47,0,0.025,121.45707790681847,2025-03-29,2025-03-29,quantile,wk inc flu hosp
48,0,0.025,238.2493761209896,2025-03-29,2025-03-29,quantile,wk inc flu hosp
49,0,0.025,38.21310504507047,2025-03-29,2025-03-29,quantile,wk inc flu hosp
50,0,0.025,13.129271182164931,2025-03-29,2025-03-29,quantile,wk inc flu hosp
51,0,0.025,152.0496758720137,2025-03-29,2025-03-29,quantile,wk inc flu hosp
53,0,0.025,61.39627626436672,2025-03-29,2025-03-29,quantile,wk inc flu hosp
54,0,0.025,145.46888121346728,2025-03-29,2025-03-29,quantile,wk inc flu hosp
55,0,0.025,52.06478710983796,2025-03-29,2025-03-29,quantile,wk inc flu hosp
56,0,0.025,10.02348464815441,2025-03-29,2025-03-29,quantile,wk inc flu hosp
72,0,0.025,120.99275088857794,2025-03-29,2025-03-29,quantile,wk inc flu hosp
US,0,0.025,6095.297759346843,2025-03-29,2025-03-29,quantile,wk inc flu hosp
01,0,0.05,81.75514704359409,2025-03-29,2025-03-29,quantile,wk inc flu hosp
02,0,0.05,3.29875965569238,2025-03-29,2025-03-29,quantile,wk inc flu hosp
04,0,0.05,143.9124758501544,2025-03-29,2025-03-29,quantile,wk inc flu hosp
05,0,0.05,65.37463380361075,2025-03-29,2025-03-29,quantile,wk inc flu hosp
06,0,0.05,257.4748836257415,2025-03-29,2025-03-29,quantile,wk inc flu hosp
08,0,0.05,73.96127353258022,2025-03-29,2025-03-29,quantile,wk inc flu hosp
09,0,0.05,61.51886426687279,2025-03-29,2025-03-29,quantile,wk inc flu hosp
10,0,0.05,14.0729103739572,2025-03-29,2025-03-29,quantile,wk inc flu hosp
11,0,0.05,28.561809469216705,2025-03-29,2025-03-29,quantile,wk inc flu hosp
12,0,0.05,542.4675961711455,2025-03-29,2025-03-29,quantile,wk inc flu hosp
13,0,0.05,107.43059418905469,2025-03-29,2025-03-29,quantile,wk inc flu hosp
15,0,0.05,20.209667660167344,2025-03-29,2025-03-29,quantile,wk inc flu hosp
16,0,0.05,35.43670378986933,2025-03-29,2025-03-29,quantile,wk inc flu hosp
17,0,0.05,230.27716091788173,2025-03-29,2025-03-29,quantile,wk inc flu hosp
18,0,0.05,193.11470823895934,2025-03-29,2025-03-29,quantile,wk inc flu hosp
19,0,0.05,35.04299059375524,2025-03-29,2025-03-29,quantile,wk inc flu hosp
20,0,0.05,57.946958628669975,2025-03-29,2025-03-29,quantile,wk inc flu hosp
21,0,0.05,156.61796339514774,2025-03-29,2025-03-29,quantile,wk inc flu hosp
22,0,0.05,214.1347769393024,2025-03-29,2025-03-29,quantile,wk inc flu hosp
23,0,0.05,33.482366509839196,2025-03-29,2025-03-29,quantile,wk inc flu hosp
24,0,0.05,95.22462947694015,2025-03-29,2025-03-29,quantile,wk inc flu hosp
25,0,0.05,126.53927860160454,2025-03-29,2025-03-29,quantile,wk inc flu hosp
26,0,0.05,574.0341051099605,2025-03-29,2025-03-29,quantile,wk inc flu hosp
27,0,0.05,106.90831912118914,2025-03-29,2025-03-29,quantile,wk inc flu hosp
28,0,0.05,46.91788108695658,2025-03-29,2025-03-29,quantile,wk inc flu hosp
29,0,0.05,86.7252993179775,2025-03-29,2025-03-29,quantile,wk inc flu hosp
30,0,0.05,42.393688740776504,2025-03-29,2025-03-29,quantile,wk inc flu hosp
31,0,0.05,26.717513612941293,2025-03-29,2025-03-29,quantile,wk inc flu hosp
32,0,0.05,44.97424170677338,2025-03-29,2025-03-29,quantile,wk inc flu hosp
33,0,0.05,17.14339407761395,2025-03-29,2025-03-29,quantile,wk inc flu hosp
34,0,0.05,0.0,2025-03-29,2025-03-29,quantile,wk inc flu hosp
35,0,0.05,45.53251065344686,2025-03-29,2025-03-29,quantile,wk inc flu hosp
36,0,0.05,494.6678031227807,2025-03-29,2025-03-29,quantile,wk inc flu hosp
37,0,0.05,191.55867308424808,2025-03-29,2025-03-29,quantile,wk inc flu hosp
38,0,0.05,10.18707260737325,2025-03-29,2025-03-29,quantile,wk inc flu hosp
39,0,0.05,329.06902182010214,2025-03-29,2025-03-29,quantile,wk inc flu hosp
40,0,0.05,10.241571689874478,2025-03-29,2025-03-29,quantile,wk inc flu hosp
41,0,0.05,19.34635215352453,2025-03-29,2025-03-29,quantile,wk inc flu hosp
42,0,0.05,676.8546423136379,2025-03-29,2025-03-29,quantile,wk inc flu hosp
44,0,0.05,13.642391573326346,2025-03-29,2025-03-29,quantile,wk inc flu hosp
45,0,0.05,90.67853991905916,2025-03-29,2025-03-29,quantile,wk inc flu hosp
46,0,0.05,4.195080929589037,2025-03-29,2025-03-29,quantile,wk inc flu hosp
47,0,0.05,135.5160014962237,2025-03-29,2025-03-29,quantile,wk inc flu hosp
48,0,0.05,260.8057981726512,2025-03-29,2025-03-29,quantile,wk inc flu hosp
49,0,0.05,42.03263776285338,2025-03-29,2025-03-29,quantile,wk inc flu hosp
50,0,0.05,14.947030534777674,2025-03-29,2025-03-29,quantile,wk inc flu hosp
51,0,0.05,166.01147895711983,2025-03-29,2025-03-29,quantile,wk inc flu hosp
53,0,0.05,71.54782830896207,2025-03-29,2025-03-29,quantile,wk inc flu hosp
54,0,0.05,158.44896420303414,2025-03-29,2025-03-29,quantile,wk inc flu hosp
55,0,0.05,59.91809296012641,2025-03-29,2025-03-29,quantile,wk inc flu hosp
56,0,0.05,12.866934217299868,2025-03-29,2025-03-29,quantile,wk inc flu hosp
72,0,0.05,134.81425152571708,2025-03-29,2025-03-29,quantile,wk inc flu hosp
US,0,0.05,6534.425204777601,2025-03-29,2025-03-29,quantile,wk inc flu hosp
01,0,0.1,92.32936734926717,2025-03-29,2025-03-29,quantile,wk inc flu hosp
02,0,0.1,4.88209322891102,2025-03-29,2025-03-29,quantile,wk inc flu hosp
04,0,0.1,164.9937544350229,2025-03-29,2025-03-29,quantile,wk inc flu hosp
05,0,0.1,74.67986352465891,2025-03-29,2025-03-29,quantile,wk inc flu hosp
06,0,0.1,286.4693154365453,2025-03-29,2025-03-29,quantile,wk inc flu hosp
08,0,0.1,82.13909735425005,2025-03-29,2025-03-29,quantile,wk inc flu hosp
09,0,0.1,69.73988267040092,2025-03-29,2025-03-29,quantile,wk inc flu hosp
10,0,0.1,17.152718963027798,2025-03-29,2025-03-29,quantile,wk inc flu hosp
11,0,0.1,33.55547119334937,2025-03-29,2025-03-29,quantile,wk inc flu hosp
