location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,0.0,2026-01-31,2026-01-31,quantile,wk inc flu hosp
02,0,0.01,3.700506088552156,2026-01-31,2026-01-31,quantile,wk inc flu hosp
04,0,0.01,64.05245475544818,2026-01-31,2026-01-31,quantile,wk inc flu hosp
05,0,0.01,55.57026453993785,2026-01-31,2026-01-31,quantile,wk inc flu hosp
06,0,0.01,862.9133387276214,2026-01-31,2026-01-31,quantile,wk inc flu hosp
08,0,0.01,36.213032491372154,2026-01-31,2026-01-31,quantile,wk inc flu hosp
09,0,0.01,28.857066557182026,2026-01-31,2026-01-31,quantile,wk inc flu hosp
10,0,0.01,41.01107466528236,2026-01-31,2026-01-31,quantile,wk inc flu hosp
11,0,0.01,5.753620204289836,2026-01-31,2026-01-31,quantile,wk inc flu hosp
12,0,0.01,434.00270539894836,2026-01-31,2026-01-31,quantile,wk inc flu hosp
13,0,0.01,91.76225208889973,2026-01-31,2026-01-31,quantile,wk inc flu hosp
15,0,0.01,16.095943725259687,2026-01-31,2026-01-31,quantile,wk inc flu hosp
16,0,0.01,25.734533806485064,2026-01-31,2026-01-31,quantile,wk inc flu hosp
17,0,0.01,312.6585229209291,2026-01-31,2026-01-31,quantile,wk inc flu hosp
18,0,0.01,65.81541895192336,2026-01-31,2026-01-31,quantile,wk inc flu hosp
19,0,0.01,102.17519119872458,2026-01-31,2026-01-31,quantile,wk inc flu hosp
20,0,0.01,80.2985710178719,2026-01-31,2026-01-31,quantile,wk inc flu hosp
21,0,0.01,86.44867773929306,2026-01-31,2026-01-31,quantile,wk inc flu hosp
22,0,0.01,162.06913423640262,2026-01-31,2026-01-31,quantile,wk inc flu hosp
23,0,0.01,19.070023119968887,2026-01-31,2026-01-31,quantile,wk inc flu hosp
24,0,0.01,39.354713790328475,2026-01-31,2026-01-31,quantile,wk inc flu hosp
25,0,0.01,65.11751728530784,2026-01-31,2026-01-31,quantile,wk inc flu hosp
26,0,0.01,144.63787463017567,2026-01-31,2026-01-31,quantile,wk inc flu hosp
27,0,0.01,156.1501707737151,2026-01-31,2026-01-31,quantile,wk inc flu hosp
28,0,0.01,37.33898018607232,2026-01-31,2026-01-31,quantile,wk inc flu hosp
29,0,0.01,188.37357434969962,2026-01-31,2026-01-31,quantile,wk inc flu hosp
30,0,0.01,14.890055465396566,2026-01-31,2026-01-31,quantile,wk inc flu hosp
31,0,0.01,65.7177709585948,2026-01-31,2026-01-31,quantile,wk inc flu hosp
32,0,0.01,6.810428236005114,2026-01-31,2026-01-31,quantile,wk inc flu hosp
33,0,0.01,25.034355611397665,2026-01-31,2026-01-31,quantile,wk inc flu hosp
34,0,0.01,149.14264807230117,2026-01-31,2026-01-31,quantile,wk inc flu hosp
35,0,0.01,56.4438500590861,2026-01-31,2026-01-31,quantile,wk inc flu hosp
36,0,0.01,122.42695752629739,2026-01-31,2026-01-31,quantile,wk inc flu hosp
37,0,0.01,204.934474679719,2026-01-31,2026-01-31,quantile,wk inc flu hosp
38,0,0.01,54.05799568165652,2026-01-31,2026-01-31,quantile,wk inc flu hosp
39,0,0.01,239.9372919090204,2026-01-31,2026-01-31,quantile,wk inc flu hosp
40,0,0.01,52.57058269375539,2026-01-31,2026-01-31,quantile,wk inc flu hosp
41,0,0.01,50.28656591153087,2026-01-31,2026-01-31,quantile,wk inc flu hosp
42,0,0.01,519.5315263368041,2026-01-31,2026-01-31,quantile,wk inc flu hosp
