location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,32.03604946176212,2024-12-07,2024-12-07,quantile,wk inc flu hosp
02,0,0.01,0.3930569510595843,2024-12-07,2024-12-07,quantile,wk inc flu hosp
04,0,0.01,311.67558350678144,2024-12-07,2024-12-07,quantile,wk inc flu hosp
05,0,0.01,0.0,2024-12-07,2024-12-07,quantile,wk inc flu hosp
06,0,0.01,500.87516917182325,2024-12-07,2024-12-07,quantile,wk inc flu hosp
08,0,0.01,35.70576224867871,2024-12-07,2024-12-07,quantile,wk inc flu hosp
09,0,0.01,0.0,2024-12-07,2024-12-07,quantile,wk inc flu hosp
10,0,0.01,2.115220608778383,2024-12-07,2024-12-07,quantile,wk inc flu hosp
11,0,0.01,0.0,2024-12-07,2024-12-07,quantile,wk inc flu hosp
12,0,0.01,320.3815348323688,2024-12-07,2024-12-07,quantile,wk inc flu hosp
13,0,0.01,11.301507439082426,2024-12-07,2024-12-07,quantile,wk inc flu hosp
15,0,0.01,1.3883995507693505,2024-12-07,2024-12-07,quantile,wk inc flu hosp
16,0,0.01,2.7829850980312894,2024-12-07,2024-12-07,quantile,wk inc flu hosp
17,0,0.01,37.24650672301482,2024-12-07,2024-12-07,quantile,wk inc flu hosp
18,0,0.01,14.438574947492667,2024-12-07,2024-12-07,quantile,wk inc flu hosp
19,0,0.01,0.0,2024-12-07,2024-12-07,quantile,wk inc flu hosp
20,0,0.01,1.010869066077962,2024-12-07,2024-12-07,quantile,wk inc flu hosp
21,0,0.01,1.0257363202311498,2024-12-07,2024-12-07,quantile,wk inc flu hosp
22,0,0.01,72.33373025029432,2024-12-07,2024-12-07,quantile,wk inc flu hosp
23,0,0.01,0.0,2024-12-07,2024-12-07,quantile,wk inc flu hosp
24,0,0.01,1.161814314162409,2024-12-07,2024-12-07,quantile,wk inc flu hosp
25,0,0.01,34.68874184265213,2024-12-07,2024-12-07,quantile,wk inc flu hosp
26,0,0.01,8.638906519081262,2024-12-07,2024-12-07,quantile,wk inc flu hosp
27,0,0.01,3.1083571208834084,2024-12-07,2024-12-07,quantile,wk inc flu hosp
28,0,0.01,6.739516930232372,2024-12-07,2024-12-07,quantile,wk inc flu hosp
29,0,0.01,10.4425989600962,2024-12-07,2024-12-07,quantile,wk inc flu hosp
30,0,0.01,0.0,2024-12-07,2024-12-07,quantile,wk inc flu hosp
31,0,0.01,0.9919473780912561,2024-12-07,2024-12-07,quantile,wk inc flu hosp
32,0,0.01,26.039063058434074,2024-12-07,2024-12-07,quantile,wk inc flu hosp
33,0,0.01,3.5772690831097256,2024-12-07,2024-12-07,quantile,wk inc flu hosp
34,0,0.01,24.13818674544858,2024-12-07,2024-12-07,quantile,wk inc flu hosp
35,0,0.01,19.117429426975054,2024-12-07,2024-12-07,quantile,wk inc flu hosp
36,0,0.01,89.31979125644807,2024-12-07,2024-12-07,quantile,wk inc flu hosp
37,0,0.01,5.176288949429382,2024-12-07,2024-12-07,quantile,wk inc flu hosp
