location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
02,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
04,0,0.01,9.958272829406308,2026-04-25,2026-04-25,quantile,wk inc flu hosp
05,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
06,0,0.01,29.859102729473737,2026-04-25,2026-04-25,quantile,wk inc flu hosp
08,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
09,0,0.01,9.079763242066186,2026-04-25,2026-04-25,quantile,wk inc flu hosp
10,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
11,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
12,0,0.01,52.46616769630487,2026-04-25,2026-04-25,quantile,wk inc flu hosp
13,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
15,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
16,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
17,0,0.01,43.75909833920342,2026-04-25,2026-04-25,quantile,wk inc flu hosp
18,0,0.01,9.166058630893412,2026-04-25,2026-04-25,quantile,wk inc flu hosp
19,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
20,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
21,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
22,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
23,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
24,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
25,0,0.01,8.9941560675355,2026-04-25,2026-04-25,quantile,wk inc flu hosp
26,0,0.01,4.5887363472470435,2026-04-25,2026-04-25,quantile,wk inc flu hosp
27,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
28,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
29,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
30,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
31,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
32,0,0.01,2.5781315386711907,2026-04-25,2026-04-25,quantile,wk inc flu hosp
33,0,0.01,1.328495920981144,2026-04-25,2026-04-25,quantile,wk inc flu hosp
34,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
35,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
36,0,0.01,23.31848499193253,2026-04-25,2026-04-25,quantile,wk inc flu hosp
37,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
38,0,0.01,0.7387253953277965,2026-04-25,2026-04-25,quantile,wk inc flu hosp
39,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
40,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
41,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
42,0,0.01,63.694063213515754,2026-04-25,2026-04-25,quantile,wk inc flu hosp
44,0,0.01,0.1983199489277608,2026-04-25,2026-04-25,quantile,wk inc flu hosp
45,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
46,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
47,0,0.01,7.068818062913707,2026-04-25,2026-04-25,quantile,wk inc flu hosp
48,0,0.01,17.854818174314712,2026-04-25,2026-04-25,quantile,wk inc flu hosp
49,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
50,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
51,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
53,0,0.01,4.530717601985111,2026-04-25,2026-04-25,quantile,wk inc flu hosp
54,0,0.01,13.061761254715607,2026-04-25,2026-04-25,quantile,wk inc flu hosp
55,0,0.01,4.307575149851772,2026-04-25,2026-04-25,quantile,wk inc flu hosp
56,0,0.01,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
72,0,0.01,28.557807506460588,2026-04-25,2026-04-25,quantile,wk inc flu hosp
US,0,0.01,552.7273822874653,2026-04-25,2026-04-25,quantile,wk inc flu hosp
01,0,0.025,0.4700017532903604,2026-04-25,2026-04-25,quantile,wk inc flu hosp
02,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
04,0,0.025,15.341013237578641,2026-04-25,2026-04-25,quantile,wk inc flu hosp
05,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
06,0,0.025,44.41728964607777,2026-04-25,2026-04-25,quantile,wk inc flu hosp
08,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
09,0,0.025,13.062914131060738,2026-04-25,2026-04-25,quantile,wk inc flu hosp
10,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
11,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
12,0,0.025,62.33483821747299,2026-04-25,2026-04-25,quantile,wk inc flu hosp
13,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
15,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
16,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
17,0,0.025,53.33216451367091,2026-04-25,2026-04-25,quantile,wk inc flu hosp
18,0,0.025,12.662525934636239,2026-04-25,2026-04-25,quantile,wk inc flu hosp
19,0,0.025,1.8141872128350625,2026-04-25,2026-04-25,quantile,wk inc flu hosp
20,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
21,0,0.025,0.7030830403533751,2026-04-25,2026-04-25,quantile,wk inc flu hosp
22,0,0.025,1.0287950906642773,2026-04-25,2026-04-25,quantile,wk inc flu hosp
23,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
24,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
25,0,0.025,12.603717746672665,2026-04-25,2026-04-25,quantile,wk inc flu hosp
26,0,0.025,8.851944536933866,2026-04-25,2026-04-25,quantile,wk inc flu hosp
27,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
28,0,0.025,1.6729372889500225,2026-04-25,2026-04-25,quantile,wk inc flu hosp
29,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
30,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
31,0,0.025,0.4500853041205547,2026-04-25,2026-04-25,quantile,wk inc flu hosp
32,0,0.025,4.714517461591689,2026-04-25,2026-04-25,quantile,wk inc flu hosp
33,0,0.025,2.1039460766878917,2026-04-25,2026-04-25,quantile,wk inc flu hosp
34,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
35,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
36,0,0.025,30.232924678018094,2026-04-25,2026-04-25,quantile,wk inc flu hosp
37,0,0.025,0.0,2026-04-25,2026-04-25,quantile,wk inc flu hosp
38,0,0.025,1.319714890461528,2026-04-25,2026-04-25,quantile,wk inc flu hosp
