location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,9.93439973735104,2025-12-06,2025-12-06,quantile,wk inc flu hosp
02,0,0.01,0.0,2025-12-06,2025-12-06,quantile,wk inc flu hosp
04,0,0.01,1.9519246876989866,2025-12-06,2025-12-06,quantile,wk inc flu hosp
05,0,0.01,42.1876075203523,2025-12-06,2025-12-06,quantile,wk inc flu hosp
06,0,0.01,95.51538374223307,2025-12-06,2025-12-06,quantile,wk inc flu hosp
08,0,0.01,91.25555297257911,2025-12-06,2025-12-06,quantile,wk inc flu hosp
09,0,0.01,41.99877421777437,2025-12-06,2025-12-06,quantile,wk inc flu hosp
10,0,0.01,0.0,2025-12-06,2025-12-06,quantile,wk inc flu hosp
11,0,0.01,0.7471737940021272,2025-12-06,2025-12-06,quantile,wk inc flu hosp
12,0,0.01,394.23995010164515,2025-12-06,2025-12-06,quantile,wk inc flu hosp
13,0,0.01,82.05183517167447,2025-12-06,2025-12-06,quantile,wk inc flu hosp
15,0,0.01,10.996083585703474,2025-12-06,2025-12-06,quantile,wk inc flu hosp
16,0,0.01,18.418203944081665,2025-12-06,2025-12-06,quantile,wk inc flu hosp
17,0,0.01,84.41601472919211,2025-12-06,2025-12-06,quantile,wk inc flu hosp
18,0,0.01,46.87985747978312,2025-12-06,2025-12-06,quantile,wk inc flu hosp
19,0,0.01,6.4840803827282425,2025-12-06,2025-12-06,quantile,wk inc flu hosp
20,0,0.01,0.826056911590686,2025-12-06,2025-12-06,quantile,wk inc flu hosp
21,0,0.01,5.684286397189272,2025-12-06,2025-12-06,quantile,wk inc flu hosp
22,0,0.01,55.881482536868035,2025-12-06,2025-12-06,quantile,wk inc flu hosp
23,0,0.01,1.9179049103231098,2025-12-06,2025-12-06,quantile,wk inc flu hosp
24,0,0.01,59.21987424492394,2025-12-06,2025-12-06,quantile,wk inc flu hosp
25,0,0.01,0.0,2025-12-06,2025-12-06,quantile,wk inc flu hosp
26,0,0.01,22.04083816322595,2025-12-06,2025-12-06,quantile,wk inc flu hosp
27,0,0.01,25.71293542530195,2025-12-06,2025-12-06,quantile,wk inc flu hosp
28,0,0.01,4.375733686911196,2025-12-06,2025-12-06,quantile,wk inc flu hosp
29,0,0.01,15.788441071101255,2025-12-06,2025-12-06,quantile,wk inc flu hosp
