location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,345.9835284831404,2024-12-28,2024-12-28,quantile,wk inc flu hosp
02,0,0.01,3.419018368277347,2024-12-28,2024-12-28,quantile,wk inc flu hosp
04,0,0.01,135.1209371220438,2024-12-28,2024-12-28,quantile,wk inc flu hosp
05,0,0.01,18.204726062778953,2024-12-28,2024-12-28,quantile,wk inc flu hosp
06,0,0.01,2134.4652610658536,2024-12-28,2024-12-28,quantile,wk inc flu hosp
08,0,0.01,91.77775687206302,2024-12-28,2024-12-28,quantile,wk inc flu hosp
09,0,0.01,16.479685577575875,2024-12-28,2024-12-28,quantile,wk inc flu hosp
10,0,0.01,12.094141950865401,2024-12-28,2024-12-28,quantile,wk inc flu hosp
11,0,0.01,3.84258513213921,2024-12-28,2024-12-28,quantile,wk inc flu hosp
12,0,0.01,802.4920089573036,2024-12-28,2024-12-28,quantile,wk inc flu hosp
13,0,0.01,196.658937656935,2024-12-28,2024-12-28,quantile,wk inc flu hosp
15,0,0.01,12.632417295937884,2024-12-28,2024-12-28,quantile,wk inc flu hosp
16,0,0.01,104.3387397686758,2024-12-28,2024-12-28,quantile,wk inc flu hosp
17,0,0.01,440.6944129281588,2024-12-28,2024-12-28,quantile,wk inc flu hosp
18,0,0.01,187.4775098906946,2024-12-28,2024-12-28,quantile,wk inc flu hosp
19,0,0.01,20.068785070154156,2024-12-28,2024-12-28,quantile,wk inc flu hosp
20,0,0.01,63.40657928701142,2024-12-28,2024-12-28,quantile,wk inc flu hosp
21,0,0.01,115.45347014288116,2024-12-28,2024-12-28,quantile,wk inc flu hosp
22,0,0.01,243.0117140531005,2024-12-28,2024-12-28,quantile,wk inc flu hosp
23,0,0.01,0.0,2024-12-28,2024-12-28,quantile,wk inc flu hosp
24,0,0.01,50.36504048727417,2024-12-28,2024-12-28,quantile,wk inc flu hosp
25,0,0.01,75.68143012155684,2024-12-28,2024-12-28,quantile,wk inc flu hosp
26,0,0.01,102.35331693606754,2024-12-28,2024-12-28,quantile,wk inc flu hosp
27,0,0.01,122.72272465122968,2024-12-28,2024-12-28,quantile,wk inc flu hosp
28,0,0.01,17.12957763274999,2024-12-28,2024-12-28,quantile,wk inc flu hosp
29,0,0.01,171.45825951284206,2024-12-28,2024-12-28,quantile,wk inc flu hosp
30,0,0.01,7.406255824125775,2024-12-28,2024-12-28,quantile,wk inc flu hosp
31,0,0.01,42.35565004320547,2024-12-28,2024-12-28,quantile,wk inc flu hosp
32,0,0.01,109.11839382284576,2024-12-28,2024-12-28,quantile,wk inc flu hosp
33,0,0.01,1.0807640895134865,2024-12-28,2024-12-28,quantile,wk inc flu hosp
34,0,0.01,237.3320913023196,2024-12-28,2024-12-28,quantile,wk inc flu hosp
35,0,0.01,67.98475435790236,2024-12-28,2024-12-28,quantile,wk inc flu hosp
36,0,0.01,686.046547222746,2024-12-28,2024-12-28,quantile,wk inc flu hosp
37,0,0.01,140.6431876416387,2024-12-28,2024-12-28,quantile,wk inc flu hosp
38,0,0.01,0.0,2024-12-28,2024-12-28,quantile,wk inc flu hosp
39,0,0.01,93.01489383957889,2024-12-28,2024-12-28,quantile,wk inc flu hosp
40,0,0.01,19.979357687003727,2024-12-28,2024-12-28,quantile,wk inc flu hosp
41,0,0.01,151.9347373870502,2024-12-28,2024-12-28,quantile,wk inc flu hosp
42,0,0.01,199.60052180737645,2024-12-28,2024-12-28,quantile,wk inc flu hosp
44,0,0.01,4.029364773962551,2024-12-28,2024-12-28,quantile,wk inc flu hosp
45,0,0.01,93.5597319318661,2024-12-28,2024-12-28,quantile,wk inc flu hosp
46,0,0.01,1.2848063989268166,2024-12-28,2024-12-28,quantile,wk inc flu hosp
47,0,0.01,213.44504083537015,2024-12-28,2024-12-28,quantile,wk inc flu hosp
48,0,0.01,833.6093940168674,2024-12-28,2024-12-28,quantile,wk inc flu hosp
49,0,0.01,74.8319796342102,2024-12-28,2024-12-28,quantile,wk inc flu hosp
50,0,0.01,0.6967713541755757,2024-12-28,2024-12-28,quantile,wk inc flu hosp
51,0,0.01,92.00109127991341,2024-12-28,2024-12-28,quantile,wk inc flu hosp
53,0,0.01,294.5253017843461,2024-12-28,2024-12-28,quantile,wk inc flu hosp
54,0,0.01,13.603931245216076,2024-12-28,2024-12-28,quantile,wk inc flu hosp
55,0,0.01,73.86059663612461,2024-12-28,2024-12-28,quantile,wk inc flu hosp
56,0,0.01,0.6319333869091055,2024-12-28,2024-12-28,quantile,wk inc flu hosp
72,0,0.01,0.0,2024-12-28,2024-12-28,quantile,wk inc flu hosp
US,0,0.01,11544.40204217558,2024-12-28,2024-12-28,quantile,wk inc flu hosp
01,0,0.025,368.99415706596295,2024-12-28,2024-12-28,quantile,wk inc flu hosp
02,0,0.025,4.462019134986201,2024-12-28,2024-12-28,quantile,wk inc flu hosp
04,0,0.025,149.1030447894643,2024-12-28,2024-12-28,quantile,wk inc flu hosp
05,0,0.025,22.355144637974565,2024-12-28,2024-12-28,quantile,wk inc flu hosp
