location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,0.5374813060815774,2026-04-04,2026-04-04,quantile,wk inc flu hosp
02,0,0.01,0.573420244693222,2026-04-04,2026-04-04,quantile,wk inc flu hosp
04,0,0.01,41.94063854397837,2026-04-04,2026-04-04,quantile,wk inc flu hosp
05,0,0.01,4.720917224710418,2026-04-04,2026-04-04,quantile,wk inc flu hosp
06,0,0.01,79.282182763185,2026-04-04,2026-04-04,quantile,wk inc flu hosp
08,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
09,0,0.01,13.884277409726053,2026-04-04,2026-04-04,quantile,wk inc flu hosp
10,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
11,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
12,0,0.01,82.69737254930904,2026-04-04,2026-04-04,quantile,wk inc flu hosp
13,0,0.01,2.6231140484992608,2026-04-04,2026-04-04,quantile,wk inc flu hosp
15,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
16,0,0.01,12.153899352226222,2026-04-04,2026-04-04,quantile,wk inc flu hosp
17,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
18,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
19,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
20,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
21,0,0.01,0.23213794415919015,2026-04-04,2026-04-04,quantile,wk inc flu hosp
22,0,0.01,0.6948970574981915,2026-04-04,2026-04-04,quantile,wk inc flu hosp
23,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
24,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
25,0,0.01,12.13781536255846,2026-04-04,2026-04-04,quantile,wk inc flu hosp
26,0,0.01,13.946426100605352,2026-04-04,2026-04-04,quantile,wk inc flu hosp
27,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
28,0,0.01,4.90586822249972,2026-04-04,2026-04-04,quantile,wk inc flu hosp
29,0,0.01,2.0807731122535853,2026-04-04,2026-04-04,quantile,wk inc flu hosp
30,0,0.01,0.30348400244766643,2026-04-04,2026-04-04,quantile,wk inc flu hosp
31,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
32,0,0.01,13.138563607004631,2026-04-04,2026-04-04,quantile,wk inc flu hosp
33,0,0.01,2.009486637329784,2026-04-04,2026-04-04,quantile,wk inc flu hosp
34,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
35,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
36,0,0.01,9.960432849819728,2026-04-04,2026-04-04,quantile,wk inc flu hosp
37,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
38,0,0.01,2.9895469873795855,2026-04-04,2026-04-04,quantile,wk inc flu hosp
39,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
40,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
41,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
42,0,0.01,106.85830626489371,2026-04-04,2026-04-04,quantile,wk inc flu hosp
44,0,0.01,1.0203583048958633,2026-04-04,2026-04-04,quantile,wk inc flu hosp
45,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
46,0,0.01,1.742370247636013,2026-04-04,2026-04-04,quantile,wk inc flu hosp
47,0,0.01,13.002927185700766,2026-04-04,2026-04-04,quantile,wk inc flu hosp
48,0,0.01,35.027617639682965,2026-04-04,2026-04-04,quantile,wk inc flu hosp
49,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
50,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
51,0,0.01,0.0,2026-04-04,2026-04-04,quantile,wk inc flu hosp
53,0,0.01,8.375109636965238,2026-04-04,2026-04-04,quantile,wk inc flu hosp
