location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,18.425575675372915,2024-11-23,2024-11-23,quantile,wk inc flu hosp
02,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
04,0,0.01,179.08363308148344,2024-11-23,2024-11-23,quantile,wk inc flu hosp
05,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
06,0,0.01,359.01416983766035,2024-11-23,2024-11-23,quantile,wk inc flu hosp
08,0,0.01,7.297903004903318,2024-11-23,2024-11-23,quantile,wk inc flu hosp
09,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
10,0,0.01,3.227383528233034,2024-11-23,2024-11-23,quantile,wk inc flu hosp
11,0,0.01,0.6884487993198498,2024-11-23,2024-11-23,quantile,wk inc flu hosp
12,0,0.01,203.24050798037868,2024-11-23,2024-11-23,quantile,wk inc flu hosp
13,0,0.01,2.250014140051462,2024-11-23,2024-11-23,quantile,wk inc flu hosp
15,0,0.01,1.4036077554680466,2024-11-23,2024-11-23,quantile,wk inc flu hosp
16,0,0.01,0.2783679781660575,2024-11-23,2024-11-23,quantile,wk inc flu hosp
17,0,0.01,0.3957230163140307,2024-11-23,2024-11-23,quantile,wk inc flu hosp
18,0,0.01,5.405685511356979,2024-11-23,2024-11-23,quantile,wk inc flu hosp
19,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
20,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
21,0,0.01,0.07888448280779618,2024-11-23,2024-11-23,quantile,wk inc flu hosp
22,0,0.01,33.79830379071551,2024-11-23,2024-11-23,quantile,wk inc flu hosp
23,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
24,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
25,0,0.01,7.00696898210164,2024-11-23,2024-11-23,quantile,wk inc flu hosp
26,0,0.01,345.9229173907774,2024-11-23,2024-11-23,quantile,wk inc flu hosp
27,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
28,0,0.01,14.859471700593813,2024-11-23,2024-11-23,quantile,wk inc flu hosp
29,0,0.01,16.507891785320037,2024-11-23,2024-11-23,quantile,wk inc flu hosp
30,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
31,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
32,0,0.01,17.461443411022493,2024-11-23,2024-11-23,quantile,wk inc flu hosp
33,0,0.01,1.3406818911458322,2024-11-23,2024-11-23,quantile,wk inc flu hosp
34,0,0.01,3.5374768313504856,2024-11-23,2024-11-23,quantile,wk inc flu hosp
35,0,0.01,1.843131059502289,2024-11-23,2024-11-23,quantile,wk inc flu hosp
36,0,0.01,12.724479203187027,2024-11-23,2024-11-23,quantile,wk inc flu hosp
37,0,0.01,3.1843182809511705,2024-11-23,2024-11-23,quantile,wk inc flu hosp
38,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
39,0,0.01,277.42960650178657,2024-11-23,2024-11-23,quantile,wk inc flu hosp
40,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
41,0,0.01,0.9396311129725969,2024-11-23,2024-11-23,quantile,wk inc flu hosp
42,0,0.01,697.28861353047,2024-11-23,2024-11-23,quantile,wk inc flu hosp
44,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
45,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
46,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
47,0,0.01,39.57882140727377,2024-11-23,2024-11-23,quantile,wk inc flu hosp
48,0,0.01,128.1019597383043,2024-11-23,2024-11-23,quantile,wk inc flu hosp
49,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
50,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
51,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
53,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
54,0,0.01,0.0,2024-11-23,2024-11-23,quantile,wk inc flu hosp
