location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,20.69056135326222,2024-11-30,2024-11-30,quantile,wk inc flu hosp
02,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
04,0,0.01,276.4530554964531,2024-11-30,2024-11-30,quantile,wk inc flu hosp
05,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
06,0,0.01,315.0619864819936,2024-11-30,2024-11-30,quantile,wk inc flu hosp
08,0,0.01,4.878726195783522,2024-11-30,2024-11-30,quantile,wk inc flu hosp
09,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
10,0,0.01,0.9968746935925531,2024-11-30,2024-11-30,quantile,wk inc flu hosp
11,0,0.01,0.2898794257673696,2024-11-30,2024-11-30,quantile,wk inc flu hosp
12,0,0.01,220.5874381166405,2024-11-30,2024-11-30,quantile,wk inc flu hosp
13,0,0.01,5.961020354346173,2024-11-30,2024-11-30,quantile,wk inc flu hosp
15,0,0.01,0.6886244935098406,2024-11-30,2024-11-30,quantile,wk inc flu hosp
16,0,0.01,8.959512728385365,2024-11-30,2024-11-30,quantile,wk inc flu hosp
17,0,0.01,47.10746828733299,2024-11-30,2024-11-30,quantile,wk inc flu hosp
18,0,0.01,8.674331589613589,2024-11-30,2024-11-30,quantile,wk inc flu hosp
19,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
20,0,0.01,1.7367407845558986,2024-11-30,2024-11-30,quantile,wk inc flu hosp
21,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
22,0,0.01,32.1680709211327,2024-11-30,2024-11-30,quantile,wk inc flu hosp
23,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
24,0,0.01,2.619409890167668,2024-11-30,2024-11-30,quantile,wk inc flu hosp
25,0,0.01,29.380430781995575,2024-11-30,2024-11-30,quantile,wk inc flu hosp
26,0,0.01,14.754326408674824,2024-11-30,2024-11-30,quantile,wk inc flu hosp
27,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
28,0,0.01,0.8822302325807201,2024-11-30,2024-11-30,quantile,wk inc flu hosp
29,0,0.01,14.285343035216671,2024-11-30,2024-11-30,quantile,wk inc flu hosp
30,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
31,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
32,0,0.01,15.84913625462728,2024-11-30,2024-11-30,quantile,wk inc flu hosp
33,0,0.01,1.6677085642096592,2024-11-30,2024-11-30,quantile,wk inc flu hosp
34,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
35,0,0.01,3.7796044424340276,2024-11-30,2024-11-30,quantile,wk inc flu hosp
36,0,0.01,55.2792850041504,2024-11-30,2024-11-30,quantile,wk inc flu hosp
37,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
38,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
39,0,0.01,295.60415505001976,2024-11-30,2024-11-30,quantile,wk inc flu hosp
40,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
41,0,0.01,13.071152505546445,2024-11-30,2024-11-30,quantile,wk inc flu hosp
42,0,0.01,59.89131562882079,2024-11-30,2024-11-30,quantile,wk inc flu hosp
44,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
45,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
46,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
47,0,0.01,5.526081713900802,2024-11-30,2024-11-30,quantile,wk inc flu hosp
48,0,0.01,148.1744176434811,2024-11-30,2024-11-30,quantile,wk inc flu hosp
49,0,0.01,3.745055669411387,2024-11-30,2024-11-30,quantile,wk inc flu hosp
50,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
51,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
53,0,0.01,3.946327120884553,2024-11-30,2024-11-30,quantile,wk inc flu hosp
54,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
55,0,0.01,6.065921406480442,2024-11-30,2024-11-30,quantile,wk inc flu hosp
56,0,0.01,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
72,0,0.01,17.84262669591053,2024-11-30,2024-11-30,quantile,wk inc flu hosp
US,0,0.01,2434.72353159107,2024-11-30,2024-11-30,quantile,wk inc flu hosp
01,0,0.025,23.59927298630811,2024-11-30,2024-11-30,quantile,wk inc flu hosp
02,0,0.025,0.383074702502287,2024-11-30,2024-11-30,quantile,wk inc flu hosp
04,0,0.025,301.43730882045963,2024-11-30,2024-11-30,quantile,wk inc flu hosp
05,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
06,0,0.025,341.85846529473463,2024-11-30,2024-11-30,quantile,wk inc flu hosp
08,0,0.025,7.905046411731299,2024-11-30,2024-11-30,quantile,wk inc flu hosp
09,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
10,0,0.025,2.1381195091717333,2024-11-30,2024-11-30,quantile,wk inc flu hosp
11,0,0.025,0.9622092484815914,2024-11-30,2024-11-30,quantile,wk inc flu hosp
12,0,0.025,250.1302277593737,2024-11-30,2024-11-30,quantile,wk inc flu hosp
13,0,0.025,10.654902965614687,2024-11-30,2024-11-30,quantile,wk inc flu hosp
15,0,0.025,1.9359829802918795,2024-11-30,2024-11-30,quantile,wk inc flu hosp
16,0,0.025,11.489116782532609,2024-11-30,2024-11-30,quantile,wk inc flu hosp
17,0,0.025,54.22656949086141,2024-11-30,2024-11-30,quantile,wk inc flu hosp
18,0,0.025,11.967043979370512,2024-11-30,2024-11-30,quantile,wk inc flu hosp
19,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
20,0,0.025,2.920651685501011,2024-11-30,2024-11-30,quantile,wk inc flu hosp
21,0,0.025,0.6586081032410308,2024-11-30,2024-11-30,quantile,wk inc flu hosp
22,0,0.025,37.18722059998852,2024-11-30,2024-11-30,quantile,wk inc flu hosp
23,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
24,0,0.025,4.633464157823999,2024-11-30,2024-11-30,quantile,wk inc flu hosp
25,0,0.025,33.889891714879994,2024-11-30,2024-11-30,quantile,wk inc flu hosp
26,0,0.025,19.977509223890664,2024-11-30,2024-11-30,quantile,wk inc flu hosp
27,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
28,0,0.025,2.54162272848015,2024-11-30,2024-11-30,quantile,wk inc flu hosp
29,0,0.025,17.491862966681254,2024-11-30,2024-11-30,quantile,wk inc flu hosp
30,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
31,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
32,0,0.025,18.249590988846126,2024-11-30,2024-11-30,quantile,wk inc flu hosp
33,0,0.025,2.926352226054484,2024-11-30,2024-11-30,quantile,wk inc flu hosp
34,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
35,0,0.025,5.733902897452835,2024-11-30,2024-11-30,quantile,wk inc flu hosp
36,0,0.025,62.26550205263608,2024-11-30,2024-11-30,quantile,wk inc flu hosp
37,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
38,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
39,0,0.025,321.69626904445977,2024-11-30,2024-11-30,quantile,wk inc flu hosp
40,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
41,0,0.025,17.79731557323171,2024-11-30,2024-11-30,quantile,wk inc flu hosp
42,0,0.025,69.59500949250362,2024-11-30,2024-11-30,quantile,wk inc flu hosp
44,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
45,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
46,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
47,0,0.025,9.55288962936312,2024-11-30,2024-11-30,quantile,wk inc flu hosp
48,0,0.025,167.13172157820804,2024-11-30,2024-11-30,quantile,wk inc flu hosp
49,0,0.025,5.870218689948833,2024-11-30,2024-11-30,quantile,wk inc flu hosp
50,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
51,0,0.025,3.3569420108467543,2024-11-30,2024-11-30,quantile,wk inc flu hosp
53,0,0.025,7.334788729460566,2024-11-30,2024-11-30,quantile,wk inc flu hosp
54,0,0.025,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
55,0,0.025,7.815549251012683,2024-11-30,2024-11-30,quantile,wk inc flu hosp
56,0,0.025,0.4600936855635017,2024-11-30,2024-11-30,quantile,wk inc flu hosp
72,0,0.025,21.13303968077892,2024-11-30,2024-11-30,quantile,wk inc flu hosp
US,0,0.025,2650.3553133437913,2024-11-30,2024-11-30,quantile,wk inc flu hosp
01,0,0.05,27.27469865015487,2024-11-30,2024-11-30,quantile,wk inc flu hosp
02,0,0.05,0.9778448814036831,2024-11-30,2024-11-30,quantile,wk inc flu hosp
04,0,0.05,325.83734988979734,2024-11-30,2024-11-30,quantile,wk inc flu hosp
05,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
06,0,0.05,366.95713195344706,2024-11-30,2024-11-30,quantile,wk inc flu hosp
08,0,0.05,11.116969264043263,2024-11-30,2024-11-30,quantile,wk inc flu hosp
09,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
10,0,0.05,2.831511859215292,2024-11-30,2024-11-30,quantile,wk inc flu hosp
11,0,0.05,1.6094874076954717,2024-11-30,2024-11-30,quantile,wk inc flu hosp
12,0,0.05,269.4861619404672,2024-11-30,2024-11-30,quantile,wk inc flu hosp
13,0,0.05,14.830213613782444,2024-11-30,2024-11-30,quantile,wk inc flu hosp
15,0,0.05,2.961783597164151,2024-11-30,2024-11-30,quantile,wk inc flu hosp
16,0,0.05,13.656074882953826,2024-11-30,2024-11-30,quantile,wk inc flu hosp
17,0,0.05,60.04788574599563,2024-11-30,2024-11-30,quantile,wk inc flu hosp
18,0,0.05,15.799335783473143,2024-11-30,2024-11-30,quantile,wk inc flu hosp
19,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
20,0,0.05,5.185685016447804,2024-11-30,2024-11-30,quantile,wk inc flu hosp
21,0,0.05,2.304337586707501,2024-11-30,2024-11-30,quantile,wk inc flu hosp
22,0,0.05,42.38245162438776,2024-11-30,2024-11-30,quantile,wk inc flu hosp
23,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
24,0,0.05,6.668060315224505,2024-11-30,2024-11-30,quantile,wk inc flu hosp
25,0,0.05,38.30570485711379,2024-11-30,2024-11-30,quantile,wk inc flu hosp
26,0,0.05,25.767346633696338,2024-11-30,2024-11-30,quantile,wk inc flu hosp
27,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
28,0,0.05,4.51901280563295,2024-11-30,2024-11-30,quantile,wk inc flu hosp
29,0,0.05,21.013387217831696,2024-11-30,2024-11-30,quantile,wk inc flu hosp
30,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
31,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
32,0,0.05,21.49348334274526,2024-11-30,2024-11-30,quantile,wk inc flu hosp
33,0,0.05,4.128062841093221,2024-11-30,2024-11-30,quantile,wk inc flu hosp
34,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
35,0,0.05,7.927059831949691,2024-11-30,2024-11-30,quantile,wk inc flu hosp
36,0,0.05,70.93315220945098,2024-11-30,2024-11-30,quantile,wk inc flu hosp
37,0,0.05,3.7612078019434314,2024-11-30,2024-11-30,quantile,wk inc flu hosp
38,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
39,0,0.05,352.49564872017334,2024-11-30,2024-11-30,quantile,wk inc flu hosp
40,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
41,0,0.05,21.265521783124065,2024-11-30,2024-11-30,quantile,wk inc flu hosp
42,0,0.05,76.3581161146864,2024-11-30,2024-11-30,quantile,wk inc flu hosp
44,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
45,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
46,0,0.05,0.0,2024-11-30,2024-11-30,quantile,wk inc flu hosp
