location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,2.820041452269427,2025-04-19,2025-04-19,quantile,wk inc flu hosp
02,0,0.01,1.8806880930315564,2025-04-19,2025-04-19,quantile,wk inc flu hosp
04,0,0.01,3.3520283770398502,2025-04-19,2025-04-19,quantile,wk inc flu hosp
05,0,0.01,0.0,2025-04-19,2025-04-19,quantile,wk inc flu hosp
06,0,0.01,183.5986323419755,2025-04-19,2025-04-19,quantile,wk inc flu hosp
08,0,0.01,3.6438970320737005,2025-04-19,2025-04-19,quantile,wk inc flu hosp
09,0,0.01,7.8961656895501,2025-04-19,2025-04-19,quantile,wk inc flu hosp
10,0,0.01,1.234510533353636,2025-04-19,2025-04-19,quantile,wk inc flu hosp
11,0,0.01,0.0,2025-04-19,2025-04-19,quantile,wk inc flu hosp
12,0,0.01,93.36323459669666,2025-04-19,2025-04-19,quantile,wk inc flu hosp
13,0,0.01,0.10552977484485704,2025-04-19,2025-04-19,quantile,wk inc flu hosp
15,0,0.01,9.523661369971983,2025-04-19,2025-04-19,quantile,wk inc flu hosp
16,0,0.01,0.0,2025-04-19,2025-04-19,quantile,wk inc flu hosp
17,0,0.01,38.78602347541059,2025-04-19,2025-04-19,quantile,wk inc flu hosp
18,0,0.01,21.289594039001745,2025-04-19,2025-04-19,quantile,wk inc flu hosp
19,0,0.01,0.0,2025-04-19,2025-04-19,quantile,wk inc flu hosp
20,0,0.01,2.706883860974682,2025-04-19,2025-04-19,quantile,wk inc flu hosp
21,0,0.01,10.412727402604126,2025-04-19,2025-04-19,quantile,wk inc flu hosp
22,0,0.01,24.26945645441534,2025-04-19,2025-04-19,quantile,wk inc flu hosp
23,0,0.01,12.180316650943965,2025-04-19,2025-04-19,quantile,wk inc flu hosp
24,0,0.01,29.28777363305974,2025-04-19,2025-04-19,quantile,wk inc flu hosp
25,0,0.01,23.24614258835174,2025-04-19,2025-04-19,quantile,wk inc flu hosp
26,0,0.01,106.41645724666874,2025-04-19,2025-04-19,quantile,wk inc flu hosp
27,0,0.01,10.58505203110143,2025-04-19,2025-04-19,quantile,wk inc flu hosp
28,0,0.01,10.60737017897764,2025-04-19,2025-04-19,quantile,wk inc flu hosp
29,0,0.01,10.193391342279059,2025-04-19,2025-04-19,quantile,wk inc flu hosp
30,0,0.01,5.1946310175422115,2025-04-19,2025-04-19,quantile,wk inc flu hosp
31,0,0.01,2.3145121849224704,2025-04-19,2025-04-19,quantile,wk inc flu hosp
32,0,0.01,13.989176446521922,2025-04-19,2025-04-19,quantile,wk inc flu hosp
33,0,0.01,3.9119686137628915,2025-04-19,2025-04-19,quantile,wk inc flu hosp
34,0,0.01,52.31631799701669,2025-04-19,2025-04-19,quantile,wk inc flu hosp
35,0,0.01,0.0,2025-04-19,2025-04-19,quantile,wk inc flu hosp
36,0,0.01,141.88431368531323,2025-04-19,2025-04-19,quantile,wk inc flu hosp
37,0,0.01,0.8858763287226353,2025-04-19,2025-04-19,quantile,wk inc flu hosp
38,0,0.01,2.329149537229863,2025-04-19,2025-04-19,quantile,wk inc flu hosp
39,0,0.01,28.23153647962683,2025-04-19,2025-04-19,quantile,wk inc flu hosp
40,0,0.01,0.0,2025-04-19,2025-04-19,quantile,wk inc flu hosp
41,0,0.01,1.2510885778371794,2025-04-19,2025-04-19,quantile,wk inc flu hosp
42,0,0.01,199.15754871559582,2025-04-19,2025-04-19,quantile,wk inc flu hosp
44,0,0.01,3.6867361483404144,2025-04-19,2025-04-19,quantile,wk inc flu hosp
45,0,0.01,2.1589090315867967,2025-04-19,2025-04-19,quantile,wk inc flu hosp
46,0,0.01,0.0,2025-04-19,2025-04-19,quantile,wk inc flu hosp
47,0,0.01,13.543680014042463,2025-04-19,2025-04-19,quantile,wk inc flu hosp
48,0,0.01,30.852345893298533,2025-04-19,2025-04-19,quantile,wk inc flu hosp
49,0,0.01,5.776626348557164,2025-04-19,2025-04-19,quantile,wk inc flu hosp
50,0,0.01,0.0,2025-04-19,2025-04-19,quantile,wk inc flu hosp
51,0,0.01,1.1426822520485336,2025-04-19,2025-04-19,quantile,wk inc flu hosp
53,0,0.01,15.31494020881701,2025-04-19,2025-04-19,quantile,wk inc flu hosp
54,0,0.01,6.669684254329543,2025-04-19,2025-04-19,quantile,wk inc flu hosp
55,0,0.01,18.79052069799025,2025-04-19,2025-04-19,quantile,wk inc flu hosp
56,0,0.01,0.0,2025-04-19,2025-04-19,quantile,wk inc flu hosp
72,0,0.01,102.53600131322015,2025-04-19,2025-04-19,quantile,wk inc flu hosp
US,0,0.01,1510.0312795863351,2025-04-19,2025-04-19,quantile,wk inc flu hosp
01,0,0.025,5.488281971064597,2025-04-19,2025-04-19,quantile,wk inc flu hosp
02,0,0.025,2.7812419031292874,2025-04-19,2025-04-19,quantile,wk inc flu hosp
04,0,0.025,7.385157625826421,2025-04-19,2025-04-19,quantile,wk inc flu hosp
05,0,0.025,0.11364729264403628,2025-04-19,2025-04-19,quantile,wk inc flu hosp
06,0,0.025,205.7169216244169,2025-04-19,2025-04-19,quantile,wk inc flu hosp
08,0,0.025,6.737226123480144,2025-04-19,2025-04-19,quantile,wk inc flu hosp
09,0,0.025,11.45312244646554,2025-04-19,2025-04-19,quantile,wk inc flu hosp
10,0,0.025,2.3993506807056506,2025-04-19,2025-04-19,quantile,wk inc flu hosp
11,0,0.025,0.0,2025-04-19,2025-04-19,quantile,wk inc flu hosp
12,0,0.025,110.18180345433333,2025-04-19,2025-04-19,quantile,wk inc flu hosp
13,0,0.025,4.585437547777419,2025-04-19,2025-04-19,quantile,wk inc flu hosp
15,0,0.025,11.143632103408248,2025-04-19,2025-04-19,quantile,wk inc flu hosp
16,0,0.025,0.0,2025-04-19,2025-04-19,quantile,wk inc flu hosp
17,0,0.025,45.609169425118324,2025-04-19,2025-04-19,quantile,wk inc flu hosp
18,0,0.025,26.20922353544673,2025-04-19,2025-04-19,quantile,wk inc flu hosp
19,0,0.025,0.0,2025-04-19,2025-04-19,quantile,wk inc flu hosp
20,0,0.025,5.332898349946349,2025-04-19,2025-04-19,quantile,wk inc flu hosp
21,0,0.025,15.589378523281994,2025-04-19,2025-04-19,quantile,wk inc flu hosp
22,0,0.025,31.14573919014477,2025-04-19,2025-04-19,quantile,wk inc flu hosp
23,0,0.025,14.283343508753834,2025-04-19,2025-04-19,quantile,wk inc flu hosp
24,0,0.025,34.103671011312684,2025-04-19,2025-04-19,quantile,wk inc flu hosp
25,0,0.025,28.23549591443709,2025-04-19,2025-04-19,quantile,wk inc flu hosp
