location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,47.47738930794378,2025-12-20,2025-12-20,quantile,wk inc flu hosp
02,0,0.01,1.7769900452393936,2025-12-20,2025-12-20,quantile,wk inc flu hosp
04,0,0.01,28.35288243030058,2025-12-20,2025-12-20,quantile,wk inc flu hosp
05,0,0.01,31.298114824061113,2025-12-20,2025-12-20,quantile,wk inc flu hosp
06,0,0.01,308.1799131386114,2025-12-20,2025-12-20,quantile,wk inc flu hosp
08,0,0.01,180.97091548494,2025-12-20,2025-12-20,quantile,wk inc flu hosp
09,0,0.01,123.18854811352452,2025-12-20,2025-12-20,quantile,wk inc flu hosp
10,0,0.01,4.489227095476696,2025-12-20,2025-12-20,quantile,wk inc flu hosp
11,0,0.01,6.3895174206929255,2025-12-20,2025-12-20,quantile,wk inc flu hosp
12,0,0.01,466.1071168353585,2025-12-20,2025-12-20,quantile,wk inc flu hosp
13,0,0.01,197.44556076397947,2025-12-20,2025-12-20,quantile,wk inc flu hosp
15,0,0.01,24.180229846230986,2025-12-20,2025-12-20,quantile,wk inc flu hosp
16,0,0.01,4.230441430061105,2025-12-20,2025-12-20,quantile,wk inc flu hosp
17,0,0.01,69.51340361543227,2025-12-20,2025-12-20,quantile,wk inc flu hosp
18,0,0.01,102.05528126484454,2025-12-20,2025-12-20,quantile,wk inc flu hosp
19,0,0.01,11.10952734040837,2025-12-20,2025-12-20,quantile,wk inc flu hosp
20,0,0.01,10.870187382543781,2025-12-20,2025-12-20,quantile,wk inc flu hosp
21,0,0.01,27.5375384017369,2025-12-20,2025-12-20,quantile,wk inc flu hosp
22,0,0.01,99.64349690865664,2025-12-20,2025-12-20,quantile,wk inc flu hosp
23,0,0.01,11.92010861513332,2025-12-20,2025-12-20,quantile,wk inc flu hosp
24,0,0.01,142.71229494441098,2025-12-20,2025-12-20,quantile,wk inc flu hosp
25,0,0.01,127.14915147726606,2025-12-20,2025-12-20,quantile,wk inc flu hosp
26,0,0.01,135.43429948768608,2025-12-20,2025-12-20,quantile,wk inc flu hosp
27,0,0.01,150.77345985662848,2025-12-20,2025-12-20,quantile,wk inc flu hosp
28,0,0.01,31.86545087648213,2025-12-20,2025-12-20,quantile,wk inc flu hosp
29,0,0.01,42.8206469297818,2025-12-20,2025-12-20,quantile,wk inc flu hosp
30,0,0.01,7.998398048818645,2025-12-20,2025-12-20,quantile,wk inc flu hosp
31,0,0.01,11.260060766745834,2025-12-20,2025-12-20,quantile,wk inc flu hosp
32,0,0.01,26.963971670648125,2025-12-20,2025-12-20,quantile,wk inc flu hosp
33,0,0.01,19.78326251240491,2025-12-20,2025-12-20,quantile,wk inc flu hosp
34,0,0.01,482.4486962111808,2025-12-20,2025-12-20,quantile,wk inc flu hosp
35,0,0.01,29.950218120295112,2025-12-20,2025-12-20,quantile,wk inc flu hosp
36,0,0.01,1113.8914350222806,2025-12-20,2025-12-20,quantile,wk inc flu hosp
37,0,0.01,385.2671940852652,2025-12-20,2025-12-20,quantile,wk inc flu hosp
38,0,0.01,5.123564134323979,2025-12-20,2025-12-20,quantile,wk inc flu hosp
39,0,0.01,122.3079610725422,2025-12-20,2025-12-20,quantile,wk inc flu hosp
40,0,0.01,3.8546633263617958,2025-12-20,2025-12-20,quantile,wk inc flu hosp
41,0,0.01,0.0,2025-12-20,2025-12-20,quantile,wk inc flu hosp
42,0,0.01,510.0871131052819,2025-12-20,2025-12-20,quantile,wk inc flu hosp
44,0,0.01,32.11656610767468,2025-12-20,2025-12-20,quantile,wk inc flu hosp
45,0,0.01,50.87942515879839,2025-12-20,2025-12-20,quantile,wk inc flu hosp
46,0,0.01,0.0,2025-12-20,2025-12-20,quantile,wk inc flu hosp
47,0,0.01,93.15554701180982,2025-12-20,2025-12-20,quantile,wk inc flu hosp
48,0,0.01,700.0315314943336,2025-12-20,2025-12-20,quantile,wk inc flu hosp
49,0,0.01,32.483547868367246,2025-12-20,2025-12-20,quantile,wk inc flu hosp
50,0,0.01,0.2971464623849226,2025-12-20,2025-12-20,quantile,wk inc flu hosp
51,0,0.01,95.22669923789162,2025-12-20,2025-12-20,quantile,wk inc flu hosp
53,0,0.01,0.0,2025-12-20,2025-12-20,quantile,wk inc flu hosp
54,0,0.01,8.630973711258067,2025-12-20,2025-12-20,quantile,wk inc flu hosp
55,0,0.01,81.47166736781656,2025-12-20,2025-12-20,quantile,wk inc flu hosp
56,0,0.01,2.6120626364053203,2025-12-20,2025-12-20,quantile,wk inc flu hosp
72,0,0.01,90.40226538286066,2025-12-20,2025-12-20,quantile,wk inc flu hosp
US,0,0.01,8417.57875772725,2025-12-20,2025-12-20,quantile,wk inc flu hosp
01,0,0.025,55.12264158841953,2025-12-20,2025-12-20,quantile,wk inc flu hosp
02,0,0.025,2.563622152411189,2025-12-20,2025-12-20,quantile,wk inc flu hosp
04,0,0.025,34.867719875958265,2025-12-20,2025-12-20,quantile,wk inc flu hosp
05,0,0.025,36.217095064994645,2025-12-20,2025-12-20,quantile,wk inc flu hosp
06,0,0.025,331.46139704279636,2025-12-20,2025-12-20,quantile,wk inc flu hosp
08,0,0.025,196.75105245625105,2025-12-20,2025-12-20,quantile,wk inc flu hosp
09,0,0.025,141.0965103159669,2025-12-20,2025-12-20,quantile,wk inc flu hosp
10,0,0.025,6.450190851195822,2025-12-20,2025-12-20,quantile,wk inc flu hosp
11,0,0.025,8.808063554365614,2025-12-20,2025-12-20,quantile,wk inc flu hosp
12,0,0.025,492.867486536916,2025-12-20,2025-12-20,quantile,wk inc flu hosp
13,0,0.025,213.96380616907726,2025-12-20,2025-12-20,quantile,wk inc flu hosp
15,0,0.025,27.813114820454754,2025-12-20,2025-12-20,quantile,wk inc flu hosp
16,0,0.025,6.373365038750191,2025-12-20,2025-12-20,quantile,wk inc flu hosp
17,0,0.025,77.88925071544392,2025-12-20,2025-12-20,quantile,wk inc flu hosp
18,0,0.025,111.01833012407342,2025-12-20,2025-12-20,quantile,wk inc flu hosp
19,0,0.025,14.195114891304385,2025-12-20,2025-12-20,quantile,wk inc flu hosp
20,0,0.025,13.232755977211596,2025-12-20,2025-12-20,quantile,wk inc flu hosp
21,0,0.025,35.04482885947951,2025-12-20,2025-12-20,quantile,wk inc flu hosp
22,0,0.025,110.79341981116492,2025-12-20,2025-12-20,quantile,wk inc flu hosp
23,0,0.025,13.939810993892467,2025-12-20,2025-12-20,quantile,wk inc flu hosp
24,0,0.025,154.22705405374907,2025-12-20,2025-12-20,quantile,wk inc flu hosp
25,0,0.025,136.81692027732,2025-12-20,2025-12-20,quantile,wk inc flu hosp
26,0,0.025,145.57875494326638,2025-12-20,2025-12-20,quantile,wk inc flu hosp
27,0,0.025,167.3071863444465,2025-12-20,2025-12-20,quantile,wk inc flu hosp
28,0,0.025,37.448367892378855,2025-12-20,2025-12-20,quantile,wk inc flu hosp
29,0,0.025,50.575676950295986,2025-12-20,2025-12-20,quantile,wk inc flu hosp
30,0,0.025,10.10927700649527,2025-12-20,2025-12-20,quantile,wk inc flu hosp
31,0,0.025,13.364799466070423,2025-12-20,2025-12-20,quantile,wk inc flu hosp
32,0,0.025,31.74771300816423,2025-12-20,2025-12-20,quantile,wk inc flu hosp
33,0,0.025,21.632158587622662,2025-12-20,2025-12-20,quantile,wk inc flu hosp
34,0,0.025,518.3500441335779,2025-12-20,2025-12-20,quantile,wk inc flu hosp
35,0,0.025,35.67190666002349,2025-12-20,2025-12-20,quantile,wk inc flu hosp
36,0,0.025,1175.316197232637,2025-12-20,2025-12-20,quantile,wk inc flu hosp
37,0,0.025,408.7966332793868,2025-12-20,2025-12-20,quantile,wk inc flu hosp
38,0,0.025,6.477514574201213,2025-12-20,2025-12-20,quantile,wk inc flu hosp
39,0,0.025,138.507192197743,2025-12-20,2025-12-20,quantile,wk inc flu hosp
40,0,0.025,6.301100229640081,2025-12-20,2025-12-20,quantile,wk inc flu hosp
41,0,0.025,0.0,2025-12-20,2025-12-20,quantile,wk inc flu hosp
42,0,0.025,548.3835179465375,2025-12-20,2025-12-20,quantile,wk inc flu hosp
44,0,0.025,37.35402283516449,2025-12-20,2025-12-20,quantile,wk inc flu hosp
45,0,0.025,59.11978143142852,2025-12-20,2025-12-20,quantile,wk inc flu hosp
46,0,0.025,0.0,2025-12-20,2025-12-20,quantile,wk inc flu hosp
47,0,0.025,104.14678097049706,2025-12-20,2025-12-20,quantile,wk inc flu hosp
