location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,44.28381025784251,2026-03-14,2026-03-14,quantile,wk inc flu hosp
02,0,0.01,1.266637837875213,2026-03-14,2026-03-14,quantile,wk inc flu hosp
04,0,0.01,86.78153294974884,2026-03-14,2026-03-14,quantile,wk inc flu hosp
05,0,0.01,37.1208082690129,2026-03-14,2026-03-14,quantile,wk inc flu hosp
06,0,0.01,368.4160073416719,2026-03-14,2026-03-14,quantile,wk inc flu hosp
08,0,0.01,38.88781592649654,2026-03-14,2026-03-14,quantile,wk inc flu hosp
09,0,0.01,8.055793795425828,2026-03-14,2026-03-14,quantile,wk inc flu hosp
10,0,0.01,8.624512619492718,2026-03-14,2026-03-14,quantile,wk inc flu hosp
11,0,0.01,1.1593450490354242,2026-03-14,2026-03-14,quantile,wk inc flu hosp
12,0,0.01,474.2790928602852,2026-03-14,2026-03-14,quantile,wk inc flu hosp
13,0,0.01,66.98433671135584,2026-03-14,2026-03-14,quantile,wk inc flu hosp
15,0,0.01,3.3888438808999966,2026-03-14,2026-03-14,quantile,wk inc flu hosp
16,0,0.01,18.46265736562672,2026-03-14,2026-03-14,quantile,wk inc flu hosp
17,0,0.01,207.7747339039057,2026-03-14,2026-03-14,quantile,wk inc flu hosp
18,0,0.01,155.3221637178265,2026-03-14,2026-03-14,quantile,wk inc flu hosp
19,0,0.01,20.042188063646044,2026-03-14,2026-03-14,quantile,wk inc flu hosp
20,0,0.01,33.64217311734915,2026-03-14,2026-03-14,quantile,wk inc flu hosp
21,0,0.01,111.27550993182477,2026-03-14,2026-03-14,quantile,wk inc flu hosp
22,0,0.01,70.28199710813418,2026-03-14,2026-03-14,quantile,wk inc flu hosp
23,0,0.01,5.037764608585558,2026-03-14,2026-03-14,quantile,wk inc flu hosp
24,0,0.01,19.558462065379356,2026-03-14,2026-03-14,quantile,wk inc flu hosp
25,0,0.01,20.49711823322014,2026-03-14,2026-03-14,quantile,wk inc flu hosp
26,0,0.01,103.81183124121466,2026-03-14,2026-03-14,quantile,wk inc flu hosp
27,0,0.01,73.16317601599647,2026-03-14,2026-03-14,quantile,wk inc flu hosp
28,0,0.01,57.68322530756749,2026-03-14,2026-03-14,quantile,wk inc flu hosp
29,0,0.01,73.73567826197403,2026-03-14,2026-03-14,quantile,wk inc flu hosp
30,0,0.01,10.812271078629859,2026-03-14,2026-03-14,quantile,wk inc flu hosp
31,0,0.01,17.032881498594566,2026-03-14,2026-03-14,quantile,wk inc flu hosp
32,0,0.01,14.171533089161532,2026-03-14,2026-03-14,quantile,wk inc flu hosp
33,0,0.01,8.391803599322506,2026-03-14,2026-03-14,quantile,wk inc flu hosp
34,0,0.01,69.18926485802092,2026-03-14,2026-03-14,quantile,wk inc flu hosp
35,0,0.01,14.477393762549143,2026-03-14,2026-03-14,quantile,wk inc flu hosp
36,0,0.01,74.54694582301411,2026-03-14,2026-03-14,quantile,wk inc flu hosp
37,0,0.01,55.93700208744247,2026-03-14,2026-03-14,quantile,wk inc flu hosp
38,0,0.01,8.03836329950792,2026-03-14,2026-03-14,quantile,wk inc flu hosp
39,0,0.01,174.786393595922,2026-03-14,2026-03-14,quantile,wk inc flu hosp
40,0,0.01,41.49471027296562,2026-03-14,2026-03-14,quantile,wk inc flu hosp
41,0,0.01,13.941183523215114,2026-03-14,2026-03-14,quantile,wk inc flu hosp
42,0,0.01,572.9135729817483,2026-03-14,2026-03-14,quantile,wk inc flu hosp
44,0,0.01,1.312665279968721,2026-03-14,2026-03-14,quantile,wk inc flu hosp
45,0,0.01,51.63159549121256,2026-03-14,2026-03-14,quantile,wk inc flu hosp
46,0,0.01,12.847310020901046,2026-03-14,2026-03-14,quantile,wk inc flu hosp
47,0,0.01,80.21245602024214,2026-03-14,2026-03-14,quantile,wk inc flu hosp
48,0,0.01,306.04379764241025,2026-03-14,2026-03-14,quantile,wk inc flu hosp
49,0,0.01,0.31027994353373034,2026-03-14,2026-03-14,quantile,wk inc flu hosp
50,0,0.01,4.075589602844036,2026-03-14,2026-03-14,quantile,wk inc flu hosp
51,0,0.01,68.29296241759974,2026-03-14,2026-03-14,quantile,wk inc flu hosp
53,0,0.01,67.11515652095748,2026-03-14,2026-03-14,quantile,wk inc flu hosp
54,0,0.01,36.14890060969614,2026-03-14,2026-03-14,quantile,wk inc flu hosp
55,0,0.01,72.6682931060488,2026-03-14,2026-03-14,quantile,wk inc flu hosp
56,0,0.01,1.0004695138594177,2026-03-14,2026-03-14,quantile,wk inc flu hosp
72,0,0.01,33.08306829889683,2026-03-14,2026-03-14,quantile,wk inc flu hosp
US,0,0.01,4700.582070224663,2026-03-14,2026-03-14,quantile,wk inc flu hosp
01,0,0.025,51.14801826173867,2026-03-14,2026-03-14,quantile,wk inc flu hosp
02,0,0.025,2.2842553710000244,2026-03-14,2026-03-14,quantile,wk inc flu hosp
04,0,0.025,97.67204694503145,2026-03-14,2026-03-14,quantile,wk inc flu hosp
05,0,0.025,43.019895516036975,2026-03-14,2026-03-14,quantile,wk inc flu hosp
06,0,0.025,405.9243569008185,2026-03-14,2026-03-14,quantile,wk inc flu hosp
08,0,0.025,45.169524382532934,2026-03-14,2026-03-14,quantile,wk inc flu hosp
09,0,0.025,11.71485749947967,2026-03-14,2026-03-14,quantile,wk inc flu hosp
10,0,0.025,10.95251437519241,2026-03-14,2026-03-14,quantile,wk inc flu hosp
11,0,0.025,2.11226895516139,2026-03-14,2026-03-14,quantile,wk inc flu hosp
12,0,0.025,501.44972182822926,2026-03-14,2026-03-14,quantile,wk inc flu hosp
13,0,0.025,76.25276474964932,2026-03-14,2026-03-14,quantile,wk inc flu hosp
15,0,0.025,4.410756040197407,2026-03-14,2026-03-14,quantile,wk inc flu hosp
16,0,0.025,22.480354491695365,2026-03-14,2026-03-14,quantile,wk inc flu hosp
17,0,0.025,227.75849596256427,2026-03-14,2026-03-14,quantile,wk inc flu hosp
18,0,0.025,165.07626543138701,2026-03-14,2026-03-14,quantile,wk inc flu hosp
19,0,0.025,24.63127085570426,2026-03-14,2026-03-14,quantile,wk inc flu hosp
20,0,0.025,38.70271318485149,2026-03-14,2026-03-14,quantile,wk inc flu hosp
21,0,0.025,127.87468816006076,2026-03-14,2026-03-14,quantile,wk inc flu hosp
22,0,0.025,80.65087171292478,2026-03-14,2026-03-14,quantile,wk inc flu hosp
23,0,0.025,6.2564277288396974,2026-03-14,2026-03-14,quantile,wk inc flu hosp
24,0,0.025,23.427080410993344,2026-03-14,2026-03-14,quantile,wk inc flu hosp
25,0,0.025,24.498785532151523,2026-03-14,2026-03-14,quantile,wk inc flu hosp
26,0,0.025,115.14735932902427,2026-03-14,2026-03-14,quantile,wk inc flu hosp
27,0,0.025,83.71104089702996,2026-03-14,2026-03-14,quantile,wk inc flu hosp
28,0,0.025,66.33574073755985,2026-03-14,2026-03-14,quantile,wk inc flu hosp
29,0,0.025,82.46873256835086,2026-03-14,2026-03-14,quantile,wk inc flu hosp
30,0,0.025,13.163158553735103,2026-03-14,2026-03-14,quantile,wk inc flu hosp
31,0,0.025,20.58758060658023,2026-03-14,2026-03-14,quantile,wk inc flu hosp
32,0,0.025,17.558395365711938,2026-03-14,2026-03-14,quantile,wk inc flu hosp
33,0,0.025,9.82327274531144,2026-03-14,2026-03-14,quantile,wk inc flu hosp
34,0,0.025,77.1973006226687,2026-03-14,2026-03-14,quantile,wk inc flu hosp
35,0,0.025,19.570363928446767,2026-03-14,2026-03-14,quantile,wk inc flu hosp
36,0,0.025,83.9628014011458,2026-03-14,2026-03-14,quantile,wk inc flu hosp
37,0,0.025,67.9516980173311,2026-03-14,2026-03-14,quantile,wk inc flu hosp
38,0,0.025,9.641091382770757,2026-03-14,2026-03-14,quantile,wk inc flu hosp
39,0,0.025,194.46009793159027,2026-03-14,2026-03-14,quantile,wk inc flu hosp
40,0,0.025,48.68831221658377,2026-03-14,2026-03-14,quantile,wk inc flu hosp
41,0,0.025,17.87960749185113,2026-03-14,2026-03-14,quantile,wk inc flu hosp
42,0,0.025,617.3591765611816,2026-03-14,2026-03-14,quantile,wk inc flu hosp
44,0,0.025,2.476966200837548,2026-03-14,2026-03-14,quantile,wk inc flu hosp
45,0,0.025,61.09932177168788,2026-03-14,2026-03-14,quantile,wk inc flu hosp
46,0,0.025,15.049843382313668,2026-03-14,2026-03-14,quantile,wk inc flu hosp
47,0,0.025,91.16337446102374,2026-03-14,2026-03-14,quantile,wk inc flu hosp
48,0,0.025,332.4146931066328,2026-03-14,2026-03-14,quantile,wk inc flu hosp
49,0,0.025,2.162485067999134,2026-03-14,2026-03-14,quantile,wk inc flu hosp
