location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,419.50464733415055,2025-01-11,2025-01-11,quantile,wk inc flu hosp
02,0,0.01,13.62661670077069,2025-01-11,2025-01-11,quantile,wk inc flu hosp
04,0,0.01,1921.2228082366537,2025-01-11,2025-01-11,quantile,wk inc flu hosp
05,0,0.01,111.34230217286915,2025-01-11,2025-01-11,quantile,wk inc flu hosp
06,0,0.01,2144.6891711399708,2025-01-11,2025-01-11,quantile,wk inc flu hosp
08,0,0.01,390.5013411733777,2025-01-11,2025-01-11,quantile,wk inc flu hosp
09,0,0.01,188.334787409124,2025-01-11,2025-01-11,quantile,wk inc flu hosp
10,0,0.01,87.09182696318958,2025-01-11,2025-01-11,quantile,wk inc flu hosp
11,0,0.01,36.86607338077019,2025-01-11,2025-01-11,quantile,wk inc flu hosp
12,0,0.01,1592.0217232915,2025-01-11,2025-01-11,quantile,wk inc flu hosp
13,0,0.01,749.67243956881,2025-01-11,2025-01-11,quantile,wk inc flu hosp
15,0,0.01,24.497958441474875,2025-01-11,2025-01-11,quantile,wk inc flu hosp
16,0,0.01,67.84194684062885,2025-01-11,2025-01-11,quantile,wk inc flu hosp
17,0,0.01,1285.0061059660047,2025-01-11,2025-01-11,quantile,wk inc flu hosp
18,0,0.01,644.3411585666115,2025-01-11,2025-01-11,quantile,wk inc flu hosp
19,0,0.01,97.60263486106967,2025-01-11,2025-01-11,quantile,wk inc flu hosp
20,0,0.01,207.6707648560098,2025-01-11,2025-01-11,quantile,wk inc flu hosp
21,0,0.01,385.53684002180614,2025-01-11,2025-01-11,quantile,wk inc flu hosp
22,0,0.01,346.68353868448787,2025-01-11,2025-01-11,quantile,wk inc flu hosp
23,0,0.01,41.07610008937096,2025-01-11,2025-01-11,quantile,wk inc flu hosp
24,0,0.01,311.9303243871319,2025-01-11,2025-01-11,quantile,wk inc flu hosp
25,0,0.01,475.6596924862787,2025-01-11,2025-01-11,quantile,wk inc flu hosp
26,0,0.01,391.69221433881006,2025-01-11,2025-01-11,quantile,wk inc flu hosp
27,0,0.01,943.6155605499692,2025-01-11,2025-01-11,quantile,wk inc flu hosp
28,0,0.01,144.1632950419342,2025-01-11,2025-01-11,quantile,wk inc flu hosp
29,0,0.01,500.0557765210947,2025-01-11,2025-01-11,quantile,wk inc flu hosp
30,0,0.01,27.18048065189161,2025-01-11,2025-01-11,quantile,wk inc flu hosp
31,0,0.01,101.61296902842123,2025-01-11,2025-01-11,quantile,wk inc flu hosp
32,0,0.01,249.03040276690777,2025-01-11,2025-01-11,quantile,wk inc flu hosp
33,0,0.01,333.27790562393415,2025-01-11,2025-01-11,quantile,wk inc flu hosp
34,0,0.01,1173.576672517999,2025-01-11,2025-01-11,quantile,wk inc flu hosp
35,0,0.01,156.02051946983553,2025-01-11,2025-01-11,quantile,wk inc flu hosp
36,0,0.01,2252.7501197165484,2025-01-11,2025-01-11,quantile,wk inc flu hosp
37,0,0.01,602.4270491982462,2025-01-11,2025-01-11,quantile,wk inc flu hosp
38,0,0.01,16.704005494796593,2025-01-11,2025-01-11,quantile,wk inc flu hosp
39,0,0.01,622.7079673271878,2025-01-11,2025-01-11,quantile,wk inc flu hosp
40,0,0.01,240.43530931604425,2025-01-11,2025-01-11,quantile,wk inc flu hosp
41,0,0.01,294.3396124919264,2025-01-11,2025-01-11,quantile,wk inc flu hosp
42,0,0.01,1305.1857136485507,2025-01-11,2025-01-11,quantile,wk inc flu hosp
44,0,0.01,34.7499558436663,2025-01-11,2025-01-11,quantile,wk inc flu hosp
45,0,0.01,351.2285751951545,2025-01-11,2025-01-11,quantile,wk inc flu hosp
46,0,0.01,2.5545257301986783,2025-01-11,2025-01-11,quantile,wk inc flu hosp
47,0,0.01,714.3079231309841,2025-01-11,2025-01-11,quantile,wk inc flu hosp
48,0,0.01,1913.1482596193007,2025-01-11,2025-01-11,quantile,wk inc flu hosp
49,0,0.01,256.3793276160402,2025-01-11,2025-01-11,quantile,wk inc flu hosp
50,0,0.01,11.060660925329229,2025-01-11,2025-01-11,quantile,wk inc flu hosp
51,0,0.01,450.0515757200489,2025-01-11,2025-01-11,quantile,wk inc flu hosp
53,0,0.01,258.02343516615326,2025-01-11,2025-01-11,quantile,wk inc flu hosp
54,0,0.01,104.36675525703464,2025-01-11,2025-01-11,quantile,wk inc flu hosp
55,0,0.01,304.9177412760537,2025-01-11,2025-01-11,quantile,wk inc flu hosp
56,0,0.01,39.00402711914229,2025-01-11,2025-01-11,quantile,wk inc flu hosp
