location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,2.104490354684239,2026-04-18,2026-04-18,quantile,wk inc flu hosp
02,0,0.01,0.27988252091052285,2026-04-18,2026-04-18,quantile,wk inc flu hosp
04,0,0.01,12.595327234263308,2026-04-18,2026-04-18,quantile,wk inc flu hosp
05,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
06,0,0.01,60.334788933359164,2026-04-18,2026-04-18,quantile,wk inc flu hosp
08,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
09,0,0.01,4.268013633436375,2026-04-18,2026-04-18,quantile,wk inc flu hosp
10,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
11,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
12,0,0.01,41.60823417152193,2026-04-18,2026-04-18,quantile,wk inc flu hosp
13,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
15,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
16,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
17,0,0.01,13.012268550522279,2026-04-18,2026-04-18,quantile,wk inc flu hosp
18,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
19,0,0.01,0.5760571417688813,2026-04-18,2026-04-18,quantile,wk inc flu hosp
20,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
21,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
22,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
23,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
24,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
25,0,0.01,20.32798503488784,2026-04-18,2026-04-18,quantile,wk inc flu hosp
26,0,0.01,21.777090031282466,2026-04-18,2026-04-18,quantile,wk inc flu hosp
27,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
28,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
29,0,0.01,1.1999543267203117,2026-04-18,2026-04-18,quantile,wk inc flu hosp
30,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
31,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
32,0,0.01,1.5893950476113186,2026-04-18,2026-04-18,quantile,wk inc flu hosp
33,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
34,0,0.01,7.845497541388624,2026-04-18,2026-04-18,quantile,wk inc flu hosp
35,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
36,0,0.01,31.523871937695265,2026-04-18,2026-04-18,quantile,wk inc flu hosp
37,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
38,0,0.01,1.8001025091857126,2026-04-18,2026-04-18,quantile,wk inc flu hosp
39,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
40,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
41,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
42,0,0.01,68.48791344575763,2026-04-18,2026-04-18,quantile,wk inc flu hosp
44,0,0.01,4.420724773050289,2026-04-18,2026-04-18,quantile,wk inc flu hosp
45,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
46,0,0.01,1.1275820689641094,2026-04-18,2026-04-18,quantile,wk inc flu hosp
47,0,0.01,7.17129423904568,2026-04-18,2026-04-18,quantile,wk inc flu hosp
48,0,0.01,10.740793775246454,2026-04-18,2026-04-18,quantile,wk inc flu hosp
49,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
50,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
51,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
53,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
54,0,0.01,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
55,0,0.01,7.192450555274094,2026-04-18,2026-04-18,quantile,wk inc flu hosp
56,0,0.01,0.6564906348743256,2026-04-18,2026-04-18,quantile,wk inc flu hosp
72,0,0.01,20.971132601153503,2026-04-18,2026-04-18,quantile,wk inc flu hosp
US,0,0.01,486.6897957150793,2026-04-18,2026-04-18,quantile,wk inc flu hosp
01,0,0.025,5.2681007364018,2026-04-18,2026-04-18,quantile,wk inc flu hosp
02,0,0.025,0.9328274856280381,2026-04-18,2026-04-18,quantile,wk inc flu hosp
04,0,0.025,18.021474242198913,2026-04-18,2026-04-18,quantile,wk inc flu hosp
05,0,0.025,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
06,0,0.025,75.53130012994322,2026-04-18,2026-04-18,quantile,wk inc flu hosp
08,0,0.025,0.8336326160191976,2026-04-18,2026-04-18,quantile,wk inc flu hosp
09,0,0.025,7.332179168332464,2026-04-18,2026-04-18,quantile,wk inc flu hosp
10,0,0.025,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
11,0,0.025,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
12,0,0.025,52.00338055701437,2026-04-18,2026-04-18,quantile,wk inc flu hosp
13,0,0.025,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
15,0,0.025,0.0,2026-04-18,2026-04-18,quantile,wk inc flu hosp
16,0,0.025,0.052013051768039296,2026-04-18,2026-04-18,quantile,wk inc flu hosp
17,0,0.025,18.707869015607493,2026-04-18,2026-04-18,quantile,wk inc flu hosp
