location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,502.4537275538995,2025-01-04,2025-01-04,quantile,wk inc flu hosp
02,0,0.01,3.695894822376347,2025-01-04,2025-01-04,quantile,wk inc flu hosp
04,0,0.01,1631.585155894185,2025-01-04,2025-01-04,quantile,wk inc flu hosp
05,0,0.01,62.53276017279724,2025-01-04,2025-01-04,quantile,wk inc flu hosp
06,0,0.01,2506.5614857930746,2025-01-04,2025-01-04,quantile,wk inc flu hosp
08,0,0.01,401.1743836285736,2025-01-04,2025-01-04,quantile,wk inc flu hosp
09,0,0.01,96.75280959335103,2025-01-04,2025-01-04,quantile,wk inc flu hosp
10,0,0.01,29.565974750270982,2025-01-04,2025-01-04,quantile,wk inc flu hosp
11,0,0.01,6.472019824368798,2025-01-04,2025-01-04,quantile,wk inc flu hosp
12,0,0.01,1453.6155512125245,2025-01-04,2025-01-04,quantile,wk inc flu hosp
13,0,0.01,497.6617062966283,2025-01-04,2025-01-04,quantile,wk inc flu hosp
15,0,0.01,18.516757213028107,2025-01-04,2025-01-04,quantile,wk inc flu hosp
16,0,0.01,191.90226959909043,2025-01-04,2025-01-04,quantile,wk inc flu hosp
17,0,0.01,1126.372604966419,2025-01-04,2025-01-04,quantile,wk inc flu hosp
18,0,0.01,585.8390146202798,2025-01-04,2025-01-04,quantile,wk inc flu hosp
19,0,0.01,75.95210694927637,2025-01-04,2025-01-04,quantile,wk inc flu hosp
20,0,0.01,137.01662844747472,2025-01-04,2025-01-04,quantile,wk inc flu hosp
21,0,0.01,359.12107705206057,2025-01-04,2025-01-04,quantile,wk inc flu hosp
22,0,0.01,380.5455126816618,2025-01-04,2025-01-04,quantile,wk inc flu hosp
23,0,0.01,8.017277712973204,2025-01-04,2025-01-04,quantile,wk inc flu hosp
24,0,0.01,72.13679498773222,2025-01-04,2025-01-04,quantile,wk inc flu hosp
25,0,0.01,204.04604921775274,2025-01-04,2025-01-04,quantile,wk inc flu hosp
26,0,0.01,398.2136617746777,2025-01-04,2025-01-04,quantile,wk inc flu hosp
27,0,0.01,449.6537894928196,2025-01-04,2025-01-04,quantile,wk inc flu hosp
28,0,0.01,115.00190465738565,2025-01-04,2025-01-04,quantile,wk inc flu hosp
29,0,0.01,619.767306839621,2025-01-04,2025-01-04,quantile,wk inc flu hosp
30,0,0.01,23.659951129188546,2025-01-04,2025-01-04,quantile,wk inc flu hosp
31,0,0.01,69.24379736867024,2025-01-04,2025-01-04,quantile,wk inc flu hosp
32,0,0.01,124.85978737836437,2025-01-04,2025-01-04,quantile,wk inc flu hosp
