location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
01,0,0.01,149.9015248046376,2025-03-15,2025-03-15,quantile,wk inc flu hosp
02,0,0.01,17.87584693885593,2025-03-15,2025-03-15,quantile,wk inc flu hosp
04,0,0.01,194.25348865461106,2025-03-15,2025-03-15,quantile,wk inc flu hosp
05,0,0.01,97.10606235375647,2025-03-15,2025-03-15,quantile,wk inc flu hosp
06,0,0.01,391.99766366965866,2025-03-15,2025-03-15,quantile,wk inc flu hosp
08,0,0.01,156.5786445386863,2025-03-15,2025-03-15,quantile,wk inc flu hosp
09,0,0.01,73.35311497814565,2025-03-15,2025-03-15,quantile,wk inc flu hosp
10,0,0.01,13.242802590904722,2025-03-15,2025-03-15,quantile,wk inc flu hosp
11,0,0.01,41.50466742296167,2025-03-15,2025-03-15,quantile,wk inc flu hosp
12,0,0.01,704.3314313424021,2025-03-15,2025-03-15,quantile,wk inc flu hosp
13,0,0.01,172.23359660559365,2025-03-15,2025-03-15,quantile,wk inc flu hosp
15,0,0.01,25.5010261924734,2025-03-15,2025-03-15,quantile,wk inc flu hosp
16,0,0.01,7.603768958618619,2025-03-15,2025-03-15,quantile,wk inc flu hosp
17,0,0.01,434.7043954593686,2025-03-15,2025-03-15,quantile,wk inc flu hosp
18,0,0.01,384.57873767595896,2025-03-15,2025-03-15,quantile,wk inc flu hosp
19,0,0.01,109.81184511963683,2025-03-15,2025-03-15,quantile,wk inc flu hosp
20,0,0.01,109.79904281574656,2025-03-15,2025-03-15,quantile,wk inc flu hosp
21,0,0.01,256.8065769749725,2025-03-15,2025-03-15,quantile,wk inc flu hosp
22,0,0.01,229.8199964648025,2025-03-15,2025-03-15,quantile,wk inc flu hosp
23,0,0.01,95.52024293510301,2025-03-15,2025-03-15,quantile,wk inc flu hosp
24,0,0.01,146.3508204293432,2025-03-15,2025-03-15,quantile,wk inc flu hosp
25,0,0.01,365.058942313494,2025-03-15,2025-03-15,quantile,wk inc flu hosp
26,0,0.01,494.66402969269666,2025-03-15,2025-03-15,quantile,wk inc flu hosp
27,0,0.01,64.66488912550376,2025-03-15,2025-03-15,quantile,wk inc flu hosp
