reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.01,14
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.025,16
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.05,17
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.1,19
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.15,21
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.2,22
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.25,23
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.3,24
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.35,25
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.4,26
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.45,27
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.5,28
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.55,29
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.6,30
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.65,32
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.7,33
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.75,34
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.8,36
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.85,38
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.9,40
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.95,45
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.975,50
2026-04-04,wk inc flu hosp,0,2026-04-04,01,quantile,0.99,56
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.01,7
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.025,8
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.05,10
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.1,12
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.15,13
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.2,14
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.25,15
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.3,17
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.35,18
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.4,19
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.45,20
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.5,21
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.55,23
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.6,24
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.65,26
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.7,28
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.75,30
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.8,33
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.85,36
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.9,41
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.95,49
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.975,57
2026-04-04,wk inc flu hosp,1,2026-04-11,01,quantile,0.99,69
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.01,5
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.025,6
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.05,7
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.1,8
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.15,9
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.2,10
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.25,11
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.3,13
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.35,14
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.4,15
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.45,17
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.5,18
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.55,20
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.6,21
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.65,23
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.7,26
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.75,29
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.8,32
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.85,36
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.9,42
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.95,52
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.975,63
2026-04-04,wk inc flu hosp,2,2026-04-18,01,quantile,0.99,78
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.01,3
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.025,4
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.05,5
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.1,6
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.15,7
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.2,8
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.25,9
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.3,10
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.35,11
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.4,12
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.45,14
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.5,16
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.55,17
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.6,19
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.65,21
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.7,24
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.75,27
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.8,30
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.85,34
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.9,40
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.95,52
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.975,65
2026-04-04,wk inc flu hosp,3,2026-04-25,01,quantile,0.99,83
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.01,1
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.025,1
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.05,1
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.1,2
2026-04-04,wk inc flu hosp,0,2026-04-04,02,quantile,0.15,2
