reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-04-26,wk flu hosp rate change,0,2025-04-26,01,pmf,decrease,0.12669848718060409
2025-04-26,wk flu hosp rate change,0,2025-04-26,01,pmf,increase,0.3668776053640116
2025-04-26,wk flu hosp rate change,0,2025-04-26,01,pmf,large_decrease,0.0
2025-04-26,wk flu hosp rate change,0,2025-04-26,01,pmf,large_increase,0.007531593692911898
2025-04-26,wk flu hosp rate change,0,2025-04-26,01,pmf,stable,0.4988923137624724
2025-04-26,wk flu hosp rate change,1,2025-05-03,01,pmf,decrease,0.1885481261776289
2025-04-26,wk flu hosp rate change,1,2025-05-03,01,pmf,increase,0.27708100044412487
2025-04-26,wk flu hosp rate change,1,2025-05-03,01,pmf,large_decrease,0.23078186552404883
2025-04-26,wk flu hosp rate change,1,2025-05-03,01,pmf,large_increase,0.06824680871647382
2025-04-26,wk flu hosp rate change,1,2025-05-03,01,pmf,stable,0.23534219913772358
2025-04-26,wk flu hosp rate change,2,2025-05-10,01,pmf,decrease,0.032573957587400955
2025-04-26,wk flu hosp rate change,2,2025-05-10,01,pmf,increase,0.2723783252287139
2025-04-26,wk flu hosp rate change,2,2025-05-10,01,pmf,large_decrease,0.4174159898252478
2025-04-26,wk flu hosp rate change,2,2025-05-10,01,pmf,large_increase,0.1270529601494146
2025-04-26,wk flu hosp rate change,2,2025-05-10,01,pmf,stable,0.1505787672092229
2025-04-26,wk flu hosp rate change,3,2025-05-17,01,pmf,decrease,0.0
2025-04-26,wk flu hosp rate change,3,2025-05-17,01,pmf,increase,0.28738484982759505
2025-04-26,wk flu hosp rate change,3,2025-05-17,01,pmf,large_decrease,0.4195941492543622
2025-04-26,wk flu hosp rate change,3,2025-05-17,01,pmf,large_increase,0.08022640682826554
2025-04-26,wk flu hosp rate change,3,2025-05-17,01,pmf,stable,0.2127945940897772
2025-04-26,wk flu hosp rate change,0,2025-04-26,02,pmf,decrease,0.0
2025-04-26,wk flu hosp rate change,0,2025-04-26,02,pmf,increase,0.02005210741759694
2025-04-26,wk flu hosp rate change,0,2025-04-26,02,pmf,large_decrease,0.0
2025-04-26,wk flu hosp rate change,0,2025-04-26,02,pmf,large_increase,0.01299553874126636
2025-04-26,wk flu hosp rate change,0,2025-04-26,02,pmf,stable,0.9669523538411366
2025-04-26,wk flu hosp rate change,1,2025-05-03,02,pmf,decrease,0.0
2025-04-26,wk flu hosp rate change,1,2025-05-03,02,pmf,increase,0.08690313168207764
2025-04-26,wk flu hosp rate change,1,2025-05-03,02,pmf,large_decrease,0.10451950618892786
2025-04-26,wk flu hosp rate change,1,2025-05-03,02,pmf,large_increase,0.0010658959191591766
2025-04-26,wk flu hosp rate change,1,2025-05-03,02,pmf,stable,0.8075114662098353
2025-04-26,wk flu hosp rate change,2,2025-05-10,02,pmf,decrease,0.0
2025-04-26,wk flu hosp rate change,2,2025-05-10,02,pmf,increase,0.0014107302110493143
2025-04-26,wk flu hosp rate change,2,2025-05-10,02,pmf,large_decrease,0.0
2025-04-26,wk flu hosp rate change,2,2025-05-10,02,pmf,large_increase,0.0
2025-04-26,wk flu hosp rate change,2,2025-05-10,02,pmf,stable,0.9985892697889507
2025-04-26,wk flu hosp rate change,3,2025-05-17,02,pmf,decrease,0.0
2025-04-26,wk flu hosp rate change,3,2025-05-17,02,pmf,increase,0.0
2025-04-26,wk flu hosp rate change,3,2025-05-17,02,pmf,large_decrease,0.020129489258786167
2025-04-26,wk flu hosp rate change,3,2025-05-17,02,pmf,large_increase,0.0
2025-04-26,wk flu hosp rate change,3,2025-05-17,02,pmf,stable,0.9798705107412138
2025-04-26,wk flu hosp rate change,0,2025-04-26,04,pmf,decrease,0.21804720443447295
2025-04-26,wk flu hosp rate change,0,2025-04-26,04,pmf,increase,0.16845605207237918
2025-04-26,wk flu hosp rate change,0,2025-04-26,04,pmf,large_decrease,0.160085175936847
2025-04-26,wk flu hosp rate change,0,2025-04-26,04,pmf,large_increase,0.3524944075157561
2025-04-26,wk flu hosp rate change,0,2025-04-26,04,pmf,stable,0.10091716004054474
2025-04-26,wk flu hosp rate change,1,2025-05-03,04,pmf,decrease,0.09241481634218346
2025-04-26,wk flu hosp rate change,1,2025-05-03,04,pmf,increase,0.3611937285644247
2025-04-26,wk flu hosp rate change,1,2025-05-03,04,pmf,large_decrease,0.0
2025-04-26,wk flu hosp rate change,1,2025-05-03,04,pmf,large_increase,0.017949224859498143
2025-04-26,wk flu hosp rate change,1,2025-05-03,04,pmf,stable,0.5284422302338937
2025-04-26,wk flu hosp rate change,2,2025-05-10,04,pmf,decrease,0.031130827851511278
2025-04-26,wk flu hosp rate change,2,2025-05-10,04,pmf,increase,0.21184087745476632
2025-04-26,wk flu hosp rate change,2,2025-05-10,04,pmf,large_decrease,0.41437595803322647
2025-04-26,wk flu hosp rate change,2,2025-05-10,04,pmf,large_increase,0.2263931072139298
2025-04-26,wk flu hosp rate change,2,2025-05-10,04,pmf,stable,0.11625922944656614
2025-04-26,wk flu hosp rate change,3,2025-05-17,04,pmf,decrease,0.0
2025-04-26,wk flu hosp rate change,3,2025-05-17,04,pmf,increase,0.11557602344716464
2025-04-26,wk flu hosp rate change,3,2025-05-17,04,pmf,large_decrease,0.0
2025-04-26,wk flu hosp rate change,3,2025-05-17,04,pmf,large_increase,0.0005587284404042292
2025-04-26,wk flu hosp rate change,3,2025-05-17,04,pmf,stable,0.8838652481124312
2025-04-26,wk flu hosp rate change,0,2025-04-26,05,pmf,decrease,0.0712624668672629
2025-04-26,wk flu hosp rate change,0,2025-04-26,05,pmf,increase,0.47413967946595714
2025-04-26,wk flu hosp rate change,0,2025-04-26,05,pmf,large_decrease,0.015685644122424965
2025-04-26,wk flu hosp rate change,0,2025-04-26,05,pmf,large_increase,0.002054711490411032
