reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-03-28,0,2026-03-28,01,wk flu hosp rate change,pmf,decrease,0.027
2026-03-28,0,2026-03-28,01,wk flu hosp rate change,pmf,increase,0.604
2026-03-28,0,2026-03-28,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-03-28,0,2026-03-28,01,wk flu hosp rate change,pmf,large_increase,0.008
2026-03-28,0,2026-03-28,01,wk flu hosp rate change,pmf,stable,0.361
2026-03-28,1,2026-04-04,01,wk flu hosp rate change,pmf,decrease,0.027
2026-03-28,1,2026-04-04,01,wk flu hosp rate change,pmf,increase,0.161
2026-03-28,1,2026-04-04,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-03-28,1,2026-04-04,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-03-28,1,2026-04-04,01,wk flu hosp rate change,pmf,stable,0.812
2026-03-28,2,2026-04-11,01,wk flu hosp rate change,pmf,decrease,0.021
2026-03-28,2,2026-04-11,01,wk flu hosp rate change,pmf,increase,0.022
2026-03-28,2,2026-04-11,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-03-28,2,2026-04-11,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-03-28,2,2026-04-11,01,wk flu hosp rate change,pmf,stable,0.957
2026-03-28,3,2026-04-18,01,wk flu hosp rate change,pmf,decrease,0.0
2026-03-28,3,2026-04-18,01,wk flu hosp rate change,pmf,increase,0.001
2026-03-28,3,2026-04-18,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-03-28,3,2026-04-18,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-03-28,3,2026-04-18,01,wk flu hosp rate change,pmf,stable,0.999
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.01,49.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.025,53.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.05,59.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.1,67.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.15,72.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.2,75.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.25,79.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.3,83.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.35,86.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.4,89.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.45,92.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.5,96.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.55,99.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.6,102.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.65,106.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.7,109.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.75,114.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.8,119.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.85,123.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.9,132.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.95,141.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.975,151.0
2026-03-28,-1,2026-03-21,01,wk inc flu hosp,quantile,0.99,159.0
2026-03-28,0,2026-03-28,01,wk inc flu hosp,quantile,0.01,30.0
2026-03-28,0,2026-03-28,01,wk inc flu hosp,quantile,0.025,35.0
2026-03-28,0,2026-03-28,01,wk inc flu hosp,quantile,0.05,41.0
2026-03-28,0,2026-03-28,01,wk inc flu hosp,quantile,0.1,48.0
2026-03-28,0,2026-03-28,01,wk inc flu hosp,quantile,0.15,51.0
