location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
US,2026-01-31,-1,2026-01-24,wk inc flu hosp,quantile,0.01,9022.0
US,2026-01-31,0,2026-01-31,wk inc flu hosp,quantile,0.01,5745.0
US,2026-01-31,1,2026-02-07,wk inc flu hosp,quantile,0.01,3471.0
US,2026-01-31,2,2026-02-14,wk inc flu hosp,quantile,0.01,1954.0
US,2026-01-31,3,2026-02-21,wk inc flu hosp,quantile,0.01,935.0
US,2026-01-31,-1,2026-01-24,wk inc flu hosp,quantile,0.025,9493.0
US,2026-01-31,0,2026-01-31,wk inc flu hosp,quantile,0.025,6307.0
US,2026-01-31,1,2026-02-07,wk inc flu hosp,quantile,0.025,3926.0
US,2026-01-31,2,2026-02-14,wk inc flu hosp,quantile,0.025,2210.0
US,2026-01-31,3,2026-02-21,wk inc flu hosp,quantile,0.025,1084.0
US,2026-01-31,-1,2026-01-24,wk inc flu hosp,quantile,0.05,10107.0
US,2026-01-31,0,2026-01-31,wk inc flu hosp,quantile,0.05,6697.0
US,2026-01-31,1,2026-02-07,wk inc flu hosp,quantile,0.05,4221.0
US,2026-01-31,2,2026-02-14,wk inc flu hosp,quantile,0.05,2529.0
US,2026-01-31,3,2026-02-21,wk inc flu hosp,quantile,0.05,1284.0
US,2026-01-31,-1,2026-01-24,wk inc flu hosp,quantile,0.1,10943.0
US,2026-01-31,0,2026-01-31,wk inc flu hosp,quantile,0.1,7646.0
US,2026-01-31,1,2026-02-07,wk inc flu hosp,quantile,0.1,4914.0
US,2026-01-31,2,2026-02-14,wk inc flu hosp,quantile,0.1,3088.0
US,2026-01-31,3,2026-02-21,wk inc flu hosp,quantile,0.1,1640.0
US,2026-01-31,-1,2026-01-24,wk inc flu hosp,quantile,0.15,11516.0
US,2026-01-31,0,2026-01-31,wk inc flu hosp,quantile,0.15,8227.0
US,2026-01-31,1,2026-02-07,wk inc flu hosp,quantile,0.15,5565.0
US,2026-01-31,2,2026-02-14,wk inc flu hosp,quantile,0.15,3569.0
US,2026-01-31,3,2026-02-21,wk inc flu hosp,quantile,0.15,1919.0
US,2026-01-31,-1,2026-01-24,wk inc flu hosp,quantile,0.2,12427.0
US,2026-01-31,0,2026-01-31,wk inc flu hosp,quantile,0.2,8819.0
US,2026-01-31,1,2026-02-07,wk inc flu hosp,quantile,0.2,5980.0
US,2026-01-31,2,2026-02-14,wk inc flu hosp,quantile,0.2,3899.0
US,2026-01-31,3,2026-02-21,wk inc flu hosp,quantile,0.2,2143.0
US,2026-01-31,-1,2026-01-24,wk inc flu hosp,quantile,0.25,13074.0
US,2026-01-31,0,2026-01-31,wk inc flu hosp,quantile,0.25,9594.0
US,2026-01-31,1,2026-02-07,wk inc flu hosp,quantile,0.25,6686.0
US,2026-01-31,2,2026-02-14,wk inc flu hosp,quantile,0.25,4310.0
US,2026-01-31,3,2026-02-21,wk inc flu hosp,quantile,0.25,2351.0
US,2026-01-31,-1,2026-01-24,wk inc flu hosp,quantile,0.3,13627.0
