reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-05-23,0,2026-05-23,01,wk flu hosp rate change,pmf,decrease,0.032
2026-05-23,0,2026-05-23,01,wk flu hosp rate change,pmf,increase,0.102
2026-05-23,0,2026-05-23,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-05-23,0,2026-05-23,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-05-23,0,2026-05-23,01,wk flu hosp rate change,pmf,stable,0.866
2026-05-23,1,2026-05-30,01,wk flu hosp rate change,pmf,decrease,0.0
2026-05-23,1,2026-05-30,01,wk flu hosp rate change,pmf,increase,0.018
2026-05-23,1,2026-05-30,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-05-23,1,2026-05-30,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-05-23,1,2026-05-30,01,wk flu hosp rate change,pmf,stable,0.982
2026-05-23,2,2026-06-06,01,wk flu hosp rate change,pmf,decrease,0.0
2026-05-23,2,2026-06-06,01,wk flu hosp rate change,pmf,increase,0.009
2026-05-23,2,2026-06-06,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-05-23,2,2026-06-06,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-05-23,2,2026-06-06,01,wk flu hosp rate change,pmf,stable,0.991
2026-05-23,3,2026-06-13,01,wk flu hosp rate change,pmf,decrease,0.0
2026-05-23,3,2026-06-13,01,wk flu hosp rate change,pmf,increase,0.0
2026-05-23,3,2026-06-13,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-05-23,3,2026-06-13,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-05-23,3,2026-06-13,01,wk flu hosp rate change,pmf,stable,1.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.01,4.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.025,6.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.05,8.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.1,10.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.15,12.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.2,13.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.25,15.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.3,16.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.35,18.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.4,19.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.45,21.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.5,22.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.55,23.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.6,24.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.65,26.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.7,28.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.75,30.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.8,33.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.85,35.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.9,40.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.95,46.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.975,51.0
2026-05-23,-1,2026-05-16,01,wk inc flu hosp,quantile,0.99,56.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.01,5.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.025,6.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.05,7.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.1,10.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.15,12.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.2,13.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.25,15.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.3,16.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.35,17.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.4,19.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.45,20.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.5,21.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.55,23.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.6,24.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.65,26.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.7,27.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.75,29.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.8,31.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.85,34.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.9,38.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.95,44.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.975,47.0
2026-05-23,0,2026-05-23,01,wk inc flu hosp,quantile,0.99,54.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.01,4.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.025,6.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.05,7.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.1,9.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.15,11.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.2,13.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.25,14.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.3,15.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.35,17.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.4,18.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.45,19.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.5,21.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.55,22.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.6,23.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.65,25.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.7,26.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.75,28.0
2026-05-23,1,2026-05-30,01,wk inc flu hosp,quantile,0.8,30.0
