reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-02-28,0,2026-02-28,01,wk flu hosp rate change,pmf,decrease,0.487
2026-02-28,0,2026-02-28,01,wk flu hosp rate change,pmf,increase,0.138
2026-02-28,0,2026-02-28,01,wk flu hosp rate change,pmf,large_decrease,0.216
2026-02-28,0,2026-02-28,01,wk flu hosp rate change,pmf,large_increase,0.013
2026-02-28,0,2026-02-28,01,wk flu hosp rate change,pmf,stable,0.146
2026-02-28,1,2026-03-07,01,wk flu hosp rate change,pmf,decrease,0.802
2026-02-28,1,2026-03-07,01,wk flu hosp rate change,pmf,increase,0.041
2026-02-28,1,2026-03-07,01,wk flu hosp rate change,pmf,large_decrease,0.061
2026-02-28,1,2026-03-07,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-02-28,1,2026-03-07,01,wk flu hosp rate change,pmf,stable,0.096
2026-02-28,2,2026-03-14,01,wk flu hosp rate change,pmf,decrease,0.905
2026-02-28,2,2026-03-14,01,wk flu hosp rate change,pmf,increase,0.009
2026-02-28,2,2026-03-14,01,wk flu hosp rate change,pmf,large_decrease,0.014
2026-02-28,2,2026-03-14,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-02-28,2,2026-03-14,01,wk flu hosp rate change,pmf,stable,0.072
2026-02-28,3,2026-03-21,01,wk flu hosp rate change,pmf,decrease,0.928
2026-02-28,3,2026-03-21,01,wk flu hosp rate change,pmf,increase,0.007
2026-02-28,3,2026-03-21,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-02-28,3,2026-03-21,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-02-28,3,2026-03-21,01,wk flu hosp rate change,pmf,stable,0.065
2026-02-28,-1,2026-02-21,01,wk inc flu hosp,quantile,0.01,165.0
2026-02-28,-1,2026-02-21,01,wk inc flu hosp,quantile,0.025,181.0
2026-02-28,-1,2026-02-21,01,wk inc flu hosp,quantile,0.05,192.0
2026-02-28,-1,2026-02-21,01,wk inc flu hosp,quantile,0.1,208.0
