reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.01,0.001
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.025,0.001
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.05,0.002
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.1,0.002
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.15,0.002
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.2,0.003
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.25,0.003
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.3,0.003
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.35,0.004
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.4,0.004
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.45,0.004
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.5,0.005
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.55,0.005
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.6,0.006
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.65,0.006
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.7,0.007
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.75,0.007
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.8,0.008
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.85,0.009
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.9,0.01
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.95,0.012
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.975,0.013
2026-04-18,-1,2026-04-11,01,wk inc flu prop ed visits,quantile,0.99,0.014
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.01,0.0
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.025,0.0
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.05,0.001
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.1,0.001
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.15,0.001
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.2,0.001
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.25,0.001
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.3,0.002
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.35,0.002
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.4,0.002
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.45,0.002
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.5,0.002
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.55,0.003
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.6,0.003
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.65,0.003
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.7,0.004
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.75,0.004
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.8,0.005
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.85,0.005
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.9,0.006
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.95,0.007
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.975,0.008
2026-04-18,0,2026-04-18,01,wk inc flu prop ed visits,quantile,0.99,0.009
2026-04-18,1,2026-04-25,01,wk inc flu prop ed visits,quantile,0.01,0.0
2026-04-18,1,2026-04-25,01,wk inc flu prop ed visits,quantile,0.025,0.0
2026-04-18,1,2026-04-25,01,wk inc flu prop ed visits,quantile,0.05,0.0
2026-04-18,1,2026-04-25,01,wk inc flu prop ed visits,quantile,0.1,0.0
2026-04-18,1,2026-04-25,01,wk inc flu prop ed visits,quantile,0.15,0.0
2026-04-18,1,2026-04-25,01,wk inc flu prop ed visits,quantile,0.2,0.0
2026-04-18,1,2026-04-25,01,wk inc flu prop ed visits,quantile,0.25,0.001
2026-04-18,1,2026-04-25,01,wk inc flu prop ed visits,quantile,0.3,0.001
