reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-05-16,0,2026-05-16,01,wk flu hosp rate change,pmf,decrease,0.004
2026-05-16,0,2026-05-16,01,wk flu hosp rate change,pmf,increase,0.153
2026-05-16,0,2026-05-16,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-05-16,0,2026-05-16,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-05-16,0,2026-05-16,01,wk flu hosp rate change,pmf,stable,0.843
2026-05-16,1,2026-05-23,01,wk flu hosp rate change,pmf,decrease,0.0
2026-05-16,1,2026-05-23,01,wk flu hosp rate change,pmf,increase,0.039
2026-05-16,1,2026-05-23,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-05-16,1,2026-05-23,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-05-16,1,2026-05-23,01,wk flu hosp rate change,pmf,stable,0.961
2026-05-16,2,2026-05-30,01,wk flu hosp rate change,pmf,decrease,0.0
2026-05-16,2,2026-05-30,01,wk flu hosp rate change,pmf,increase,0.006
2026-05-16,2,2026-05-30,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-05-16,2,2026-05-30,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-05-16,2,2026-05-30,01,wk flu hosp rate change,pmf,stable,0.994
2026-05-16,3,2026-06-06,01,wk flu hosp rate change,pmf,decrease,0.0
2026-05-16,3,2026-06-06,01,wk flu hosp rate change,pmf,increase,0.0
2026-05-16,3,2026-06-06,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-05-16,3,2026-06-06,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-05-16,3,2026-06-06,01,wk flu hosp rate change,pmf,stable,1.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.01,6.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.025,7.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.05,9.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.1,11.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.15,12.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.2,14.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.25,16.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.3,17.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.35,19.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.4,20.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.45,21.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.5,23.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.55,24.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.6,25.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.65,27.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.7,28.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.75,30.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.8,33.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.85,36.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.9,40.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.95,45.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.975,51.0
2026-05-16,-1,2026-05-09,01,wk inc flu hosp,quantile,0.99,58.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.01,5.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.025,7.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.05,8.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.1,10.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.15,12.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.2,14.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.25,15.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.3,16.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.35,18.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.4,19.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.45,20.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.5,21.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.55,23.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.6,24.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.65,26.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.7,28.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.75,30.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.8,32.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.85,34.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.9,38.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.95,44.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.975,49.0
2026-05-16,0,2026-05-16,01,wk inc flu hosp,quantile,0.99,57.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.01,4.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.025,6.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.05,9.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.1,11.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.15,13.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.2,14.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.25,15.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.3,16.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.35,17.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.4,18.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.45,20.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.5,21.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.55,22.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.6,24.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.65,25.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.7,27.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.75,29.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.8,31.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.85,33.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.9,37.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.95,41.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.975,47.0
2026-05-16,1,2026-05-23,01,wk inc flu hosp,quantile,0.99,52.0
2026-05-16,2,2026-05-30,01,wk inc flu hosp,quantile,0.01,5.0
