reference_date,horizon,target_end_date,location,target,output_type,output_type_id,value
2026-05-30,0,2026-05-30,01,wk flu hosp rate change,pmf,decrease,0.0
2026-05-30,0,2026-05-30,01,wk flu hosp rate change,pmf,increase,0.183
2026-05-30,0,2026-05-30,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-05-30,0,2026-05-30,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-05-30,0,2026-05-30,01,wk flu hosp rate change,pmf,stable,0.817
2026-05-30,1,2026-06-06,01,wk flu hosp rate change,pmf,decrease,0.0
2026-05-30,1,2026-06-06,01,wk flu hosp rate change,pmf,increase,0.046
2026-05-30,1,2026-06-06,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-05-30,1,2026-06-06,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-05-30,1,2026-06-06,01,wk flu hosp rate change,pmf,stable,0.954
2026-05-30,2,2026-06-13,01,wk flu hosp rate change,pmf,decrease,0.0
2026-05-30,2,2026-06-13,01,wk flu hosp rate change,pmf,increase,0.012
2026-05-30,2,2026-06-13,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-05-30,2,2026-06-13,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-05-30,2,2026-06-13,01,wk flu hosp rate change,pmf,stable,0.988
2026-05-30,3,2026-06-20,01,wk flu hosp rate change,pmf,decrease,0.0
2026-05-30,3,2026-06-20,01,wk flu hosp rate change,pmf,increase,0.0
2026-05-30,3,2026-06-20,01,wk flu hosp rate change,pmf,large_decrease,0.0
2026-05-30,3,2026-06-20,01,wk flu hosp rate change,pmf,large_increase,0.0
2026-05-30,3,2026-06-20,01,wk flu hosp rate change,pmf,stable,1.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.01,4.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.025,6.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.05,8.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.1,10.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.15,12.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.2,14.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.25,15.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.3,16.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.35,18.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.4,19.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.45,20.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.5,21.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.55,23.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.6,25.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.65,27.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.7,28.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.75,30.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.8,32.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.85,35.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.9,39.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.95,44.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.975,47.0
2026-05-30,-1,2026-05-23,01,wk inc flu hosp,quantile,0.99,53.0
2026-05-30,0,2026-05-30,01,wk inc flu hosp,quantile,0.01,5.0
2026-05-30,0,2026-05-30,01,wk inc flu hosp,quantile,0.025,6.0
2026-05-30,0,2026-05-30,01,wk inc flu hosp,quantile,0.05,8.0
2026-05-30,0,2026-05-30,01,wk inc flu hosp,quantile,0.1,10.0
2026-05-30,0,2026-05-30,01,wk inc flu hosp,quantile,0.15,12.0
2026-05-30,0,2026-05-30,01,wk inc flu hosp,quantile,0.2,13.0
2026-05-30,0,2026-05-30,01,wk inc flu hosp,quantile,0.25,14.0
2026-05-30,0,2026-05-30,01,wk inc flu hosp,quantile,0.3,15.0
2026-05-30,0,2026-05-30,01,wk inc flu hosp,quantile,0.35,17.0
