reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-02-08,0,wk flu hosp rate change,2025-02-08,01,pmf,stable,0.067
2025-02-08,0,wk flu hosp rate change,2025-02-08,01,pmf,increase,0.147
2025-02-08,0,wk flu hosp rate change,2025-02-08,01,pmf,large_increase,0.275
2025-02-08,0,wk flu hosp rate change,2025-02-08,01,pmf,decrease,0.155
2025-02-08,0,wk flu hosp rate change,2025-02-08,01,pmf,large_decrease,0.356
2025-02-08,1,wk flu hosp rate change,2025-02-15,01,pmf,stable,0.089
2025-02-08,1,wk flu hosp rate change,2025-02-15,01,pmf,increase,0.194
2025-02-08,1,wk flu hosp rate change,2025-02-15,01,pmf,large_increase,0.226
2025-02-08,1,wk flu hosp rate change,2025-02-15,01,pmf,decrease,0.207
2025-02-08,1,wk flu hosp rate change,2025-02-15,01,pmf,large_decrease,0.284
2025-02-08,2,wk flu hosp rate change,2025-02-22,01,pmf,stable,0.102
2025-02-08,2,wk flu hosp rate change,2025-02-22,01,pmf,increase,0.208
2025-02-08,2,wk flu hosp rate change,2025-02-22,01,pmf,large_increase,0.211
2025-02-08,2,wk flu hosp rate change,2025-02-22,01,pmf,decrease,0.222
2025-02-08,2,wk flu hosp rate change,2025-02-22,01,pmf,large_decrease,0.257
2025-02-08,3,wk flu hosp rate change,2025-03-01,01,pmf,stable,0.123
2025-02-08,3,wk flu hosp rate change,2025-03-01,01,pmf,increase,0.213
2025-02-08,3,wk flu hosp rate change,2025-03-01,01,pmf,large_increase,0.201
2025-02-08,3,wk flu hosp rate change,2025-03-01,01,pmf,decrease,0.225
2025-02-08,3,wk flu hosp rate change,2025-03-01,01,pmf,large_decrease,0.238
2025-02-08,0,wk flu hosp rate change,2025-02-08,02,pmf,stable,0.655
2025-02-08,0,wk flu hosp rate change,2025-02-08,02,pmf,increase,0.042
2025-02-08,0,wk flu hosp rate change,2025-02-08,02,pmf,large_increase,0.132
2025-02-08,0,wk flu hosp rate change,2025-02-08,02,pmf,decrease,0.04
2025-02-08,0,wk flu hosp rate change,2025-02-08,02,pmf,large_decrease,0.131
2025-02-08,1,wk flu hosp rate change,2025-02-15,02,pmf,stable,0.552
2025-02-08,1,wk flu hosp rate change,2025-02-15,02,pmf,increase,0.174
2025-02-08,1,wk flu hosp rate change,2025-02-15,02,pmf,large_increase,0.05
2025-02-08,1,wk flu hosp rate change,2025-02-15,02,pmf,decrease,0.174
2025-02-08,1,wk flu hosp rate change,2025-02-15,02,pmf,large_decrease,0.05
2025-02-08,2,wk flu hosp rate change,2025-02-22,02,pmf,stable,0.501
2025-02-08,2,wk flu hosp rate change,2025-02-22,02,pmf,increase,0.203
2025-02-08,2,wk flu hosp rate change,2025-02-22,02,pmf,large_increase,0.021
2025-02-08,2,wk flu hosp rate change,2025-02-22,02,pmf,decrease,0.275
2025-02-08,2,wk flu hosp rate change,2025-02-22,02,pmf,large_decrease,0
2025-02-08,3,wk flu hosp rate change,2025-03-01,02,pmf,stable,0.475
2025-02-08,3,wk flu hosp rate change,2025-03-01,02,pmf,increase,0.218
2025-02-08,3,wk flu hosp rate change,2025-03-01,02,pmf,large_increase,0.007
2025-02-08,3,wk flu hosp rate change,2025-03-01,02,pmf,decrease,0.3
