location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,-1,0.01,35.195,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.025,35.480000000000004,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.05,36.67,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.1,38.095,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.15,38.84,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.2,39.225,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.25,39.655,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.3,39.855000000000004,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.35,40.16,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.4,40.629999999999995,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.45,41.135000000000005,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.5,41.525,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.55,41.725,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.6,42.075,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.65,42.260000000000005,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.7,42.665,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.75,42.925,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.8,43.025,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.85,43.85,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.9,44.765,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.95,46.045,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.975,47.475,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,-1,0.99,48.59,2024-04-13,wk inc flu hosp,2024-04-06,quantile
01,0,0.01,25.455,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.025,26.174999999999997,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.05,27.715,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.1,29.15,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.15,30.3,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.2,31.935000000000002,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.25,33.125,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.3,33.89,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.35,34.465,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.4,35.19,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.45,36.400000000000006,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.5,37.195,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.55,37.92,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.6,39.120000000000005,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.65,40.379999999999995,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.7,41.85,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.75,43.15,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.8,44.144999999999996,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.85,45.91,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.9,47.09,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.95,49.474999999999994,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.975,51.739999999999995,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,0,0.99,52.36,2024-04-13,wk inc flu hosp,2024-04-13,quantile
01,1,0.01,14.74,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.025,14.765,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.05,14.96,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.1,15.28,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.15,15.745,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.2,18.375,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.25,19.779999999999998,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.3,21.97,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.35,23.955,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.4,26.25,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.45,29.335,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.5,31.305,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.55,32.965,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.6,34.57,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.65,36.37,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.7,39.165000000000006,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.75,42.72,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.8,45.43,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.85,53.91,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.9,61.370000000000005,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.95,68.035,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.975,78.80000000000001,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,1,0.99,89.58500000000001,2024-04-13,wk inc flu hosp,2024-04-20,quantile
01,2,0.01,9.185,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.025,9.35,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.05,9.61,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.1,10.275,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.15,10.935,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.2,12.625,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.25,16.585,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.3,19.814999999999998,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.35,24.92,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.4,30.089999999999996,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.45,33.805,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.5,37.815,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.55,41.56,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.6,43.5,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.65,47.325,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.7,51.185,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.75,56.28,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.8,59.325,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.85,64.17,2024-04-13,wk inc flu hosp,2024-04-27,quantile
01,2,0.9,69.965,2024-04-13,wk inc flu hosp,2024-04-27,quantile
