location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,-1,0.01,79.825,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.025,80.14,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.05,81.54499999999999,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.1,84.755,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.15,87.39500000000001,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.2,89.235,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.25,90.63999999999999,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.3,91.935,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.35,93.1,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.4,94.22,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.45,95.095,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.5,96.22999999999999,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.55,97.8,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.6,99.8,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.65,101.14500000000001,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.7,101.88,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.75,103.16,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.8,104.935,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.85,105.62,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.9,108.12,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.95,111.035,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.975,112.565,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,-1,0.99,113.575,2023-12-16,wk inc flu hosp,2023-12-09,quantile
01,0,0.01,95.38999999999999,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.025,97.78999999999999,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.05,99.96000000000001,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.1,104.12,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.15,105.59,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.2,109.07000000000001,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.25,112.13499999999999,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.3,113.25,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.35,114.345,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.4,114.97,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.45,117.455,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.5,119.41499999999999,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.55,121.03999999999999,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.6,122.74000000000001,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.65,123.885,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.7,124.52000000000001,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.75,127.09,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.8,130.285,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.85,133.82,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.9,136.70999999999998,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.95,140.12,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.975,142.85,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,0,0.99,148.17000000000002,2023-12-16,wk inc flu hosp,2023-12-16,quantile
01,1,0.01,111.625,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.025,116.325,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.05,126.19,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.1,129.455,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.15,132.91,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.2,138.325,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.25,142.245,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.3,143.85500000000002,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.35,145.45999999999998,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.4,147.14499999999998,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.45,152.55,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.5,156.20499999999998,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.55,157.375,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.6,159.9,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.65,162.42499999999998,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.7,165.24,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.75,169.26999999999998,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.8,172.75,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.85,177.195,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.9,181.2,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.95,189.555,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.975,194.245,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,1,0.99,197.685,2023-12-16,wk inc flu hosp,2023-12-23,quantile
01,2,0.01,108.74000000000001,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.025,110.24,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.05,116.54,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.1,122.81,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.15,129.35500000000002,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.2,134.445,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.25,137.72,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.3,142.5,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.35,144.715,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.4,147.285,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.45,152.89499999999998,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.5,157.7,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.55,161.05,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.6,167.565,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.65,170.655,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.7,174.425,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.75,176.755,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.8,181.03,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.85,185.91,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.9,192.445,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.95,199.71499999999997,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.975,207.005,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,2,0.99,210.155,2023-12-16,wk inc flu hosp,2023-12-30,quantile
01,3,0.01,100.05,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.025,103.435,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.05,109.045,2023-12-16,wk inc flu hosp,2024-01-06,quantile
01,3,0.1,117.875,2023-12-16,wk inc flu hosp,2024-01-06,quantile
