location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,-1,0.01,62.629999999999995,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.025,65.715,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.05,67.44,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.1,69.37,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.15,70.815,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.2,72.475,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.25,73.94,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.3,75.765,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.35,76.66,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.4,77.93,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.45,80.625,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.5,82.315,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.55,84.645,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.6,86.41499999999999,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.65,87.57,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.7,88.76,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.75,90.76,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.8,92.36,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.85,94.42500000000001,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.9,100.3,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.95,104.66,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.975,108.51,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,-1,0.99,110.53,2023-12-02,wk inc flu hosp,2023-11-25,quantile
01,0,0.01,69.28999999999999,2023-12-02,wk inc flu hosp,2023-12-02,quantile
01,0,0.025,71.05000000000001,2023-12-02,wk inc flu hosp,2023-12-02,quantile
01,0,0.05,72.35,2023-12-02,wk inc flu hosp,2023-12-02,quantile
01,0,0.1,82.85,2023-12-02,wk inc flu hosp,2023-12-02,quantile
01,0,0.15,85.305,2023-12-02,wk inc flu hosp,2023-12-02,quantile
01,0,0.2,87.9,2023-12-02,wk inc flu hosp,2023-12-02,quantile
01,0,0.25,90.225,2023-12-02,wk inc flu hosp,2023-12-02,quantile
01,0,0.3,93.235,2023-12-02,wk inc flu hosp,2023-12-02,quantile
01,0,0.35,94.74,2023-12-02,wk inc flu hosp,2023-12-02,quantile
01,0,0.4,97.525,2023-12-02,wk inc flu hosp,2023-12-02,quantile
