location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,-1,0.01,12.8675,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.025,13.032499999999999,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.05,13.317499999999999,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.1,13.5275,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.15,13.7025,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.2,13.73,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.25,13.934999999999999,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.3,14.145,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.35,14.3,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.4,14.405000000000001,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.45,14.504999999999999,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.5,14.567499999999999,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.55,14.7575,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.6,14.9,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.65,15.129999999999999,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.7,15.1975,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.75,15.3475,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.8,15.43,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.85,15.752500000000001,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.9,15.895,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.95,16.1875,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.975,16.355,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,-1,0.99,16.4175,2024-05-04,wk inc flu hosp,2024-04-27,quantile
01,0,0.01,10.290000000000001,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.025,10.4025,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.05,10.432500000000001,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.1,10.9375,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.15,11.65,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.2,12.370000000000001,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.25,12.629999999999999,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.3,12.85,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.35,13.355,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.4,13.6225,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.45,14.025,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.5,14.3925,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.55,15.09,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.6,15.55,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.65,15.8775,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.7,16.395,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.75,17.1575,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.8,17.7,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.85,18.43,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.9,18.957500000000003,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.95,19.6475,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.975,20.38,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,0,0.99,20.740000000000002,2024-05-04,wk inc flu hosp,2024-05-04,quantile
01,1,0.01,9.81,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.025,9.9175,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.05,10.302499999999998,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.1,11.46,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.15,11.7875,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.2,12.385,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.25,12.8125,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.3,13.379999999999999,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.35,13.9625,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.4,14.545,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.45,14.8775,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.5,15.4875,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.55,16.0075,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.6,16.445,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.65,16.715,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.7,17.2575,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.75,17.69,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.8,17.942500000000003,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.85,18.7375,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.9,19.229999999999997,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.95,19.725,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.975,20.7175,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,1,0.99,21.365000000000002,2024-05-04,wk inc flu hosp,2024-05-11,quantile
01,2,0.01,4.672499999999999,2024-05-04,wk inc flu hosp,2024-05-18,quantile
01,2,0.025,5.605,2024-05-04,wk inc flu hosp,2024-05-18,quantile
01,2,0.05,7.404999999999999,2024-05-04,wk inc flu hosp,2024-05-18,quantile
01,2,0.1,8.735,2024-05-04,wk inc flu hosp,2024-05-18,quantile
01,2,0.15,9.9275,2024-05-04,wk inc flu hosp,2024-05-18,quantile
01,2,0.2,11.2775,2024-05-04,wk inc flu hosp,2024-05-18,quantile
01,2,0.25,13.657499999999999,2024-05-04,wk inc flu hosp,2024-05-18,quantile
01,2,0.3,14.985,2024-05-04,wk inc flu hosp,2024-05-18,quantile
01,2,0.35,16.7125,2024-05-04,wk inc flu hosp,2024-05-18,quantile
01,2,0.4,17.8825,2024-05-04,wk inc flu hosp,2024-05-18,quantile
01,2,0.45,19.552500000000002,2024-05-04,wk inc flu hosp,2024-05-18,quantile
01,2,0.5,20.405,2024-05-04,wk inc flu hosp,2024-05-18,quantile
