location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,-1,0.01,257.275,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.025,266.45,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.05,269.21,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.1,274.9,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.15,280.78,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.2,285.295,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.25,287.905,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.3,291.595,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.35,296.065,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.4,302.52,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.45,304.485,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.5,307.06,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.55,311.24,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.6,312.80499999999995,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.65,315.40999999999997,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.7,320.6,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.75,324.92499999999995,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.8,328.85,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.85,331.28,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.9,337.7,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.95,343.23,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.975,347.205,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,-1,0.99,349.225,2024-01-13,wk inc flu hosp,2024-01-06,quantile
01,0,0.01,215.16,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.025,220.17000000000002,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.05,225.31,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.1,241.35500000000002,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.15,253.06,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.2,257.445,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.25,265.63,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.3,276.285,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.35,283.62,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.4,292.255,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.45,297.495,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.5,301.73,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.55,305.655,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.6,311.33,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.65,316.33500000000004,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.7,322.985,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.75,329.365,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.8,340.145,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.85,351.615,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.9,362.38,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.95,375.095,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.975,381.45500000000004,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,0,0.99,388.9,2024-01-13,wk inc flu hosp,2024-01-13,quantile
01,1,0.01,193.85000000000002,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.025,207.315,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.05,211.72,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.1,221.445,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.15,231.81,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.2,239.59,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.25,251.89999999999998,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.3,256.065,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.35,259.065,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.4,262.635,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.45,271.53499999999997,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.5,277.295,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.55,284.1,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.6,290.77,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.65,296.745,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.7,303.46500000000003,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.75,314.555,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.8,319.855,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.85,329.275,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.9,343.47,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.95,355.485,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.975,363.055,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,1,0.99,367.105,2024-01-13,wk inc flu hosp,2024-01-20,quantile
01,2,0.01,137.41,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.025,140.285,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.05,145.01999999999998,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.1,158.76500000000001,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.15,169.3,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.2,181.735,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.25,186.82,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.3,194.36,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.35,200.53,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.4,207.735,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.45,219.28,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.5,224.51,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.55,232.725,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.6,242.845,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.65,256.66999999999996,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.7,264.08000000000004,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.75,271.06,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.8,279.635,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.85,295.78,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.9,309.925,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.95,322.615,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.975,327.13,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,2,0.99,330.09000000000003,2024-01-13,wk inc flu hosp,2024-01-27,quantile
01,3,0.01,276.28499999999997,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.025,277.635,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.05,288.47,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.1,303.075,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.15,314.56,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.2,330.945,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.25,343.045,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.3,355.72,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.35,363.28499999999997,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.4,372.805,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.45,384.72,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.5,389.80499999999995,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.55,396.92499999999995,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.6,407.93,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.65,415.67,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.7,422.525,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.75,435.98,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.8,449.945,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.85,465.955,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.9,478.57,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.95,493.17499999999995,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.975,519.985,2024-01-13,wk inc flu hosp,2024-02-03,quantile
01,3,0.99,556.0,2024-01-13,wk inc flu hosp,2024-02-03,quantile
02,-1,0.01,1.76,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.025,1.865,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.05,2.055,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.1,2.3049999999999997,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.15,2.41,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.2,2.52,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.25,2.6,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.3,2.705,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.35,2.755,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.4,2.885,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.45,2.975,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.5,3.035,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.55,3.17,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.6,3.265,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.65,3.335,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.7,3.4050000000000002,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.75,3.515,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.8,3.615,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.85,3.745,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.9,3.9699999999999998,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.95,4.42,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.975,4.550000000000001,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,-1,0.99,4.7,2024-01-13,wk inc flu hosp,2024-01-06,quantile
02,0,0.01,3.245,2024-01-13,wk inc flu hosp,2024-01-13,quantile
02,0,0.025,3.6550000000000002,2024-01-13,wk inc flu hosp,2024-01-13,quantile
02,0,0.05,3.8899999999999997,2024-01-13,wk inc flu hosp,2024-01-13,quantile
