location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,-1,0.01,57.125,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.025,57.425,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.05,57.71,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.1,58.345,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.15,58.96,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.2,59.64,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.25,60.28,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.3,60.975,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.35,61.17,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.4,61.44,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.45,61.89,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.5,62.17,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.55,62.66,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.6,62.885000000000005,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.65,63.515,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.7,63.92,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.75,64.28999999999999,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.8,64.59,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.85,65.905,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.9,67.03,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.95,67.595,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.975,68.43,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,-1,0.99,69.025,2024-04-06,wk inc flu hosp,2024-03-30,quantile
01,0,0.01,47.045,2024-04-06,wk inc flu hosp,2024-04-06,quantile
01,0,0.025,47.205,2024-04-06,wk inc flu hosp,2024-04-06,quantile
01,0,0.05,48.9,2024-04-06,wk inc flu hosp,2024-04-06,quantile
01,0,0.1,50.99,2024-04-06,wk inc flu hosp,2024-04-06,quantile
01,0,0.15,52.41,2024-04-06,wk inc flu hosp,2024-04-06,quantile
01,0,0.2,53.254999999999995,2024-04-06,wk inc flu hosp,2024-04-06,quantile
01,0,0.25,53.64,2024-04-06,wk inc flu hosp,2024-04-06,quantile
