location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,-1,0.01,66.6025,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.025,67.395,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.05,69.16749999999999,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.1,71.3475,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.15,72.7625,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.2,74.17,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.25,75.94,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.3,77.26249999999999,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.35,78.1325,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.4,78.875,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.45,79.5075,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.5,80.455,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.55,81.4375,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.6,82.70500000000001,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.65,83.41749999999999,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.7,84.9525,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.75,86.22749999999999,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.8,87.685,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.85,89.35,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.9,90.4375,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.95,93.85249999999999,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.975,95.145,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,-1,0.99,95.4925,2023-12-09,wk inc flu hosp,2023-12-02,quantile
01,0,0.01,76.67,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.025,79.305,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.05,83.6725,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.1,88.39500000000001,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.15,91.2175,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.2,92.3,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.25,94.535,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.3,96.4025,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.35,98.35499999999999,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.4,99.95499999999998,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.45,101.595,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.5,103.2775,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.55,104.67250000000001,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.6,105.85499999999999,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.65,106.79999999999998,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.7,108.625,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.75,110.59,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.8,113.5025,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.85,116.78,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.9,119.4325,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.95,123.01249999999999,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.975,127.09750000000001,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,0,0.99,130.4675,2023-12-09,wk inc flu hosp,2023-12-09,quantile
01,1,0.01,85.36500000000001,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.025,93.73,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.05,98.91250000000001,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.1,104.8225,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.15,108.59,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.2,113.14,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.25,116.54,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.3,120.1925,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.35,123.08000000000001,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.4,124.9925,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.45,127.4575,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.5,130.1625,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.55,132.795,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.6,135.855,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.65,139.365,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.7,141.915,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.75,146.3025,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.8,149.23,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.85,153.4875,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.9,156.9025,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.95,165.2175,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.975,170.965,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,1,0.99,180.2,2023-12-09,wk inc flu hosp,2023-12-16,quantile
01,2,0.01,78.645,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.025,88.495,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.05,94.9625,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.1,103.94999999999999,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.15,110.025,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.2,114.0025,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.25,117.08999999999999,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.3,121.23750000000001,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.35,125.81,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.4,128.4875,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.45,131.85750000000002,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.5,135.5,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.55,141.14249999999998,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.6,145.8675,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.65,148.745,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.7,151.965,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.75,155.54250000000002,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.8,159.21,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.85,165.85000000000002,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.9,170.26749999999998,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.95,182.01500000000001,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.975,188.675,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,2,0.99,195.1925,2023-12-09,wk inc flu hosp,2023-12-23,quantile
01,3,0.01,74.46000000000001,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.025,81.4125,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.05,88.43,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.1,98.94,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.15,104.975,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.2,113.66999999999999,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.25,118.7125,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.3,122.5025,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.35,126.0225,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.4,129.905,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.45,134.6125,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.5,138.7175,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.55,141.6025,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.6,145.9,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.65,151.3025,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.7,154.11,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.75,157.8825,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.8,162.1,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.85,167.7825,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.9,176.2175,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.95,193.34250000000003,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.975,201.79749999999999,2023-12-09,wk inc flu hosp,2023-12-30,quantile
01,3,0.99,205.53,2023-12-09,wk inc flu hosp,2023-12-30,quantile
02,-1,0.01,9.1975,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.025,9.29,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.05,9.545,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.1,9.8475,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.15,10.04,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.2,10.25,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.25,10.469999999999999,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.3,10.57,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.35,10.760000000000002,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.4,10.9775,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.45,11.15,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.5,11.337499999999999,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.55,11.4825,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.6,11.6725,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.65,11.86,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.7,12.065000000000001,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.75,12.192499999999999,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.8,12.4175,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.85,12.715,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.9,13.1275,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.95,13.445,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.975,13.7,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,-1,0.99,13.997499999999999,2023-12-09,wk inc flu hosp,2023-12-02,quantile
02,0,0.01,8.235,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.025,9.165000000000001,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.05,10.5025,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.1,11.5025,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.15,12.295,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.2,13.2225,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.25,13.9,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.3,14.92,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.35,15.9625,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.4,16.94,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.45,17.755,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.5,18.59,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.55,19.372500000000002,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.6,20.2925,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.65,21.7975,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.7,22.994999999999997,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.75,24.0125,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.8,25.025,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.85,26.225,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.9,27.4275,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.95,29.759999999999998,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.975,30.692499999999995,2023-12-09,wk inc flu hosp,2023-12-09,quantile
02,0,0.99,33.4425,2023-12-09,wk inc flu hosp,2023-12-09,quantile
