location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,-1,0.01,110.685,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.025,111.035,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.05,113.125,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.1,115.545,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.15,117.505,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.2,118.365,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.25,119.06,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.3,119.58000000000001,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.35,121.44,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.4,122.155,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.45,123.16,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.5,124.59,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.55,125.78999999999999,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.6,127.535,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.65,129.305,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.7,130.025,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.75,131.01,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.8,131.745,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.85,133.7,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.9,135.305,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.95,140.5,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.975,142.785,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,-1,0.99,144.07999999999998,2024-03-02,wk inc flu hosp,2024-02-24,quantile
01,0,0.01,87.165,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.025,88.11,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.05,89.08500000000001,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.1,91.79,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.15,93.21000000000001,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.2,94.95500000000001,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.25,95.68,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.3,97.32499999999999,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.35,98.47999999999999,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.4,99.78,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.45,101.43,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.5,102.53999999999999,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.55,104.00999999999999,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.6,105.43,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.65,106.27000000000001,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.7,107.235,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.75,108.515,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.8,109.66,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.85,111.67499999999998,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.9,113.435,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.95,117.31,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.975,118.38999999999999,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,0,0.99,120.11000000000001,2024-03-02,wk inc flu hosp,2024-03-02,quantile
01,1,0.01,79.505,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.025,83.01,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.05,83.935,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.1,88.03999999999999,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.15,91.57,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.2,93.86,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.25,95.62,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.3,97.97999999999999,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.35,99.76,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.4,101.505,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.45,103.09,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.5,104.485,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.55,106.005,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.6,107.41499999999999,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.65,108.555,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.7,110.015,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.75,111.39500000000001,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.8,113.995,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.85,115.98500000000001,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.9,117.72999999999999,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.95,119.41,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.975,122.96,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,1,0.99,125.875,2024-03-02,wk inc flu hosp,2024-03-09,quantile
01,2,0.01,73.015,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.025,77.995,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.05,83.465,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.1,95.72999999999999,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.15,102.555,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.2,107.125,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.25,110.36,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.3,112.89,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.35,116.235,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.4,117.67,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.45,119.695,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.5,123.44,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.55,126.68,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.6,128.805,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.65,132.085,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.7,135.32,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.75,139.905,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.8,144.07999999999998,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.85,148.19,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.9,153.135,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.95,162.44,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.975,165.26,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,2,0.99,170.47,2024-03-02,wk inc flu hosp,2024-03-16,quantile
01,3,0.01,58.415000000000006,2024-03-02,wk inc flu hosp,2024-03-23,quantile
01,3,0.025,61.754999999999995,2024-03-02,wk inc flu hosp,2024-03-23,quantile
01,3,0.05,65.775,2024-03-02,wk inc flu hosp,2024-03-23,quantile
01,3,0.1,72.285,2024-03-02,wk inc flu hosp,2024-03-23,quantile
01,3,0.15,76.50999999999999,2024-03-02,wk inc flu hosp,2024-03-23,quantile
01,3,0.2,80.645,2024-03-02,wk inc flu hosp,2024-03-23,quantile
01,3,0.25,84.41,2024-03-02,wk inc flu hosp,2024-03-23,quantile
01,3,0.3,89.41499999999999,2024-03-02,wk inc flu hosp,2024-03-23,quantile
