location,horizon,output_type_id,value,reference_date,target,target_end_date,output_type
01,-1,0.01,149.73000000000002,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.025,151.64,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.05,155.07,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.1,157.035,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.15,159.17000000000002,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.2,162.075,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.25,163.055,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.3,165.70999999999998,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.35,167.58499999999998,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.4,170.08999999999997,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.45,171.925,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.5,174.26999999999998,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.55,177.22,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.6,179.79,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.65,181.315,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.7,183.87,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.75,185.79500000000002,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.8,189.175,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.85,192.76999999999998,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.9,196.565,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.95,201.04500000000002,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.975,208.4,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,-1,0.99,213.42,2023-12-30,wk inc flu hosp,2023-12-23,quantile
01,0,0.01,147.52,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.025,151.3,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.05,154.675,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.1,161.925,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.15,164.915,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.2,169.265,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.25,176.265,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.3,180.635,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.35,184.9,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.4,187.71499999999997,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.45,193.115,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.5,196.575,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.55,202.235,2023-12-30,wk inc flu hosp,2023-12-30,quantile
01,0,0.6,204.64,2023-12-30,wk inc flu hosp,2023-12-30,quantile
