reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.01,68.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.025,71.975
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.05,76.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.1,81.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.15,85.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.2,88.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.25,90.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.3,93.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.35,95.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.4,97.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.45,99.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.5,101.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.55,103.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.6,106.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.65,108.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.7,110.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.75,113.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.8,117.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.85,120.14999999999998
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.9,126.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.95,133.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.975,139.0
2023-12-16,wk inc flu hosp,-1,2023-12-09,01,quantile,0.99,148.01999999999998
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.01,65.99
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.025,71.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.05,76.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.1,82.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.15,87.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.2,91.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.25,93.75
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.3,96.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.35,98.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.4,101.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.45,103.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.5,105.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.55,108.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.6,111.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.65,114.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.7,117.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.75,120.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.8,126.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.85,131.14999999999998
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.9,137.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.95,147.04999999999995
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.975,160.0
2023-12-16,wk inc flu hosp,0,2023-12-16,01,quantile,0.99,180.01
2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.01,55.99
2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.025,59.0
2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.05,63.0
2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.1,72.0
2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.15,77.85
2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.2,82.0
2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.25,86.0
2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.3,90.0
2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.35,95.0
2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.4,99.0
2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.45,103.0
2023-12-16,wk inc flu hosp,1,2023-12-23,01,quantile,0.5,107.0
