reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.01,15.924496217801767
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.025,18.28186329273179
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.05,20.30264327157401
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.1,22.380335149870973
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.15,24.207002398141334
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.2,25.619233305975648
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.25,27.006878487633163
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.3,28.36752451874878
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.35,29.580257899858758
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.4,30.984521623809137
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.45,32.207235792732035
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.5,33.980925024595905
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.55,35.590673517745294
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.6,37.21952052846619
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.65,38.4972353120645
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.7,40.576511430208996
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.75,41.88956105661661
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.8,44.12156354975479
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.85,46.4939412146578
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.9,49.86488279162689
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.95,56.488245527067065
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.975,63.574904479497526
2025-05-24,01,0,wk inc flu hosp,2025-05-24,quantile,0.99,75.48616398968976
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.01,12.220157174826516
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.025,13.836517430870998
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.05,15.892107156159735
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.1,18.12024817820592
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.15,20.285057650335393
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.2,21.871665174101874
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.25,23.20358750633623
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.3,24.508150686318828
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.35,26.054337294909317
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.4,27.2418983362715
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.45,28.579608677020854
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.5,30.38621536616033
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.55,32.57508825866622
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.6,34.6173790621773
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.65,36.589703609280086
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.7,38.735798353711374
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.75,41.00634878910228
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.8,43.83825555230974
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.85,47.19282280287254
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.9,52.34214089064734
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.95,61.27447787890443
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.975,72.49369821087807
2025-05-24,01,1,wk inc flu hosp,2025-05-31,quantile,0.99,86.78472896062179
2025-05-24,01,2,wk inc flu hosp,2025-06-07,quantile,0.01,8.989389268927003
