reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.01,143.0397069983995
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.025,165.89430237432586
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.05,186.12930774149262
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.1,212.79611052884022
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.15,231.54436420528768
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.2,247.9038410942716
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.25,261.91101103415133
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.3,276.36902858940516
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.35,289.1055193106692
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.4,301.65438521611816
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.45,315.3005223367002
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.5,327.68097229442014
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.55,341.6854011802217
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.6,354.7895409431409
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.65,370.0601137757121
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.7,386.32730888423316
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.75,404.9222349415943
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.8,428.0214065914823
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.85,456.5944665611185
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.9,496.97004352010373
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.95,562.5948644957857
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.975,626.755549051691
2026-01-17,01,0,wk inc flu hosp,2026-01-17,quantile,0.99,704.1743511662121
2026-01-17,01,1,wk inc flu hosp,2026-01-24,quantile,0.01,126.46219906859841
2026-01-17,01,1,wk inc flu hosp,2026-01-24,quantile,0.025,150.24539815775384
