location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,1.9903563859111135,3.1855854007329234,4.59609298654812,6666,10669,15393,1.99,3.19,4.6,6666,10669,15393,2024-12-21,2024-12-21,"December 21, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
US,1,2.1787624584448535,3.8433644463618135,5.898811995208514,7297,12872,19756,2.18,3.84,5.9,7297,12872,19756,2024-12-28,2024-12-21,"December 28, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
US,2,2.04678863267637,4.029381852365807,6.589435205621417,6855,13495,22069,2.05,4.03,6.59,6855,13495,22069,2025-01-04,2024-12-21,"January 04, 2025","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Alabama,0,2.3686161878668908,4.384876248613088,6.636040394106413,121,224,339,2.37,4.38,6.64,121,224,339,2024-12-21,2024-12-21,"December 21, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Alabama,1,2.0554107415373846,5.050437822063287,8.51527307208345,105,258,435,2.06,5.05,8.52,105,258,435,2024-12-28,2024-12-21,"December 28, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Alabama,2,1.7813559759990665,5.070013162458882,10.179177005708953,91,259,520,1.78,5.07,10.18,91,259,520,2025-01-04,2024-12-21,"January 04, 2025","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Alaska,0,1.3635012530576516,3.4087531326441285,5.726705262842136,10,25,42,1.36,3.41,5.73,10,25,42,2024-12-21,2024-12-21,"December 21, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Alaska,1,1.0908010024461212,3.6814533832556595,7.090206515899789,8,27,52,1.09,3.68,7.09,8,27,52,2024-12-28,2024-12-21,"December 28, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Alaska,2,0.954450877140356,3.4087531326441285,8.317357643651675,7,25,61,0.95,3.41,8.32,7,25,61,2025-01-04,2024-12-21,"January 04, 2025","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Arizona,0,8.248844354399418,13.402690011389595,18.179753218260384,613,996,1351,8.25,13.4,18.18,613,996,1351,2024-12-21,2024-12-21,"December 21, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Arizona,1,6.620605909240643,12.608755562923745,19.996382888478855,492,937,1486,6.62,12.61,20,492,937,1486,2024-12-28,2024-12-21,"December 28, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Arizona,2,5.059650044460329,11.814821114457896,22.082142880211173,376,878,1641,5.06,11.81,22.08,376,878,1641,2025-01-04,2024-12-21,"January 04, 2025","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Arkansas,0,0.6519474321746489,1.5972712088278898,2.998958188003385,20,49,92,0.65,1.6,3,20,49,92,2024-12-21,2024-12-21,"December 21, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Arkansas,1,0.586752688957184,1.9232449249152141,4.563632025222542,18,59,140,0.59,1.92,4.56,18,59,140,2024-12-28,2024-12-21,"December 28, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Arkansas,2,0.5215579457397191,2.118829154567609,6.030513747615503,16,65,185,0.52,2.12,6.03,16,65,185,2025-01-04,2024-12-21,"January 04, 2025","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
California,0,2.4714364946171314,4.124193610435857,5.648631074405303,963,1607,2201,2.47,4.12,5.65,963,1607,2201,2024-12-21,2024-12-21,"December 21, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
California,1,2.2122307978815865,4.401364058430302,7.11404149852408,862,1715,2772,2.21,4.4,7.11,862,1715,2772,2024-12-28,2024-12-21,"December 28, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
California,2,1.8349710214447033,4.555347640649439,8.15086428546626,715,1775,3176,1.83,4.56,8.15,715,1775,3176,2025-01-04,2024-12-21,"January 04, 2025","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Colorado,0,1.5142209163248326,2.6541400331086953,3.96419633150209,89,156,233,1.51,2.65,3.96,89,156,233,2024-12-21,2024-12-21,"December 21, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Colorado,1,1.3781111710372074,3.028441832649665,5.444389811505016,81,178,320,1.38,3.03,5.44,81,178,320,2024-12-28,2024-12-21,"December 28, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Colorado,2,1.1399191167838627,3.0454555508106185,6.05688366529933,67,179,356,1.14,3.05,6.06,67,179,356,2025-01-04,2024-12-21,"January 04, 2025","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Connecticut,0,0.30410463853569747,0.8846680393765743,1.8522737074447027,11,32,67,0.3,0.88,1.85,11,32,67,2024-12-21,2024-12-21,"December 21, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Connecticut,1,0.2764587623051795,1.022897420529164,2.681649994360241,10,37,97,0.28,1.02,2.68,10,37,97,2024-12-28,2024-12-21,"December 28, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Connecticut,2,0.30410463853569747,1.244064430373308,3.6216097861978516,11,45,131,0.3,1.24,3.62,11,45,131,2025-01-04,2024-12-21,"January 04, 2025","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Delaware,0,0.5814573258777582,1.8412815319462348,3.39183440095359,6,19,35,0.58,1.84,3.39,6,19,35,2024-12-21,2024-12-21,"December 21, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Delaware,1,0.678366880190718,2.2289197491980737,4.651658607022066,7,23,48,0.68,2.23,4.65,7,23,48,2024-12-28,2024-12-21,"December 28, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
Delaware,2,0.5814573258777582,2.325829303511033,5.426935041525744,6,24,56,0.58,2.33,5.43,6,24,56,2025-01-04,2024-12-21,"January 04, 2025","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
District of Columbia,0,0.14728147847039347,1.0309703492927542,2.6510666124670825,1,7,18,0.15,1.03,2.65,1,7,18,2024-12-21,2024-12-21,"December 21, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
District of Columbia,1,0.14728147847039347,1.3255333062335413,3.8293184402302307,1,9,26,0.15,1.33,3.83,1,9,26,2024-12-28,2024-12-21,"December 28, 2024","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
District of Columbia,2,0.14728147847039347,1.3255333062335413,4.123881397171017,1,9,28,0.15,1.33,4.12,1,9,28,2025-01-04,2024-12-21,"January 04, 2025","December 21, 2024",2024-12-18,"December 18, 2024",FluSight-ensemble
