reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-12-09,0,wk flu hosp rate change,2023-12-09,01,pmf,stable,0.955
2023-12-09,0,wk flu hosp rate change,2023-12-09,01,pmf,increase,0.002
2023-12-09,0,wk flu hosp rate change,2023-12-09,01,pmf,large_increase,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,01,pmf,decrease,0.043
2023-12-09,0,wk flu hosp rate change,2023-12-09,01,pmf,large_decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,01,pmf,stable,0.955
2023-12-09,1,wk flu hosp rate change,2023-12-16,01,pmf,increase,0.002
2023-12-09,1,wk flu hosp rate change,2023-12-16,01,pmf,large_increase,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,01,pmf,decrease,0.043
2023-12-09,1,wk flu hosp rate change,2023-12-16,01,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,01,pmf,stable,1
2023-12-09,2,wk flu hosp rate change,2023-12-23,01,pmf,increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,01,pmf,large_increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,01,pmf,decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,01,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,01,pmf,stable,1
2023-12-09,3,wk flu hosp rate change,2023-12-30,01,pmf,increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,01,pmf,large_increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,01,pmf,decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,01,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,02,pmf,stable,0.754
2023-12-09,0,wk flu hosp rate change,2023-12-09,02,pmf,increase,0.074
2023-12-09,0,wk flu hosp rate change,2023-12-09,02,pmf,large_increase,0.1
2023-12-09,0,wk flu hosp rate change,2023-12-09,02,pmf,decrease,0.062
2023-12-09,0,wk flu hosp rate change,2023-12-09,02,pmf,large_decrease,0.01
2023-12-09,1,wk flu hosp rate change,2023-12-16,02,pmf,stable,0.754
2023-12-09,1,wk flu hosp rate change,2023-12-16,02,pmf,increase,0.136
2023-12-09,1,wk flu hosp rate change,2023-12-16,02,pmf,large_increase,0.038
2023-12-09,1,wk flu hosp rate change,2023-12-16,02,pmf,decrease,0.072
2023-12-09,1,wk flu hosp rate change,2023-12-16,02,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,02,pmf,stable,0.89
2023-12-09,2,wk flu hosp rate change,2023-12-23,02,pmf,increase,0.086
2023-12-09,2,wk flu hosp rate change,2023-12-23,02,pmf,large_increase,0.014
2023-12-09,2,wk flu hosp rate change,2023-12-23,02,pmf,decrease,0.01
2023-12-09,2,wk flu hosp rate change,2023-12-23,02,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,02,pmf,stable,0.941
2023-12-09,3,wk flu hosp rate change,2023-12-30,02,pmf,increase,0.054
2023-12-09,3,wk flu hosp rate change,2023-12-30,02,pmf,large_increase,0.004
2023-12-09,3,wk flu hosp rate change,2023-12-30,02,pmf,decrease,0.001
2023-12-09,3,wk flu hosp rate change,2023-12-30,02,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,05,pmf,stable,0.788
2023-12-09,0,wk flu hosp rate change,2023-12-09,05,pmf,increase,0.183
2023-12-09,0,wk flu hosp rate change,2023-12-09,05,pmf,large_increase,0.029
2023-12-09,0,wk flu hosp rate change,2023-12-09,05,pmf,decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,05,pmf,large_decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,05,pmf,stable,0.788
2023-12-09,1,wk flu hosp rate change,2023-12-16,05,pmf,increase,0.209
2023-12-09,1,wk flu hosp rate change,2023-12-16,05,pmf,large_increase,0.003
2023-12-09,1,wk flu hosp rate change,2023-12-16,05,pmf,decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,05,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,05,pmf,stable,0.971
2023-12-09,2,wk flu hosp rate change,2023-12-23,05,pmf,increase,0.029
2023-12-09,2,wk flu hosp rate change,2023-12-23,05,pmf,large_increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,05,pmf,decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,05,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,05,pmf,stable,0.991
2023-12-09,3,wk flu hosp rate change,2023-12-30,05,pmf,increase,0.009
2023-12-09,3,wk flu hosp rate change,2023-12-30,05,pmf,large_increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,05,pmf,decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,05,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,08,pmf,stable,0.483
2023-12-09,0,wk flu hosp rate change,2023-12-09,08,pmf,increase,0.003
2023-12-09,0,wk flu hosp rate change,2023-12-09,08,pmf,large_increase,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,08,pmf,decrease,0.513
2023-12-09,0,wk flu hosp rate change,2023-12-09,08,pmf,large_decrease,0.001
2023-12-09,1,wk flu hosp rate change,2023-12-16,08,pmf,stable,0.483
2023-12-09,1,wk flu hosp rate change,2023-12-16,08,pmf,increase,0.003
2023-12-09,1,wk flu hosp rate change,2023-12-16,08,pmf,large_increase,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,08,pmf,decrease,0.514
2023-12-09,1,wk flu hosp rate change,2023-12-16,08,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,08,pmf,stable,1
2023-12-09,2,wk flu hosp rate change,2023-12-23,08,pmf,increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,08,pmf,large_increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,08,pmf,decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,08,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,08,pmf,stable,1
2023-12-09,3,wk flu hosp rate change,2023-12-30,08,pmf,increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,08,pmf,large_increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,08,pmf,decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,08,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,10,pmf,stable,0.964
2023-12-09,0,wk flu hosp rate change,2023-12-09,10,pmf,increase,0.033
2023-12-09,0,wk flu hosp rate change,2023-12-09,10,pmf,large_increase,0.003
2023-12-09,0,wk flu hosp rate change,2023-12-09,10,pmf,decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,10,pmf,large_decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,10,pmf,stable,0.964
2023-12-09,1,wk flu hosp rate change,2023-12-16,10,pmf,increase,0.036
2023-12-09,1,wk flu hosp rate change,2023-12-16,10,pmf,large_increase,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,10,pmf,decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,10,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,10,pmf,stable,0.997
2023-12-09,2,wk flu hosp rate change,2023-12-23,10,pmf,increase,0.003
2023-12-09,2,wk flu hosp rate change,2023-12-23,10,pmf,large_increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,10,pmf,decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,10,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,10,pmf,stable,0.999
2023-12-09,3,wk flu hosp rate change,2023-12-30,10,pmf,increase,0.001
2023-12-09,3,wk flu hosp rate change,2023-12-30,10,pmf,large_increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,10,pmf,decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,10,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,12,pmf,stable,0.752
2023-12-09,0,wk flu hosp rate change,2023-12-09,12,pmf,increase,0.006
2023-12-09,0,wk flu hosp rate change,2023-12-09,12,pmf,large_increase,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,12,pmf,decrease,0.24
2023-12-09,0,wk flu hosp rate change,2023-12-09,12,pmf,large_decrease,0.002
2023-12-09,1,wk flu hosp rate change,2023-12-16,12,pmf,stable,0.751
2023-12-09,1,wk flu hosp rate change,2023-12-16,12,pmf,increase,0.007
2023-12-09,1,wk flu hosp rate change,2023-12-16,12,pmf,large_increase,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,12,pmf,decrease,0.242
2023-12-09,1,wk flu hosp rate change,2023-12-16,12,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,12,pmf,stable,0.998
2023-12-09,2,wk flu hosp rate change,2023-12-23,12,pmf,increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,12,pmf,large_increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,12,pmf,decrease,0.002
2023-12-09,2,wk flu hosp rate change,2023-12-23,12,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,12,pmf,stable,1
2023-12-09,3,wk flu hosp rate change,2023-12-30,12,pmf,increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,12,pmf,large_increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,12,pmf,decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,12,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,15,pmf,stable,0.776
2023-12-09,0,wk flu hosp rate change,2023-12-09,15,pmf,increase,0.185
2023-12-09,0,wk flu hosp rate change,2023-12-09,15,pmf,large_increase,0.036
2023-12-09,0,wk flu hosp rate change,2023-12-09,15,pmf,decrease,0.003
2023-12-09,0,wk flu hosp rate change,2023-12-09,15,pmf,large_decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,15,pmf,stable,0.746
2023-12-09,1,wk flu hosp rate change,2023-12-16,15,pmf,increase,0.246
2023-12-09,1,wk flu hosp rate change,2023-12-16,15,pmf,large_increase,0.004
2023-12-09,1,wk flu hosp rate change,2023-12-16,15,pmf,decrease,0.004
2023-12-09,1,wk flu hosp rate change,2023-12-16,15,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,15,pmf,stable,0.964
2023-12-09,2,wk flu hosp rate change,2023-12-23,15,pmf,increase,0.036
2023-12-09,2,wk flu hosp rate change,2023-12-23,15,pmf,large_increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,15,pmf,decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,15,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,15,pmf,stable,0.988
2023-12-09,3,wk flu hosp rate change,2023-12-30,15,pmf,increase,0.012
2023-12-09,3,wk flu hosp rate change,2023-12-30,15,pmf,large_increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,15,pmf,decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,15,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,16,pmf,stable,0.997
2023-12-09,0,wk flu hosp rate change,2023-12-09,16,pmf,increase,0.003
2023-12-09,0,wk flu hosp rate change,2023-12-09,16,pmf,large_increase,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,16,pmf,decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,16,pmf,large_decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,16,pmf,stable,0.997
2023-12-09,1,wk flu hosp rate change,2023-12-16,16,pmf,increase,0.003
2023-12-09,1,wk flu hosp rate change,2023-12-16,16,pmf,large_increase,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,16,pmf,decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,16,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,16,pmf,stable,1
2023-12-09,2,wk flu hosp rate change,2023-12-23,16,pmf,increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,16,pmf,large_increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,16,pmf,decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,16,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,16,pmf,stable,1
2023-12-09,3,wk flu hosp rate change,2023-12-30,16,pmf,increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,16,pmf,large_increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,16,pmf,decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,16,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,21,pmf,stable,0.768
2023-12-09,0,wk flu hosp rate change,2023-12-09,21,pmf,increase,0.007
2023-12-09,0,wk flu hosp rate change,2023-12-09,21,pmf,large_increase,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,21,pmf,decrease,0.225
2023-12-09,0,wk flu hosp rate change,2023-12-09,21,pmf,large_decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,21,pmf,stable,0.761
2023-12-09,1,wk flu hosp rate change,2023-12-16,21,pmf,increase,0.006
2023-12-09,1,wk flu hosp rate change,2023-12-16,21,pmf,large_increase,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,21,pmf,decrease,0.233
2023-12-09,1,wk flu hosp rate change,2023-12-16,21,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,21,pmf,stable,1
2023-12-09,2,wk flu hosp rate change,2023-12-23,21,pmf,increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,21,pmf,large_increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,21,pmf,decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,21,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,21,pmf,stable,1
2023-12-09,3,wk flu hosp rate change,2023-12-30,21,pmf,increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,21,pmf,large_increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,21,pmf,decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,21,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,22,pmf,stable,0.832
2023-12-09,0,wk flu hosp rate change,2023-12-09,22,pmf,increase,0.097
2023-12-09,0,wk flu hosp rate change,2023-12-09,22,pmf,large_increase,0.012
2023-12-09,0,wk flu hosp rate change,2023-12-09,22,pmf,decrease,0.059
2023-12-09,0,wk flu hosp rate change,2023-12-09,22,pmf,large_decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,22,pmf,stable,0.842
2023-12-09,1,wk flu hosp rate change,2023-12-16,22,pmf,increase,0.076
2023-12-09,1,wk flu hosp rate change,2023-12-16,22,pmf,large_increase,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,22,pmf,decrease,0.082
2023-12-09,1,wk flu hosp rate change,2023-12-16,22,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,22,pmf,stable,0.996
2023-12-09,2,wk flu hosp rate change,2023-12-23,22,pmf,increase,0.003
2023-12-09,2,wk flu hosp rate change,2023-12-23,22,pmf,large_increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,22,pmf,decrease,0.001
2023-12-09,2,wk flu hosp rate change,2023-12-23,22,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,22,pmf,stable,1
2023-12-09,3,wk flu hosp rate change,2023-12-30,22,pmf,increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,22,pmf,large_increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,22,pmf,decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,22,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,23,pmf,stable,0.995
2023-12-09,0,wk flu hosp rate change,2023-12-09,23,pmf,increase,0.005
2023-12-09,0,wk flu hosp rate change,2023-12-09,23,pmf,large_increase,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,23,pmf,decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,23,pmf,large_decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,23,pmf,stable,0.995
2023-12-09,1,wk flu hosp rate change,2023-12-16,23,pmf,increase,0.005
2023-12-09,1,wk flu hosp rate change,2023-12-16,23,pmf,large_increase,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,23,pmf,decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,23,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,23,pmf,stable,1
2023-12-09,2,wk flu hosp rate change,2023-12-23,23,pmf,increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,23,pmf,large_increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,23,pmf,decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,23,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,23,pmf,stable,1
2023-12-09,3,wk flu hosp rate change,2023-12-30,23,pmf,increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,23,pmf,large_increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,23,pmf,decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,23,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,24,pmf,stable,0.998
2023-12-09,0,wk flu hosp rate change,2023-12-09,24,pmf,increase,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,24,pmf,large_increase,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,24,pmf,decrease,0.002
2023-12-09,0,wk flu hosp rate change,2023-12-09,24,pmf,large_decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,24,pmf,stable,1
2023-12-09,1,wk flu hosp rate change,2023-12-16,24,pmf,increase,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,24,pmf,large_increase,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,24,pmf,decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,24,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,24,pmf,stable,1
2023-12-09,2,wk flu hosp rate change,2023-12-23,24,pmf,increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,24,pmf,large_increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,24,pmf,decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,24,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,24,pmf,stable,1
2023-12-09,3,wk flu hosp rate change,2023-12-30,24,pmf,increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,24,pmf,large_increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,24,pmf,decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,24,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,25,pmf,stable,0.581
2023-12-09,0,wk flu hosp rate change,2023-12-09,25,pmf,increase,0.002
2023-12-09,0,wk flu hosp rate change,2023-12-09,25,pmf,large_increase,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,25,pmf,decrease,0.417
2023-12-09,0,wk flu hosp rate change,2023-12-09,25,pmf,large_decrease,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,25,pmf,stable,0.548
2023-12-09,1,wk flu hosp rate change,2023-12-16,25,pmf,increase,0.002
2023-12-09,1,wk flu hosp rate change,2023-12-16,25,pmf,large_increase,0
2023-12-09,1,wk flu hosp rate change,2023-12-16,25,pmf,decrease,0.45
2023-12-09,1,wk flu hosp rate change,2023-12-16,25,pmf,large_decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,25,pmf,stable,1
2023-12-09,2,wk flu hosp rate change,2023-12-23,25,pmf,increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,25,pmf,large_increase,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,25,pmf,decrease,0
2023-12-09,2,wk flu hosp rate change,2023-12-23,25,pmf,large_decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,25,pmf,stable,1
2023-12-09,3,wk flu hosp rate change,2023-12-30,25,pmf,increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,25,pmf,large_increase,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,25,pmf,decrease,0
2023-12-09,3,wk flu hosp rate change,2023-12-30,25,pmf,large_decrease,0
2023-12-09,0,wk flu hosp rate change,2023-12-09,26,pmf,stable,0.972
2023-12-09,0,wk flu hosp rate change,2023-12-09,26,pmf,increase,0.027
