location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2025-12-27,2025-12-27,CFA_Pyrenew-Pyrenew_E_Flu,0.08197581920036366,0.0847006810424325,0.08619137310687841,0.08775734562654873,0.09063802122254092,0.082,0.0847,0.0862,0.0878,0.0906,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_ED_Visits_Flu,2025-12-24,"December 24, 2025"
US,US,1,2025-12-27,2026-01-03,CFA_Pyrenew-Pyrenew_E_Flu,0.08777606463219549,0.09866924040315693,0.1045096362046081,0.11058327877135403,0.12578221002504938,0.0878,0.0987,0.1045,0.1106,0.1258,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_ED_Visits_Flu,2025-12-24,"December 24, 2025"
US,US,0,2025-12-27,2025-12-27,CFA_Pyrenew-Pyrenew_HE_Flu,0.08170389770828518,0.08464936593060562,0.08624100877897165,0.08774939528438137,0.09081286170464403,0.0817,0.0846,0.0862,0.0877,0.0908,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2025-12-24,"December 24, 2025"
US,US,1,2025-12-27,2026-01-03,CFA_Pyrenew-Pyrenew_HE_Flu,0.0883470334667081,0.09886940308437285,0.10559378039442877,0.11216660927163784,0.12839972821311854,0.0883,0.0989,0.1056,0.1122,0.1284,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2025-12-24,"December 24, 2025"
US,US,0,2025-12-27,2025-12-27,CMU-TimeSeries,0.04656817846103608,0.06103688639539929,0.0743640024390103,0.08762178308163562,0.10046250074054183,0.0466,0.061,0.0744,0.0876,0.1005,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-12-24,"December 24, 2025"
US,US,1,2025-12-27,2026-01-03,CMU-TimeSeries,0.039327912465896016,0.060474791081083196,0.08697575778773885,0.11184893621254519,0.13922166235337718,0.0393,0.0605,0.087,0.1118,0.1392,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-12-24,"December 24, 2025"
US,US,2,2025-12-27,2026-01-10,CMU-TimeSeries,0.033068069983025576,0.059934052454098836,0.08950396229784575,0.11965763242437064,0.14351191480402933,0.0331,0.0599,0.0895,0.1197,0.1435,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-12-24,"December 24, 2025"
US,US,0,2025-12-27,2025-12-27,FluSight-baseline,0.0388,0.0531,0.0542,0.055299999999999995,0.0696,0.0388,0.0531,0.0542,0.0553,0.0696,FluSight-baseline,Baseline model using reported weekly admissions,2025-12-24,"December 24, 2025"
US,US,1,2025-12-27,2026-01-03,FluSight-baseline,0.03514497142471424,0.05109999999999999,0.0542,0.057281369813698135,0.07318138758887587,0.0351,0.0511,0.0542,0.0573,0.0732,FluSight-baseline,Baseline model using reported weekly admissions,2025-12-24,"December 24, 2025"
US,US,2,2025-12-27,2026-01-10,FluSight-baseline,0.031534015615156154,0.04936031860318603,0.0542,0.05908253082530825,0.07691343713437135,0.0315,0.0494,0.0542,0.0591,0.0769,FluSight-baseline,Baseline model using reported weekly admissions,2025-12-24,"December 24, 2025"
