location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.2722640645764729,0.6536101679843405,1.111401905074587,926,2223,3780,0.27,0.65,1.11,926,2223,3780,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
US,1,0.1681803941012338,0.533061284100589,1.1516828735918405,572,1813,3917,0.17,0.53,1.15,572,1813,3917,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
US,2,0.06850704864613195,0.452793368734091,1.2022546004894143,233,1540,4089,0.07,0.45,1.2,233,1540,4089,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Alabama,0,0.13571943612839757,0.4459352901361634,1.1826979434046074,7,23,61,0.14,0.45,1.18,7,23,61,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Alabama,1,0.0581654726264561,0.38776981750970735,1.2408634160310634,3,20,64,0.06,0.39,1.24,3,20,64,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Alabama,2,0,0.31021585400776586,1.2602519069065488,0,16,65,0,0.31,1.26,0,16,65,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Alaska,0,0.13511085169827586,0.9457759618879309,2.1617736271724137,1,7,16,0.14,0.95,2.16,1,7,16,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Alaska,1,0,0.6755542584913792,2.7022170339655167,0,5,20,0,0.68,2.7,0,5,20,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Alaska,2,0,0.6755542584913792,2.7022170339655167,0,5,20,0,0.68,2.7,0,5,20,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Arizona,0,0.31652314100683904,0.8704386377688073,1.8200080607893243,24,66,138,0.32,0.87,1.82,24,66,138,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Arizona,1,0.15826157050341952,0.6989886030567695,1.8331965249979427,12,53,139,0.16,0.7,1.83,12,53,139,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Arizona,2,0.06594232104309146,0.5934808893878231,1.9255157744582707,5,45,146,0.07,0.59,1.93,5,45,146,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Arkansas,0,0.09713912329998439,0.4533159087332605,1.392327433966443,3,14,43,0.1,0.45,1.39,3,14,43,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Arkansas,1,0.032379707766661464,0.32379707766661464,1.2951883106664586,1,10,40,0.03,0.32,1.3,1,10,40,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Arkansas,2,0,0.2590376621332917,1.32756801843312,0,8,41,0,0.26,1.33,0,8,41,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
California,0,0.2764304049809411,0.6238704552780874,1.191947617807728,109,246,470,0.28,0.62,1.19,109,246,470,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
California,1,0.19274046585827087,0.49706751721343545,1.1792673240012626,76,196,465,0.19,0.5,1.18,76,196,465,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
California,2,0.13187505558723797,0.41844969561335127,1.2147721466593653,52,165,479,0.13,0.42,1.21,52,165,479,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Colorado,0,0.06714233654995483,0.40285401929972897,1.0574918006617884,4,24,63,0.07,0.4,1.06,4,24,63,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Colorado,1,0.033571168274977414,0.3189260986122854,1.1078485530742546,2,19,66,0.03,0.32,1.11,2,19,66,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Colorado,2,0,0.23499817792484187,1.141419721349232,0,14,68,0,0.23,1.14,0,14,68,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Connecticut,0,0.2448933611858716,0.7891008304878085,1.7414639017661984,9,29,64,0.24,0.79,1.74,9,29,64,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Connecticut,1,0.13605186732548424,0.6802593366274211,1.904726142556779,5,25,70,0.14,0.68,1.9,5,25,70,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Connecticut,2,0.08163112039529054,0.6258385896972274,2.149619503742651,3,23,79,0.08,0.63,2.15,3,23,79,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Delaware,0,0,0.4753226727964278,1.8062261566264257,0,5,19,0,0.48,1.81,0,5,19,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Delaware,1,0,0.3802581382371423,1.996355225744997,0,4,21,0,0.38,2,0,4,21,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Delaware,2,0,0.28519360367785673,2.0914197603042823,0,3,22,0,0.29,2.09,0,3,22,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
District of Columbia,0,0,0.14239943040227837,0.9967960128159488,0,1,7,0,0.14,1,0,1,7,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
District of Columbia,1,0,0.14239943040227837,1.5663937344250625,0,1,11,0,0.14,1.57,0,1,11,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
District of Columbia,2,0,0.14239943040227837,1.7087931648273407,0,1,12,0,0.14,1.71,0,1,12,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Florida,0,0.273829416681303,0.6717377877963214,1.4376044375768409,64,157,336,0.27,0.67,1.44,64,157,336,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Florida,1,0.16258621615452365,0.5647731719051875,1.5317332995610387,38,132,358,0.16,0.56,1.53,38,132,358,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Florida,2,0.07701452344161647,0.4706443099209895,1.4376044375768409,18,110,336,0.08,0.47,1.44,18,110,336,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Georgia,0,0.16098914593290437,0.5097989621208638,1.1448117044117645,18,57,128,0.16,0.51,1.14,18,57,128,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Georgia,1,0.07155073152573528,0.42036054771369474,1.2700254845818013,8,47,142,0.07,0.42,1.27,8,47,142,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Georgia,2,0.04471920720358455,0.3577536576286764,1.2253062773782166,5,40,137,0.04,0.36,1.23,5,40,137,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Hawaii,0,0,0.20744793402602502,0.8989410474461085,0,3,13,0,0.21,0.9,0,3,13,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Hawaii,1,0,0.20744793402602502,1.1063889814721335,0,3,16,0,0.21,1.11,0,3,16,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Hawaii,2,0,0.20744793402602502,1.1755382928141418,0,3,17,0,0.21,1.18,0,3,17,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Idaho,0,0.2997573464280665,1.0491507124982327,2.348099213686521,6,21,47,0.3,1.05,2.35,6,21,47,2026-04-11,2026-04-11,"April 11, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Idaho,1,0.14987867321403325,0.8493124815461883,2.348099213686521,3,17,47,0.15,0.85,2.35,3,17,47,2026-04-18,2026-04-11,"April 18, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
Idaho,2,0.04995955773801108,0.6994338083321551,2.2981396559485097,1,14,46,0.05,0.7,2.3,1,14,46,2026-04-25,2026-04-11,"April 25, 2026","April 11, 2026",2026-04-08,"April 08, 2026",FluSight-ensemble
