reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.01,281
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.025,288
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.05,294
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.1,303
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.15,309
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.2,312
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.25,316
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.3,318
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.35,322
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.4,325
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.45,328
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.5,330
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.55,334
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.6,336
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.65,340
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.7,344
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.75,349
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.8,353
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.85,357
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.9,363
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.95,375
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.975,385
2026-02-14,wk inc flu hosp,-1,2026-02-07,01,quantile,0.99,399
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.01,10
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.025,11
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.05,12
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.1,13
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.15,13
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.2,14
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.25,15
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.3,15
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.35,16
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.4,16
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.45,17
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.5,17
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.55,17
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.6,18
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.65,18
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.7,19
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.75,19
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.8,20
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.85,21
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.9,22
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.95,24
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.975,25
2026-02-14,wk inc flu hosp,-1,2026-02-07,02,quantile,0.99,27
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.01,279
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.025,288
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.05,295
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.1,303
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.15,310
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.2,315
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.25,319
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.3,323
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.35,327
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.4,330
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.45,333
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.5,336
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.55,339
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.6,342
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.65,346
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.7,350
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.75,355
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.8,359
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.85,365
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.9,372
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.95,382
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.975,392
2026-02-14,wk inc flu hosp,-1,2026-02-07,04,quantile,0.99,403
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.01,174
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.025,181
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.05,186
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.1,192
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.15,196
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.2,199
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.25,202
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.3,205
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.35,207
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.4,209
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.45,212
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.5,214
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.55,216
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.6,219
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.65,221
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.7,224
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.75,227
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.8,230
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.85,234
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.9,239
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.95,246
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.975,252
2026-02-14,wk inc flu hosp,-1,2026-02-07,05,quantile,0.99,261
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.01,1867
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.025,1911
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.05,1950
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.1,1998
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.15,2032
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.2,2060
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.25,2083
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.3,2103
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.35,2124
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.4,2144
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.45,2161
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.5,2177
2026-02-14,wk inc flu hosp,-1,2026-02-07,06,quantile,0.55,2195
