location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,2.430971151099652,4.049560433490023,5.7872284914240995,8268,13773,19683,2.43,4.05,5.79,8268,13773,19683,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
US,1,2.5241760198585528,5.280629157444334,9.250215697235868,8585,17960,31461,2.52,5.28,9.25,8585,17960,31461,2025-12-27,2025-12-20,"December 27, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
US,2,2.4383216927998808,6.060080599336591,11.758514547021926,8293,20611,39992,2.44,6.06,11.76,8293,20611,39992,2026-01-03,2025-12-20,"January 03, 2026","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Alabama,0,1.221474925155578,2.539892304688583,4.924676682373283,63,131,254,1.22,2.54,4.92,63,131,254,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Alabama,1,1.2602519069065488,3.4123743940854245,7.251295587431527,65,176,374,1.26,3.41,7.25,65,176,374,2025-12-27,2025-12-20,"December 27, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Alabama,2,1.1245324707781512,3.7807557207196467,9.151367693229092,58,195,472,1.12,3.78,9.15,58,195,472,2026-01-03,2025-12-20,"January 03, 2026","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Alaska,0,0.5404434067931034,2.0266627754741378,4.999101512836207,4,15,37,0.54,2.03,5,4,15,37,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Alaska,1,0.5404434067931034,2.1617736271724137,6.755542584913792,4,16,50,0.54,2.16,6.76,4,16,50,2025-12-27,2025-12-20,"December 27, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Alaska,2,0.5404434067931034,2.431995330568965,8.376872805293102,4,18,62,0.54,2.43,8.38,4,18,62,2026-01-03,2025-12-20,"January 03, 2026","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Arizona,0,0.5934808893878231,1.4111656703221573,3.1916083384856266,45,107,242,0.59,1.41,3.19,45,107,242,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Arizona,1,0.7121770672653878,1.7804426681634693,4.721470186685349,54,135,358,0.71,1.78,4.72,54,135,358,2025-12-27,2025-12-20,"December 27, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Arizona,2,0.6594232104309146,2.0837773449616903,6.831624460064274,50,158,518,0.66,2.08,6.83,50,158,518,2026-01-03,2025-12-20,"January 03, 2026","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Arkansas,0,1.586605680566412,3.4646287310327764,6.508321261098954,49,107,201,1.59,3.46,6.51,49,107,201,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Arkansas,1,1.5218462650330888,4.176982301899328,9.51963408339847,47,129,294,1.52,4.18,9.52,47,129,294,2025-12-27,2025-12-20,"December 27, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Arkansas,2,1.2951883106664586,4.85695616499922,12.110010704731387,40,150,374,1.3,4.86,12.11,40,150,374,2026-01-03,2025-12-20,"January 03, 2026","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
California,0,0.735457040774981,1.4176568475628082,2.335710119150888,290,559,921,0.74,1.42,2.34,290,559,921,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
California,1,0.7785700397169626,1.7600247803373683,3.7761914955653335,307,694,1489,0.78,1.76,3.78,307,694,1489,2025-12-27,2025-12-20,"December 27, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
California,2,0.6999522181168785,2.1607220646216683,5.799966387077178,276,852,2287,0.7,2.16,5.8,276,852,2287,2026-01-03,2025-12-20,"January 03, 2026","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Colorado,0,3.2396177385353204,6.2106661308708215,9.534211790093584,193,370,568,3.24,6.21,9.53,193,370,568,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Colorado,1,3.054976313022944,7.318514683945075,12.992042122416256,182,436,774,3.05,7.32,12.99,182,436,774,2025-12-27,2025-12-20,"December 27, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Colorado,2,2.7696213826856364,7.184230010845166,15.358809485802166,165,428,915,2.77,7.18,15.36,165,428,915,2026-01-03,2025-12-20,"January 03, 2026","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Connecticut,0,3.3468759362069123,6.63933112548363,12.571192540874744,123,244,462,3.35,6.64,12.57,123,244,462,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Connecticut,1,3.2380344423465246,8.244743159924344,17.469059764592178,119,303,642,3.24,8.24,17.47,119,303,642,2025-12-27,2025-12-20,"December 27, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Connecticut,2,2.965930707695556,8.680109135365894,21.93156101286806,109,319,806,2.97,8.68,21.93,109,319,806,2026-01-03,2025-12-20,"January 03, 2026","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Delaware,0,0.7605162764742845,2.471677898541425,5.894001142675705,8,26,62,0.76,2.47,5.89,8,26,62,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Delaware,1,0.9506453455928556,3.042065105897138,8.745937179454272,10,32,92,0.95,3.04,8.75,10,32,92,2025-12-27,2025-12-20,"December 27, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Delaware,2,1.0457098801521412,3.992710451489994,11.312679612554984,11,42,119,1.05,3.99,11.31,11,42,119,2026-01-03,2025-12-20,"January 03, 2026","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
District of Columbia,0,1.851192595229619,5.1263794944820225,11.107155571377714,13,36,78,1.85,5.13,11.11,13,36,78,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
District of Columbia,1,1.7087931648273407,5.838376646493414,15.379138483446065,12,41,108,1.71,5.84,15.38,12,41,108,2025-12-27,2025-12-20,"December 27, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
District of Columbia,2,1.5663937344250625,6.26557493770025,19.651121395514416,11,44,138,1.57,6.27,19.65,11,44,138,2026-01-03,2025-12-20,"January 03, 2026","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Florida,0,2.502972011852535,4.274306051009714,7.081057571993069,585,999,1655,2.5,4.27,7.08,585,999,1655,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Florida,1,2.4088431498683374,5.18136599376653,9.797958815627872,563,1211,2290,2.41,5.18,9.8,563,1211,2290,2025-12-27,2025-12-20,"December 27, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Florida,2,2.130735148551389,4.9717153466199075,10.859047805267922,498,1162,2538,2.13,4.97,10.86,498,1162,2538,2026-01-03,2025-12-20,"January 03, 2026","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Georgia,0,2.0570835313648894,3.9174025510340065,6.385902788671873,230,438,714,2.06,3.92,6.39,230,438,714,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Georgia,1,2.0570835313648894,4.990663523920036,9.63251723165211,230,558,1077,2.06,4.99,9.63,230,558,1077,2025-12-27,2025-12-20,"December 27, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Georgia,2,1.8334874953469666,6.0102614481617636,11.743263811661302,205,672,1313,1.83,6.01,11.74,205,672,1313,2026-01-03,2025-12-20,"January 03, 2026","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
Hawaii,0,2.4893752083123,5.047899727966609,9.266007719829119,36,73,134,2.49,5.05,9.27,36,73,134,2025-12-20,2025-12-20,"December 20, 2025","December 20, 2025",2025-12-17,"December 17, 2025",FluSight-ensemble
