"reference_date","target","horizon","target_end_date","location","output_type","output_type_id","value"
"2024-05-04","wk flu hosp rate change",0,"2024-05-04","01","pmf","decrease",0.016948607888631093
"2024-05-04","wk flu hosp rate change",0,"2024-05-04","01","pmf","increase",0.016948607888631093
"2024-05-04","wk flu hosp rate change",0,"2024-05-04","01","pmf","large_decrease",0.016948607888631093
"2024-05-04","wk flu hosp rate change",0,"2024-05-04","01","pmf","large_increase",0.016948607888631093
"2024-05-04","wk flu hosp rate change",0,"2024-05-04","01","pmf","stable",0.9322055684454756
"2024-05-04","wk flu hosp rate change",1,"2024-05-11","01","pmf","decrease",0.016948607888631093
"2024-05-04","wk flu hosp rate change",1,"2024-05-11","01","pmf","increase",0.028036341408759848
"2024-05-04","wk flu hosp rate change",1,"2024-05-11","01","pmf","large_decrease",0.016948607888631093
"2024-05-04","wk flu hosp rate change",1,"2024-05-11","01","pmf","large_increase",0.016948607888631093
"2024-05-04","wk flu hosp rate change",1,"2024-05-11","01","pmf","stable",0.9211178349253469
"2024-05-04","wk flu hosp rate change",2,"2024-05-18","01","pmf","decrease",0.016948607888631093
"2024-05-04","wk flu hosp rate change",2,"2024-05-18","01","pmf","increase",0.016948607888631093
"2024-05-04","wk flu hosp rate change",2,"2024-05-18","01","pmf","large_decrease",0.016948607888631093
"2024-05-04","wk flu hosp rate change",2,"2024-05-18","01","pmf","large_increase",0.016948607888631093
"2024-05-04","wk flu hosp rate change",2,"2024-05-18","01","pmf","stable",0.9322055684454756
"2024-05-04","wk flu hosp rate change",3,"2024-05-25","01","pmf","decrease",0.016948607888631093
"2024-05-04","wk flu hosp rate change",3,"2024-05-25","01","pmf","increase",0.028424181599497812
"2024-05-04","wk flu hosp rate change",3,"2024-05-25","01","pmf","large_decrease",0.016948607888631093
"2024-05-04","wk flu hosp rate change",3,"2024-05-25","01","pmf","large_increase",0.016948607888631093
"2024-05-04","wk flu hosp rate change",3,"2024-05-25","01","pmf","stable",0.9207299947346089
"2024-05-04","wk inc flu hosp",0,"2024-05-04","01","quantile","0.01",2.2432910436382816
"2024-05-04","wk inc flu hosp",0,"2024-05-04","01","quantile","0.025",3.613347600130536
"2024-05-04","wk inc flu hosp",0,"2024-05-04","01","quantile","0.05",5.477695123265905
"2024-05-04","wk inc flu hosp",0,"2024-05-04","01","quantile","0.1",7.351098067397994
"2024-05-04","wk inc flu hosp",0,"2024-05-04","01","quantile","0.15",8.54461048503253
"2024-05-04","wk inc flu hosp",0,"2024-05-04","01","quantile","0.2",9.474023979718623
