output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,83.99000000000001,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.025,91,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.05,103,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.1,115,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.15,122,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.2,128,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.25,135,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.3,140,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.35,145.64999999999998,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.4,150,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.45,156,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.5,162,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.55,169,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.6,175,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.65,182,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.7,188,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.75,196,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.8,206,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.85,218,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.9,229.10000000000002,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.95,254.0999999999999,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.975,287.04999999999995,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.99,312.02,2025-12-13,wk inc flu hosp,0,2025-12-13,13
quantile,0.01,48,2025-12-13,wk inc flu hosp,1,2025-12-20,13
quantile,0.025,61.975,2025-12-13,wk inc flu hosp,1,2025-12-20,13
quantile,0.05,72.95,2025-12-13,wk inc flu hosp,1,2025-12-20,13
quantile,0.1,88,2025-12-13,wk inc flu hosp,1,2025-12-20,13
quantile,0.15,101,2025-12-13,wk inc flu hosp,1,2025-12-20,13
quantile,0.2,112,2025-12-13,wk inc flu hosp,1,2025-12-20,13
quantile,0.25,123,2025-12-13,wk inc flu hosp,1,2025-12-20,13
quantile,0.3,133,2025-12-13,wk inc flu hosp,1,2025-12-20,13
