reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.01,0
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.025,1
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.05,1
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.1,2
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.15,3
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.2,3
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.25,4
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.3,4
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.35,5
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.4,5
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.45,6
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.5,6
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.55,7
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.6,7
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.65,8
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.7,9
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.75,10
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.8,10.200000000000045
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.85,12
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.9,13
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.95,16
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.975,20
2025-03-29,wk inc flu hosp,0,2025-03-29,02,quantile,0.99,24
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.01,0
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.025,0
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.05,0
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.1,0
2025-03-29,wk inc flu hosp,1,2025-04-05,02,quantile,0.15,1
