output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,6,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.025,7,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.05,9,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.1,11,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.15,13,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.2,14,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.25,15,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.3,17,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.35,18,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.4,19,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.45,21,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.5,22,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.55,23,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.6,24,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.65,26,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.7,28,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.75,30,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.8,32,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.85,35,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.9,40,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.95,48,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.975,56.024999999999864,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.99,68,2026-02-07,wk inc flu hosp,0,2026-02-07,02
quantile,0.01,2,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.025,3,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.05,4,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.1,6,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.15,8,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.2,10,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.25,11,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.3,13,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.35,14,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.4,16,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.45,18,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.5,19,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.55,22,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.6,24,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.65,27,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.7,30,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.75,34,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.8,38,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.85,46,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.9,56,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.95,73,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.975,93.04999999999973,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.99,124.00999999999999,2026-02-07,wk inc flu hosp,1,2026-02-14,02
quantile,0.01,137.99,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.025,157.97500000000002,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.05,174,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.1,195,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.15,208,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.2,220,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.25,230.75,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.3,241,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.35,249,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.4,260,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.45,269,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.5,279,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.55,287.45000000000005,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.6,298,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.65,309,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.7,322,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.75,337,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.8,351,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.85,371,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.9,394,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.95,438,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.975,484,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.99,536.02,2026-02-07,wk inc flu hosp,0,2026-02-07,01
quantile,0.01,66.97999999999999,2026-02-07,wk inc flu hosp,1,2026-02-14,01
