location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2026-05-30,2026-05-30,CEPH-Rtrend_fluH,75,352,746,1515,4857,75,352,746,1515,4857,CEPH Lab at Indiana University,Rtrend FluH,2026-05-27,"May 27, 2026"
US,US,1,2026-05-30,2026-06-06,CEPH-Rtrend_fluH,7,136,426,1201,6062,7,136,426,1201,6062,CEPH Lab at Indiana University,Rtrend FluH,2026-05-27,"May 27, 2026"
US,US,2,2026-05-30,2026-06-13,CEPH-Rtrend_fluH,1,40,203,775,5431,1,40,203,775,5431,CEPH Lab at Indiana University,Rtrend FluH,2026-05-27,"May 27, 2026"
US,US,0,2026-05-30,2026-05-30,CFA_Pyrenew-Pyrenew_HE_Flu,399,626.75,777,960.25,1461.0499999999997,399,627,777,960,1461,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-05-27,"May 27, 2026"
US,US,1,2026-05-30,2026-06-06,CFA_Pyrenew-Pyrenew_HE_Flu,219.975,416.75,591,836.25,1613.199999999999,220,417,591,836,1613,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-05-27,"May 27, 2026"
US,US,0,2026-05-30,2026-05-30,CMU-TimeSeries,86.17214143477653,748.9426773634981,952.3931264919185,1197.6149642233793,2364.8051472742377,86,749,952,1198,2365,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-05-27,"May 27, 2026"
US,US,1,2026-05-30,2026-06-06,CMU-TimeSeries,61.14804212149212,669.5078943535942,898.0541033095851,1126.521981365469,2505.3560593420093,61,670,898,1127,2505,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-05-27,"May 27, 2026"
US,US,2,2026-05-30,2026-06-13,CMU-TimeSeries,35.03604065264634,625.7269998546957,838.5747234088167,1103.7098215850115,2525.831154194332,35,626,839,1104,2526,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-05-27,"May 27, 2026"
US,US,0,2026-05-30,2026-05-30,CU-ensemble,216,444,860,1072,1504,216,444,860,1072,1504,Columbia University,Ensemble,2026-05-27,"May 27, 2026"
US,US,1,2026-05-30,2026-06-06,CU-ensemble,39,280,723,983,1585,39,280,723,983,1585,Columbia University,Ensemble,2026-05-27,"May 27, 2026"
US,US,2,2026-05-30,2026-06-13,CU-ensemble,17,172,573,870,1566,17,172,573,870,1566,Columbia University,Ensemble,2026-05-27,"May 27, 2026"
US,US,0,2026-05-30,2026-05-30,Cornell_JHU-hierarchSIR,665,868,994,1134,1428,665,868,994,1134,1428,Cornell_JHU,hierarchSIR,2026-05-27,"May 27, 2026"
US,US,1,2026-05-30,2026-06-06,Cornell_JHU-hierarchSIR,567,784,889,1008,1253,567,784,889,1008,1253,Cornell_JHU,hierarchSIR,2026-05-27,"May 27, 2026"
US,US,2,2026-05-30,2026-06-13,Cornell_JHU-hierarchSIR,483,672,784,903,1141,483,672,784,903,1141,Cornell_JHU,hierarchSIR,2026-05-27,"May 27, 2026"
US,US,0,2026-05-30,2026-05-30,DMAPRIME-DLM,795,959,1058,1167,1408,795,959,1058,1167,1408,"CPHMR, Clemson University",Dynamic Linear Regression,2026-05-27,"May 27, 2026"
US,US,1,2026-05-30,2026-06-06,DMAPRIME-DLM,766,924,1020,1125,1357,766,924,1020,1125,1357,"CPHMR, Clemson University",Dynamic Linear Regression,2026-05-27,"May 27, 2026"
US,US,2,2026-05-30,2026-06-13,DMAPRIME-DLM,769,927,1023,1129,1361,769,927,1023,1129,1361,"CPHMR, Clemson University",Dynamic Linear Regression,2026-05-27,"May 27, 2026"
US,US,0,2026-05-30,2026-05-30,Epistorm-Ensemble_Flu,372.00505677819325,749.2095484584777,1011.580245540735,1422.621043054839,2422.571951845737,372,749,1012,1423,2423,Epistorm: Center for Advanced Epidemic Analytics and Predictive Modeling Technology,Epistorm Ensemble Flu Hospitalization Forecast,2026-05-27,"May 27, 2026"
US,US,1,2026-05-30,2026-06-06,Epistorm-Ensemble_Flu,338.1918704294433,675.5,957.8676212897276,1385.6035288796202,2446.1893293511425,338,676,958,1386,2446,Epistorm: Center for Advanced Epidemic Analytics and Predictive Modeling Technology,Epistorm Ensemble Flu Hospitalization Forecast,2026-05-27,"May 27, 2026"
