location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2026-02-21,2026-02-21,CFA_Pyrenew-Pyrenew_E_Flu,0.027095315043245614,0.030070401813686663,0.031801453197685944,0.03388882571787896,0.03854366994569733,0.0271,0.0301,0.0318,0.0339,0.0385,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_ED_Visits_Flu,2026-02-18,"February 18, 2026"
US,US,1,2026-02-21,2026-02-28,CFA_Pyrenew-Pyrenew_E_Flu,0.01705925689377107,0.025673142260267852,0.030534346670161187,0.03667888394008226,0.05397089569275814,0.0171,0.0257,0.0305,0.0367,0.054,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_ED_Visits_Flu,2026-02-18,"February 18, 2026"
US,US,0,2026-02-21,2026-02-21,CFA_Pyrenew-Pyrenew_HE_Flu,0.026908771656075924,0.029752058218607724,0.03144354458222383,0.03313040897991379,0.03646452016393004,0.0269,0.0298,0.0314,0.0331,0.0365,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-02-18,"February 18, 2026"
US,US,1,2026-02-21,2026-02-28,CFA_Pyrenew-Pyrenew_HE_Flu,0.01735367551632495,0.024238089895849028,0.028916484535099492,0.034858291558369225,0.048464507304898145,0.0174,0.0242,0.0289,0.0349,0.0485,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-02-18,"February 18, 2026"
US,US,0,2026-02-21,2026-02-21,CMU-TimeSeries,0.024374769736664335,0.031049947133829345,0.034307180015980834,0.037704344203174485,0.04882244910423597,0.0244,0.031,0.0343,0.0377,0.0488,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-02-18,"February 18, 2026"
US,US,1,2026-02-21,2026-02-28,CMU-TimeSeries,0.013928325830096303,0.02315508846828658,0.029023068652671787,0.03697400472301653,0.060555262067806696,0.0139,0.0232,0.029,0.037,0.0606,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-02-18,"February 18, 2026"
US,US,2,2026-02-21,2026-03-07,CMU-TimeSeries,0.009902283736631523,0.019264390881686,0.02549801210509577,0.03460144856556784,0.06740551720544524,0.0099,0.0193,0.0255,0.0346,0.0674,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-02-18,"February 18, 2026"
US,US,0,2026-02-21,2026-02-21,FluSight-baseline,0.0183875,0.033375,0.0346,0.035824999999999996,0.0508125,0.0184,0.0334,0.0346,0.0358,0.0508,FluSight-baseline,Baseline model using reported weekly admissions,2026-02-18,"February 18, 2026"
US,US,1,2026-02-21,2026-02-28,FluSight-baseline,0.011921449589495892,0.031296848468484684,0.0346,0.037899999999999996,0.05732723604736051,0.0119,0.0313,0.0346,0.0379,0.0573,FluSight-baseline,Baseline model using reported weekly admissions,2026-02-18,"February 18, 2026"
US,US,2,2026-02-21,2026-03-07,FluSight-baseline,0.00900457942079421,0.029210106601066016,0.0346,0.03999771747717477,0.060410516180161765,0.009,0.0292,0.0346,0.04,0.0604,FluSight-baseline,Baseline model using reported weekly admissions,2026-02-18,"February 18, 2026"
US,US,0,2026-02-21,2026-02-21,FluSight-ensemble,0.021985108208910177,0.02747099197175009,0.03125103986738667,0.03478606946399167,0.04178536139958386,0.022,0.0275,0.0313,0.0348,0.0418,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-02-18,"February 18, 2026"
US,US,1,2026-02-21,2026-02-28,FluSight-ensemble,0.01563109356460836,0.023625502330850107,0.02851975056129172,0.033317921789028614,0.045901591476782674,0.0156,0.0236,0.0285,0.0333,0.0459,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-02-18,"February 18, 2026"
US,US,2,2026-02-21,2026-03-07,FluSight-ensemble,0.011732788602394215,0.019264390881686,0.025315621733769403,0.029728455385490307,0.04483829442017,0.0117,0.0193,0.0253,0.0297,0.0448,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-02-18,"February 18, 2026"
US,US,0,2026-02-21,2026-02-21,LosAlamos-DoSiDo,0.025100455938109095,0.03150895215044481,0.03356519211693589,0.03596711947942037,0.041838074355213827,0.0251,0.0315,0.0336,0.036,0.0418,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-02-18,"February 18, 2026"
US,US,1,2026-02-21,2026-02-28,LosAlamos-DoSiDo,0.020761864296871643,0.030399477385224454,0.0330950918819293,0.035829444587122596,0.043338675648667196,0.0208,0.0304,0.0331,0.0358,0.0433,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-02-18,"February 18, 2026"
US,US,2,2026-02-21,2026-03-07,LosAlamos-DoSiDo,0.01887444570393349,0.0291583398335973,0.0324266579030968,0.03544050732169661,0.04551696053431095,0.0189,0.0292,0.0324,0.0354,0.0455,Los Alamos National Lab,Synthetic method of analogues for emerging infectious disease forecasting,2026-02-18,"February 18, 2026"
