location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.31666133644585454,0.7106503715781155,1.3477953261539435,1077,2417,4584,0.32,0.71,1.35,1077,2417,4584,2026-04-04,2026-04-04,"April 04, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
US,1,0.17611897913748087,0.5539368225292386,1.3157469643409463,599,1884,4475,0.18,0.55,1.32,599,1884,4475,2026-04-11,2026-04-04,"April 11, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
US,2,0.0911467170828365,0.46426021378644783,1.2287165506102378,310,1579,4179,0.09,0.46,1.23,310,1579,4179,2026-04-18,2026-04-04,"April 18, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Alabama,0,0.1163309452529122,0.5041007627626196,1.4541368156614025,6,26,75,0.12,0.5,1.45,6,26,75,2026-04-04,2026-04-04,"April 04, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Alabama,1,0.0581654726264561,0.42654679926067807,1.3571943612839756,3,22,70,0.06,0.43,1.36,3,22,70,2026-04-11,2026-04-04,"April 11, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Alabama,2,0.03877698175097073,0.34899283575873663,1.3571943612839756,2,18,70,0.04,0.35,1.36,2,18,70,2026-04-18,2026-04-04,"April 18, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Alaska,0,0.13511085169827586,0.9457759618879309,2.431995330568965,1,7,18,0.14,0.95,2.43,1,7,18,2026-04-04,2026-04-04,"April 04, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Alaska,1,0,0.8106651101896551,2.9724387373620687,0,6,22,0,0.81,2.97,0,6,22,2026-04-11,2026-04-04,"April 11, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Alaska,2,0,0.6755542584913792,3.512882144155172,0,5,26,0,0.68,3.51,0,5,26,2026-04-18,2026-04-04,"April 18, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Arizona,0,0.5802924251792049,1.397977206113539,2.611315913306422,44,106,198,0.58,1.4,2.61,44,106,198,2026-04-04,2026-04-04,"April 04, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Arizona,1,0.3560885336326939,1.173773314567028,2.8750851974787874,27,89,218,0.36,1.17,2.88,27,89,218,2026-04-11,2026-04-04,"April 11, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Arizona,2,0.23739235575512926,1.0023232798549901,3.0729121606080625,18,76,233,0.24,1,3.07,18,76,233,2026-04-18,2026-04-04,"April 18, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Arkansas,0,0.22665795436663025,0.8094926941665366,1.9751621737663494,7,25,61,0.23,0.81,1.98,7,25,61,2026-04-04,2026-04-04,"April 04, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Arkansas,1,0.12951883106664586,0.6475941553332293,1.9104027582330265,4,20,59,0.13,0.65,1.91,4,20,59,2026-04-11,2026-04-04,"April 11, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Arkansas,2,0.06475941553332293,0.5180753242665834,2.007541881533011,2,16,62,0.06,0.52,2.01,2,16,62,2026-04-18,2026-04-04,"April 18, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
California,0,0.36012034410361143,0.809002744852479,1.5140270804919438,142,319,597,0.36,0.81,1.51,142,319,597,2026-04-04,2026-04-04,"April 04, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
California,1,0.22824528851637343,0.6568392191748968,1.5495319031500463,90,259,611,0.23,0.66,1.55,90,259,611,2026-04-11,2026-04-04,"April 11, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
California,2,0.12933899682594494,0.5275002223489519,1.4430174351757385,51,208,569,0.13,0.53,1.44,51,208,569,2026-04-18,2026-04-04,"April 18, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Colorado,0,0.13428467309990966,0.5203531082621499,1.4099890675490514,8,31,84,0.13,0.52,1.41,8,31,84,2026-04-04,2026-04-04,"April 04, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Colorado,1,0.06714233654995483,0.4196396034372176,1.4099890675490514,4,25,84,0.07,0.42,1.41,4,25,84,2026-04-11,2026-04-04,"April 11, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Colorado,2,0.016785584137488707,0.35249726688726285,1.527488156511472,1,21,91,0.02,0.35,1.53,1,21,91,2026-04-18,2026-04-04,"April 18, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
Connecticut,0,0.2721037346509685,0.9795734447434864,2.0135676364171666,10,36,74,0.27,0.98,2.01,10,36,74,2026-04-04,2026-04-04,"April 04, 2026","April 04, 2026",2026-04-01,"April 01, 2026",FluSight-ensemble
