location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.7315259100067653,1.3495594561619986,2.177818494943774,2488,4590,7407,0.73,1.35,2.18,2488,4590,7407,2026-03-28,2026-03-28,"March 28, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
US,1,0.42015696358507537,1.129043205155136,2.1401837214386026,1429,3840,7279,0.42,1.13,2.14,1429,3840,7279,2026-04-04,2026-03-28,"April 04, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
US,2,0.2863771046409121,0.9329307525930329,2.1936956650162682,974,3173,7461,0.29,0.93,2.19,974,3173,7461,2026-04-11,2026-03-28,"April 11, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Alabama,0,0.2908273631322805,0.7949281258949,1.9582375784240218,15,41,101,0.29,0.79,1.96,15,41,101,2026-03-28,2026-03-28,"March 28, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Alabama,1,0.1163309452529122,0.639820198891017,2.0164030510504785,6,33,104,0.12,0.64,2.02,6,33,104,2026-04-04,2026-03-28,"April 04, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Alabama,2,0.0581654726264561,0.523489253638105,2.0745685236769345,3,27,107,0.06,0.52,2.07,3,27,107,2026-04-11,2026-03-28,"April 11, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Alaska,0,0.13511085169827586,0.8106651101896551,2.431995330568965,1,6,18,0.14,0.81,2.43,1,6,18,2026-03-28,2026-03-28,"March 28, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Alaska,1,0,0.6755542584913792,2.7022170339655167,0,5,20,0,0.68,2.7,0,5,20,2026-04-04,2026-03-28,"April 04, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Alaska,2,0,0.6755542584913792,2.837327885663793,0,5,21,0,0.68,2.84,0,5,21,2026-04-11,2026-03-28,"April 11, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
Arizona,0,0.6198578178050597,1.397977206113539,2.8618967332701697,47,106,217,0.62,1.4,2.86,47,106,217,2026-03-28,2026-03-28,"March 28, 2026","March 28, 2026",2026-03-25,"March 25, 2026",FluSight-ensemble
