reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.01,25
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.01,25
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.01,25
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.01,25
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.01,25
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.025,25
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.025,25
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.025,25
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.025,25
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.025,25
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.05,25
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.05,25
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.05,25
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.05,25
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.05,25
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.1,26
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.1,26
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.1,26
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.1,26
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.1,26
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.15,28
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.15,28
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.15,27
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.15,27
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.15,27
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.2,31
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.2,30
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.2,29
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.2,29
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.2,29
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.25,533
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.25,614
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.25,715
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.25,842
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.25,1003
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.3,1522
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.3,1844
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.3,2422
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.3,2984
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.3,3635
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.35,1748
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.35,2229
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.35,2819
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.35,3462
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.35,4329
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.4,2077
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.4,2574
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.4,3175
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.4,3985
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.4,4954
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.45,2301
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.45,2769
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.45,3508
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.45,4257
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.45,5344
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.5,2468
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.5,3090
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.5,3876
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.5,4860
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.5,6070
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.55,2637
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.55,3273
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.55,4100
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.55,5202
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.55,6550
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.6,2687
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.6,3372
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.6,4380
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.6,5627
2025-11-22,wk inc flu hosp,3,2025-12-13,US,quantile,0.6,7160
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.65,2905
2025-11-22,wk inc flu hosp,0,2025-11-22,US,quantile,0.65,3674
2025-11-22,wk inc flu hosp,1,2025-11-29,US,quantile,0.65,4649
2025-11-22,wk inc flu hosp,2,2025-12-06,US,quantile,0.65,5908
