"model_id","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"02","pmf","large_increase",0.00596795450095833
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"01","pmf","large_increase",0.0056656990072379
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"05","pmf","large_increase",0.0192772651333697
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"04","pmf","large_increase",0.000608356416976541
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"06","pmf","large_increase",0.000285918871254065
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"08","pmf","large_increase",0.000258281704719199
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"09","pmf","large_increase",0.0250286855273683
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"11","pmf","large_increase",0.0228559739846985
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"10","pmf","large_increase",0.0162189334589304
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"12","pmf","large_increase",0.00959682254812722
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"13","pmf","large_increase",0.0188386407528879
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"15","pmf","large_increase",0.0105274989509342
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"19","pmf","large_increase",0.00654144176081717
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"16","pmf","large_increase",0.00295395360842343
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"17","pmf","large_increase",0.00868429897730194
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"18","pmf","large_increase",0.00430632032381617
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"20","pmf","large_increase",0.00370774746228375
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"21","pmf","large_increase",0.00133103722891914
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"22","pmf","large_increase",0.0320895965598186
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"25","pmf","large_increase",0.0491075511253152
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"24","pmf","large_increase",0.0463034273799933
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"23","pmf","large_increase",0.0428128414547548
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"26","pmf","large_increase",0.0107122402545339
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"27","pmf","large_increase",0.00162902618126137
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"29","pmf","large_increase",9.43897284179096e-05
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"28","pmf","large_increase",1.10361879677168e-05
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"30","pmf","large_increase",0.00178624723584331
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"37","pmf","large_increase",0.00281012855184815
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"38","pmf","large_increase",0.000163357428099919
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"31","pmf","large_increase",8.59773971906286e-07
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"33","pmf","large_increase",0.0296739647290692
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"34","pmf","large_increase",0.0248235775801207
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"35","pmf","large_increase",0.0151530304267522
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"32","pmf","large_increase",0.00615578383163795
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"36","pmf","large_increase",0.0119069666129984
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"39","pmf","large_increase",0.00555622366774944
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"40","pmf","large_increase",0.00146685476450892
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"41","pmf","large_increase",0.000209078610081348
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"42","pmf","large_increase",0.0319989193810645
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"72","pmf","large_increase",0.0397820297037872
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"44","pmf","large_increase",0.058482150988828
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"45","pmf","large_increase",0.0503547868515655
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"46","pmf","large_increase",0.0298374454028258
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"47","pmf","large_increase",0.0415202323111169
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"48","pmf","large_increase",0.0512007438864752
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"US","pmf","large_increase",0.0441214422084865
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"49","pmf","large_increase",0.0128547002647521
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"51","pmf","large_increase",0.0113526320566342
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"50","pmf","large_increase",0.00713851696659806
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"53","pmf","large_increase",0.00385772138031448
"FluSight-baseline_cat",2023-10-14,0,"wk flu hosp rate change",2023-10-14,"55","pmf","large_increase",0.0104473267739412
