"model_id","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"02","pmf","large_increase",0.00407210086418897
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"01","pmf","large_increase",0.00263696722666706
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"05","pmf","large_increase",0.00080075645426092
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"04","pmf","large_increase",0.0255907771999836
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"06","pmf","large_increase",0.023890761411971
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"08","pmf","large_increase",0.012703072869217
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"09","pmf","large_increase",0.00854923849928846
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"11","pmf","large_increase",0.0239819970768419
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"10","pmf","large_increase",0.0304111164496534
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"12","pmf","large_increase",0.00293486057879422
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"13","pmf","large_increase",0.000290131376406655
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"15","pmf","large_increase",0.0174190150130702
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"19","pmf","large_increase",0.0155538676470017
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"16","pmf","large_increase",0.0103174177516316
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"17","pmf","large_increase",0.00584781219533681
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"18","pmf","large_increase",0.0359189106436035
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"20","pmf","large_increase",0.0453259382747916
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"21","pmf","large_increase",0.0435096496322174
"FluSight-baseline_cat",2023-11-18,0,"wk flu hosp rate change",2023-11-18,"22","pmf","large_increase",0.0421738145329515
