"model_id","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"02","pmf","large_increase",0.000124253725446
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"01","pmf","large_increase",0.00174755707921448
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"05","pmf","large_increase",1.08440676216404e-05
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"04","pmf","large_increase",3.33696668075589e-07
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"06","pmf","large_increase",1.27638366542726e-08
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"08","pmf","large_increase",0.0450499481338139
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"09","pmf","large_increase",0.0312185853136551
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"11","pmf","large_increase",0.020885354072594
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"10","pmf","large_increase",0.0136116815155731
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"12","pmf","large_increase",0.0375240547458844
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"13","pmf","large_increase",0.0187443953467139
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"15","pmf","large_increase",0.00242459938904271
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"19","pmf","large_increase",0.000980311114397114
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"16","pmf","large_increase",0.00275335289170808
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"17","pmf","large_increase",0.000209052357227235
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"18","pmf","large_increase",2.1091493802472e-05
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"20","pmf","large_increase",2.2198018225783e-06
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"21","pmf","large_increase",8.81918560546868e-06
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"22","pmf","large_increase",1.45287464947685e-07
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"25","pmf","large_increase",1.64049884787687e-11
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"24","pmf","large_increase",1.11022302462516e-16
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"23","pmf","large_increase",0.0402733889309023
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"26","pmf","large_increase",0.0330251966081951
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"27","pmf","large_increase",0.026572324387856
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"29","pmf","large_increase",0.0179241097828229
"FluSight-baseline_cat",2023-12-02,0,"wk flu hosp rate change",2023-12-02,"28","pmf","large_increase",0.000142870169791975
