"model_id","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"02","pmf","large_increase",0.000100640963261567
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"01","pmf","large_increase",0.00216716808212059
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"05","pmf","large_increase",1.17518727303922e-05
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"04","pmf","large_increase",4.67506697798825e-07
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"06","pmf","large_increase",2.71261937356826e-08
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"08","pmf","large_increase",0.0559057613279061
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"09","pmf","large_increase",0.0369657562943764
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"11","pmf","large_increase",0.0248775985101244
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"10","pmf","large_increase",0.0166654152457864
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"12","pmf","large_increase",0.0385305266423315
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"13","pmf","large_increase",0.0223422030401982
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"15","pmf","large_increase",0.00315138552296412
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"19","pmf","large_increase",0.00153129071330049
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"16","pmf","large_increase",0.00337577344973905
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"17","pmf","large_increase",0.000215037921959871
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"18","pmf","large_increase",1.5947986393261e-05
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"20","pmf","large_increase",3.02146193320585e-06
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"21","pmf","large_increase",3.97793341067043e-05
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"22","pmf","large_increase",7.05369574416359e-07
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"25","pmf","large_increase",3.51025875033883e-10
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"24","pmf","large_increase",1.0991207943789e-14
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"23","pmf","large_increase",0.0520246831733381
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"26","pmf","large_increase",0.0387817484382851
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"27","pmf","large_increase",0.0311393000231588
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"29","pmf","large_increase",0.0236380490085304
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"28","pmf","large_increase",0.000546193071028656
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"30","pmf","large_increase",5.88165653225836e-06
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"37","pmf","large_increase",1.24967423116296e-05
"FluSight-baseline_cat",2023-12-30,0,"wk flu hosp rate change",2023-12-30,"38","pmf","large_increase",1.1501243610601e-05
