"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"02","pmf","large_increase",0.0349976225428442
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"01","pmf","large_increase",0.0121032205095857
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"05","pmf","large_increase",0.00324895498663436
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"04","pmf","large_increase",0.00190991318766742
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"06","pmf","large_increase",0.0420371683611849
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"08","pmf","large_increase",0.0332407407407407
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"09","pmf","large_increase",0.0144705126421286
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"11","pmf","large_increase",0.00716758386509686
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"10","pmf","large_increase",0.0710994697547459
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"12","pmf","large_increase",0.0657604165578164
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"13","pmf","large_increase",0.0365459284148362
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"15","pmf","large_increase",0.025752161780205
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"19","pmf","large_increase",0.05
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"16","pmf","large_increase",0.0332274183804797
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"17","pmf","large_increase",0.0243521746732425
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"18","pmf","large_increase",0.017809129462697
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"20","pmf","large_increase",0.015339607277484
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"21","pmf","large_increase",0.0025627390485623
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"22","pmf","large_increase",0.000654215270275094
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"25","pmf","large_increase",0.000179471488808036
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"24","pmf","large_increase",0.0154545225184464
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"23","pmf","large_increase",0.00437469709727023
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"26","pmf","large_increase",0.000354758203391037
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"27","pmf","large_increase",0.000107269884408123
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"29","pmf","large_increase",0.0338454160091589
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"28","pmf","large_increase",0.0172528209860749
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"30","pmf","large_increase",0.0156391802329807
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"37","pmf","large_increase",0.0125852323835833
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"38","pmf","large_increase",0.0295740740740741
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"31","pmf","large_increase",0.0321393298059967
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"33","pmf","large_increase",0.0335362124647839
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"34","pmf","large_increase",0.018550867451789
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"35","pmf","large_increase",0.046672050921761
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"32","pmf","large_increase",0.0566900172767519
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"36","pmf","large_increase",0.0210870069113503
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"39","pmf","large_increase",0.0146594833911775
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"40","pmf","large_increase",0.00779088897940927
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"41","pmf","large_increase",0.000634020819284764
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"42","pmf","large_increase",0.000175042814781867
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"72","pmf","large_increase",3.33082621111203e-05
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"44","pmf","large_increase",0.015929788055936
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"45","pmf","large_increase",0.014146390667192
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"46","pmf","large_increase",0.00427358403557287
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"47","pmf","large_increase",0.00080207002378152
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"48","pmf","large_increase",0.000697177664240045
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"US","pmf","large_increase",0.000244634584965597
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"49","pmf","large_increase",2.96999907534179e-06
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"51","pmf","large_increase",6.50895737974722e-07
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"50","pmf","large_increase",0.0612427563618042
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"53","pmf","large_increase",0.05
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"55","pmf","large_increase",0.0470074203953468
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"54","pmf","large_increase",0.0329905119942715
2024-12-14,0,"wk flu hosp rate change",2024-12-14,"56","pmf","large_increase",0.0162160234402707
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"02","pmf","large_increase",0.00545599448785894
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"01","pmf","large_increase",0.00159467098713739
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"05","pmf","large_increase",0.000383759906206094
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"04","pmf","large_increase",0.0404391545519365
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"06","pmf","large_increase",0.0242827975688042
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"08","pmf","large_increase",0.0144986098815647
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"09","pmf","large_increase",0.0096194815914441
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"11","pmf","large_increase",0.0297568201257111
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"10","pmf","large_increase",0.0267857490981739
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"12","pmf","large_increase",0.00643241323257038
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"13","pmf","large_increase",0.00240187461974373
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"15","pmf","large_increase",0.0218305738394339
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"19","pmf","large_increase",0.0140545157104059
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"16","pmf","large_increase",0.00940463862780783
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"17","pmf","large_increase",0.00506070765158062
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"18","pmf","large_increase",0.0436402456015689
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"20","pmf","large_increase",0.048366962201722
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"21","pmf","large_increase",0.0473301355669945
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"22","pmf","large_increase",0.0398803648377759
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"25","pmf","large_increase",0.0403352826510721
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"24","pmf","large_increase",0.0157038632361792
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"23","pmf","large_increase",0.0095443370221916
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"26","pmf","large_increase",0.00454869069011044
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"27","pmf","large_increase",0.0364191020323474
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"29","pmf","large_increase",0.040092566519341
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"28","pmf","large_increase",0.0426749271137027
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"30","pmf","large_increase",0.025
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"37","pmf","large_increase",0.00729685055221641
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"38","pmf","large_increase",9.82666899055351e-05
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"31","pmf","large_increase",5.79300824099516e-05
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"33","pmf","large_increase",1.78645998034632e-05
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"34","pmf","large_increase",0.0246597827947851
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"35","pmf","large_increase",0.0297135819500359
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"32","pmf","large_increase",0.0164832880798537
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"36","pmf","large_increase",0.00914253801138165
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"39","pmf","large_increase",0.0477236712393835
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"40","pmf","large_increase",0.0274244816974408
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"41","pmf","large_increase",0.0172001829962407
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"42","pmf","large_increase",0.00914147049724834
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"72","pmf","large_increase",0.01
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"44","pmf","large_increase",0.000453347815085881
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"45","pmf","large_increase",7.67013849496401e-05
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"46","pmf","large_increase",6.2637474239513e-05
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"47","pmf","large_increase",0.0306440195328717
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"48","pmf","large_increase",0.0299522339800119
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"US","pmf","large_increase",0.0125114163924817
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"49","pmf","large_increase",0.00645489017219436
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"51","pmf","large_increase",0.0431116285507914
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"50","pmf","large_increase",0.0383699968074103
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"53","pmf","large_increase",0.0280907360907228
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"55","pmf","large_increase",0.0175200005481757
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"54","pmf","large_increase",0.0864626465364335
2024-12-14,1,"wk flu hosp rate change",2024-12-21,"56","pmf","large_increase",0.0637998056365403
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"02","pmf","large_increase",0.0307956857956858
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"01","pmf","large_increase",0.023425695358923
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"05","pmf","large_increase",0.025
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"04","pmf","large_increase",0.00199346935025801
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"06","pmf","large_increase",0.000949458936180703
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"08","pmf","large_increase",0.000400355609344816
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"09","pmf","large_increase",0.04021865536338
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"11","pmf","large_increase",0.0295210770932095
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"10","pmf","large_increase",0.0218009534824595
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"12","pmf","large_increase",0.0164553858915404
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"13","pmf","large_increase",0.0250000000000002
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"15","pmf","large_increase",0.0142695972546417
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"19","pmf","large_increase",0.00694904309491917
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"16","pmf","large_increase",0.00321205104274513
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"17","pmf","large_increase",0.0343796349227522
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"18","pmf","large_increase",0.0140779038649161
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"20","pmf","large_increase",0.00941647305679316
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"21","pmf","large_increase",0.00550259561233901
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"22","pmf","large_increase",0.0698034769463339
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"25","pmf","large_increase",0.0683561336622562
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"24","pmf","large_increase",0.0561560374149662
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"23","pmf","large_increase",0.0476740555632684
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"26","pmf","large_increase",0.0130543808375082
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"27","pmf","large_increase",0.00252765654804998
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"29","pmf","large_increase",0.000700823127584238
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"28","pmf","large_increase",0.00027328561554496
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"30","pmf","large_increase",0.0282501525049919
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"37","pmf","large_increase",0.0123984822638323
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"38","pmf","large_increase",0.00169699586820404
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"31","pmf","large_increase",0.00096799989688523
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"33","pmf","large_increase",0.0423412970348669
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"34","pmf","large_increase",0.0291903373594337
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"35","pmf","large_increase",0.018878399387614
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"32","pmf","large_increase",0.0112122754064705
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"36","pmf","large_increase",0.0281678349009173
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"39","pmf","large_increase",0.00697027573173115
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"40","pmf","large_increase",0.00272336326545775
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"41","pmf","large_increase",0.00111812366435737
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"42","pmf","large_increase",0.0552863538577826
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"72","pmf","large_increase",0.0583874484761423
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"44","pmf","large_increase",0.0632875935580268
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"45","pmf","large_increase",0.0560910928608122
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"46","pmf","large_increase",0.0290890459331072
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"47","pmf","large_increase",0.0374385253168369
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"48","pmf","large_increase",0.0420522462231646
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"US","pmf","large_increase",0.0356471011685098
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"49","pmf","large_increase",0.0306853429536447
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"51","pmf","large_increase",0.0123830989153902
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"50","pmf","large_increase",0.00765473909623204
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"53","pmf","large_increase",0.00376925922724169
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"55","pmf","large_increase",0.0163769104093158
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"54","pmf","large_increase",0.0075106690879968
2024-12-14,2,"wk flu hosp rate change",2024-12-28,"56","pmf","large_increase",0.000850075777313775
2024-12-14,3,"wk flu hosp rate change",2025-01-04,"02","pmf","large_increase",0.00029268192700127
2024-12-14,3,"wk flu hosp rate change",2025-01-04,"01","pmf","large_increase",0.0240790858686383
2024-12-14,3,"wk flu hosp rate change",2025-01-04,"05","pmf","large_increase",0.0277349119696058
2024-12-14,3,"wk flu hosp rate change",2025-01-04,"04","pmf","large_increase",0.012872021173623
2024-12-14,3,"wk flu hosp rate change",2025-01-04,"06","pmf","large_increase",0.00448603631804123
2024-12-14,3,"wk flu hosp rate change",2025-01-04,"08","pmf","large_increase",0.05
